TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
398,5.3,4.4,6.3,15.1,,machinist,,,,
113,5.5,2.2,1.8,19.2,,worker,,,,
135,5.5,3.4,3.7,4.5,,pilot,engineer,,,
517,5.7,7,1.3,47.3,,painters,construction,maintenance,,
91,5.8,11.2,4.7,26.1,,engineer,operator,,,
215,5.9,7.3,1,22.2,,worker,,,,
58,6.1,10.3,2.4,12.2,,engineer,operator,,,
557,6.2,20.7,1.9,30.9,,operator,,,,
50,6.4,17.7,1.5,9.3,,conductor,,,,
68,6.9,9.1,3.1,15.2,,operator,,,,
101,7.1,6.2,4.3,5.2,,inspector,,,,
327,7.2,3.3,12.6,6.8,,engineer,,,,
821,7.3,3.1,2.5,10.1,,manager,,,,
259,7.4,7.2,2,19.3,,supervisor,worker,,,
135,7.5,9.4,14.5,5.1,,architect,,,,
54,8.1,5.2,2.5,11.7,,operator,,,,
300,8.3,4.2,18.5,7.6,,engineer,,,,
90,9.2,6.3,25.6,10.4,,engineer,,,,
99,9.4,8.2,5.1,15.3,,technician,operator,,,
129,10,9.5,3.3,12.9,,installer,repairer,,,
266,10.2,7.8,2.5,10.4,,supervisor,installer,repairer,mechanic,
98,10.4,4.6,3.2,18.7,,salesperson,,,,
121,10.7,3.2,6.2,5.5,,manager,,,,
54,10.8,4.1,4.3,3.4,,technician,,,,
123,10.8,2.2,3.8,10.1,,estimator,,,,
74,11.1,11.4,2.8,20.7,,operator,,,,
76,11.8,6.9,8.2,6.1,,repairer,,,,
92,11.9,11.4,7.7,19.7,,attendant,,,,
360,12.1,6.4,10.4,4.9,,engineer,,,,
144,12.2,4.9,10.9,4.7,,engineer,,,,
87,12.8,13.3,5.3,22.1,,worker,,,,
147,12.8,8.8,3.1,31.8,,worker,,,,
88,12.9,22,4.3,37.9,,attendant,,,,
51,13.1,20.8,0.8,22.3,,worker,,,,
285,13.3,13,8.6,10.1,,teller,repairer,,,
697,13.4,14.2,2.4,15.3,,officer,,,,
2806,14.1,5.5,11.3,7.5,,architecture,engineering,occupations,,
57,14.2,9.1,5.1,25.8,,operator,,,,
398,14.4,5.8,12.6,6.7,,engineer,,,,
338,14.9,24.7,11.7,14.3,,driver,,,,
115,15.3,8.6,1.5,10.5,,supervisor,,,,
198,15.3,14.2,3.2,18.5,,courier,messenger,,,
348,15.4,21.2,2.8,33.1,,cleaners,vehicles,equipment,,
8709,15.5,17.4,3.1,21.3,,transportation,material,moving,occupations,
410,15.5,9.1,6.5,6.4,,clergy,,,,
61,15.6,5.9,7.5,6,,engineer,,,,
76,15.9,8.7,6.5,10.7,,operator,editor,,,
87,15.9,22.7,7.6,25.7,,porter,concierge,,,
76,16.4,8.9,2.8,24.7,,operator,,,,
256,16.8,4.4,3,10.4,,manager,,,,
190,17.2,5.9,10.5,8.8,,engineer,,,,
205,17.3,9.3,11.3,7.4,,network,computer,systems,administrators,
365,17.6,8.3,6.7,13,,technician,drafter,,,
1752,17.9,18,3.1,23.1,,laborer,mover,,,
193,18.1,7.4,4.2,18.1,,operator,,,,
731,18.6,9.5,4.9,14.4,,supervisor,worker,,,
58,18.6,0,2.3,2.3,,chiropractors,,,,
679,19.1,4,1.3,50,,worker,,,,
127,19.2,34.5,3.4,30,,barber,,,,
1103,19.7,4.1,28.8,5.3,,developer,,,,
425,20,13.7,13.6,19.1,,chef,cook,,,
158,20.1,13.8,1,14.9,,investigator,,,,
858,20.4,26.5,4,17.1,,guard,officer,,,
301,20.6,15.6,5.8,37.9,,dishwasher,,,,
3130,21.1,18.6,2.4,15.1,,protective,service,occupations,,
125,21.2,2.1,8.7,7.1,,drafter,,,,
16984,21.4,14.9,4.7,21.9,,production,transportation,material,moving,occupations
194,21.4,14.5,1.6,18.9,,supervisor,worker,,,
100,21.7,29.4,1.5,11.6,,supervisor,worker,,,
964,21.7,5.6,1.8,42.8,,farming,fishing,forestry,occupations,
338,22,17.2,6.1,25.3,,worker,,,,
264,22.5,9.6,4.7,13.7,,manager,,,,
410,22.8,9.9,16.5,8.1,,computer,occupations,,,
489,23,8.1,18.8,5.6,,programmer,,,,
59,24.2,10.8,3.9,36.5,,worker,,,,
1188,24.8,6.5,6,11.6,,supervisor,worker,,,
193,25,1.6,5.8,7.9,,architect,,,,
929,25.3,0.7,1.5,3.4,,manager,,,,
323,25.5,14.8,11.2,34.7,,worker,,,,
50,25.6,3.6,1.1,23.5,,operator,,,,
383,25.7,6.5,8,5.2,,advisor,,,,
3980,26.1,8.3,18.5,6.3,,computer,mathematical,occupations,,
1319,26.3,4.2,3.1,10.5,,sales,representatives,wholesale,manufacturing,
933,26.4,15.7,5.2,22.5,,worker,,,,
1520,26.8,2.9,4.8,4.3,,chief,executives,,,
413,27.2,23.6,1.1,20.9,,bailiff,officer,jailer,,
8275,27.6,12.3,6.3,22.5,,production,occupations,,,
94,27.9,4,6.3,3.8,,scientist,geoscientist,,,
1075,28.1,5.1,5,8.7,,manager,,,,
602,28.6,5,14.1,4.3,,manager,,,,
517,29,13.2,7.6,7.6,,specialist,,,,
202,29.6,12.2,3.3,5.9,,worker,,,,
563,30.2,16.6,3,24.5,,clerk,,,,
183,30.8,4.7,13.1,7.2,,dentists,,,,
123,31.4,11.5,7.7,33.8,,worker,,,,
2275,32.6,18.4,3.9,30.3,,janitor,,,,
105,32.6,8.5,13.7,5.5,,analyst,,,,
686,32.8,12.9,6.8,15.7,,inspector,,,,
278,32.9,5.3,5.7,8.1,,securities,commodities,financial,services,sales
1092,33.1,4.2,5.1,5.1,,lawyer,,,,
3969,33.7,6.2,4.8,9.1,,manager,,,,
432,34.1,6.4,3.4,11.5,,sales,representatives,services,,
158,34.5,6.8,22.5,3.9,,scientist,,,,
288,34.8,7.4,2.1,5.5,,worker,,,,
534,34.9,9.5,20.5,5.9,,analyst,,,,
934,35.5,6.4,21.6,3.8,,surgeon,,,,
55,35.6,7.8,0.1,6.3,,worker,,,,
1508,36.7,17.9,3.7,18.9,,clerk,,,,
113,36.8,9.4,2.6,8.2,,manager,,,,
1013,37,16.5,7.7,19.6,,assembler,,,,
150,37.3,6.3,1.9,7.3,,producers,directors,,,
98,37.4,14.2,10.8,6.8,,database,administrators,,,
16037,38.2,6.5,5.4,8.5,,management,occupations,,,
72,38.3,11.4,25.4,3,,statisticians,,,,
88,38.5,7.8,1,6.3,,analyst,reporter,,,
86,38.5,6.6,4.4,15.9,,investigator,,,,
5661,38.7,14.6,3.4,35.9,,building,grounds,cleaning,maintenance,occupations
121,39,7.3,10.4,12.3,,chemist,scientist,,,
316,39.1,14.6,6.7,12.9,,postal,service,mail,carriers,
176,39.2,5.5,2.2,9.2,,technician,paramedic,,,
192,39.5,8,8.7,6.5,,developer,,,,
1988,39.7,15.3,5.5,34,,cook,,,,
88,40,12.8,6.5,17.2,,logisticians,,,,
61,41.3,16.3,6.3,9.7,,technician,,,,
322,41.4,14.6,2.8,20,,supervisor,worker,,,
811,41.8,7.1,8.5,5.7,,analyst,,,,
98,42.4,5.5,3,5.5,,appraiser,,,,
907,43.1,5,4.7,6.6,,manager,,,,
3223,43.2,8.5,6.9,11.9,,supervisor,worker,,,
22794,43.4,7.4,6.1,8.4,,management,business,financial,operations,occupations
174,44,9.9,4.3,18.3,,attendant,worker,,,
54,45.1,9.2,11.7,16.7,,worker,,,,
602,45.2,7.3,5.8,11.3,,insurance,sales,agents,,
1077,45.3,8.6,11.5,14.6,,manager,,,,
358,45.6,11,4.3,31.4,,attendant,helper,bartender,,
582,45.7,27.3,2.1,13.9,,driver,,,,
105,45.7,21.8,1.3,12.3,,officer,specialist,,,
1307,46.1,5.6,11.8,7.9,,life,physical,social,science,occupations
141,47,11.4,18.2,21.3,,assembler,,,,
143929,47,11.2,5.7,15.6,,,,,,
238,47.2,8.2,5,13.4,,advertising,sales,agents,,
2879,47.2,6.5,5,8.4,,arts,design,entertainment,sports,media
654,47.6,8.1,4.5,11,,manager,,,,
102,47.7,10.3,26.1,15.1,,worker,,,,
157,47.7,3.6,11,6.9,,supervisor,worker,,,
234,47.7,8.9,3.5,9.4,,worker,,,,
184,47.8,10.9,7,6.5,,manager,,,,
15444,48.6,10.4,5.6,14.5,,sales,occupations,,,
105,48.6,5.6,6.3,11.9,,worker,,,,
85,48.9,4.9,6.3,15.7,,technician,,,,
62,49.3,14.2,2.8,11,,analyst,,,,
133,49.3,4,11.1,10,,technician,,,,
493,49.4,18,4.6,37.7,,packers,packagers,hand,,
3230,49.7,11.7,4.8,15.7,,salesperson,,,,
180,50,6.4,4.6,8.3,,photographers,,,,
1313,50.2,6.8,13,5.9,,teacher,,,,
84,50.3,10.8,0.5,18.3,,weighers,measurers,checkers,samplers,recordkeeping
1809,50.8,6.2,4.9,8.2,,legal,occupations,,,
59,51.3,2.6,7.8,10.5,,manager,,,,
54712,51.4,8.5,7.4,8.3,,management,professional,occupations,,
101,51.4,11.2,5.2,11.2,,clerk,,,,
93,51.4,8.4,4.4,28.2,,food,batchmakers,,,
304,51.5,19.7,9.6,37.4,,operator,,,,
128,52,7.8,8.3,11.2,,analyst,,,,
144,52.4,6.5,26.3,6.9,,scientist,,,,
95,52.4,11,6.3,13.1,,operator,,,,
143,52.5,9.7,16.9,6.8,,manager,,,,
76,52.6,6.9,3.5,9.3,,practitioner,,,,
57,52.7,11.3,3.8,7,,scientist,worker,,,
112,52.7,2.6,17,4.8,,scientist,,,,
195,53.4,11.7,7.1,7.8,,officer,,,,
75,53.5,17.9,7.1,16.7,,clerk,operator,,,
784,53.5,5.4,6.9,9.9,,designers,,,,
150,54.6,2.8,4.3,4.9,,editor,,,,
74,54.6,31,12.6,6.4,,operator,,,,
87,54.7,1.5,0.6,7.7,,veterinarian,,,,
8209,54.7,12.2,5.7,24.4,,food,preparation,serving,occupations,
100,54.8,21.6,7.2,13.6,,clerk,,,,
282,54.8,11.9,4.4,10.8,,clerk,,,,
215,55.1,6,6.4,9.8,,wholesale,retail,buyers,farm,products
1218,55.3,8.8,6.8,10.5,,manager,,,,
70,55.5,9.6,3.7,3.4,,writer,,,,
6757,55.7,9.4,7.7,8.3,,business,financial,operations,occupations,
55,55.7,27.6,4.7,52.6,,pressers,textile,garment,materials,
885,55.8,12.7,5.9,29.3,,worker,,,,
277,56,5.4,22,4.4,,pharmacist,,,,
175,56.4,10.4,2.2,9.2,,lifeguard,worker,,,
194,56.4,1.8,5.6,5.1,,worker,,,,
94,56.5,12.5,6.4,10.8,,specialist,,,,
25929,56.6,15.9,5.4,23.1,,service,occupations,,,
365,56.6,10.6,6,9.6,,counselor,officer,,,
1063,56.7,6.6,2.8,7.1,,teacher,,,,
272,57,15,1.3,12.7,,dispatchers,,,,
31917,57.1,9.3,8.3,8.2,,professional,occupations,,,
271,57.4,9.6,3,11.2,,purchasing,agents,wholesale,retail,farm
769,57.6,4.2,4.6,11.2,,real,estate,brokers,sales,agents
209,57.8,4.8,3.9,4.9,,writer,,,,
581,58,13.1,4.6,18.5,,supervisor,worker,,,
417,58,5.5,2.4,13.5,,bartender,,,,
241,58.1,7.1,10.4,5.1,,analyst,specialist,,,
119,58.9,17.6,9.1,15.8,,clerk,,,,
119,59,12.4,2.9,13.8,,specialist,,,,
191,59.6,6.6,3.9,18.8,,worker,,,,
207,59.8,9,7.1,25.9,,baker,,,,
110,60,11.6,8.2,6.3,,therapist,,,,
167,60.1,20.6,6.1,42.5,,worker,,,,
224,60.6,6.5,8.7,6.5,,therapist,,,,
55,61.1,3.6,6.5,13.8,,manager,,,,
94,61.2,11.9,6.9,23.9,,clerk,,,,
94,61.5,15.5,4.4,47,,graders,sorters,agricultural,products,
33246,61.9,11.8,4.9,14.4,,sales,office,occupations,,
97,62.1,21.4,9.6,17.9,,tax,preparers,,,
1814,62.1,8.6,11.9,7.3,,accountant,auditor,,,
2332,62.3,18.6,2.9,10,,community,social,service,occupations,
195,62.7,11.3,6.2,8.2,,specialist,,,,
74,63.1,9.3,1.4,6.7,,worker,,,,
444,63.2,14.2,5.5,10.1,,worker,,,,
149,63.3,7.1,4.2,5.7,,specialist,,,,
329,63.3,13.9,4.3,7.7,,appraiser,examiner,investigator,,
94,63.6,13.7,2.1,8.7,,underwriter,,,,
753,63.8,8.6,5.5,9.1,,teacher,instructor,,,
804,63.8,13.4,2.6,6.8,,education,administrators,,,
129,64.6,4.9,4.3,10.4,,assistant,,,,
57,64.8,3.7,1,1.1,,directors,religious,activities,education,
377,65.3,16.4,3.2,16.1,,worker,,,,
332,65.6,13.2,3.3,6.9,,manager,,,,
2069,65.8,17,4.7,16.6,,customer,service,representatives,,
177,66.1,20.3,2,12,,collector,,,,
55,66.4,19.7,7.9,10,,clerk,,,,
229,67.2,18.5,6.3,17.4,,food,servers,nonrestaurant,,
51,67.8,0.1,3.5,16.1,,manager,,,,
61,69.1,28.3,3.3,9.1,,guard,,,,
727,69.3,20.4,1.9,9.1,,counselor,,,,
81,69.4,19.7,3,13.9,,clerk,,,,
1363,69.5,10.4,3.7,12.6,,supervisor,worker,,,
585,69.7,10.6,4.7,9.6,,manager,,,,
93,70,26.1,1.4,15.4,,telemarketers,,,,
122,70.1,21.2,12.1,11.2,,technician,,,,
221,70.1,12.2,3,15.4,,attendant,,,,
68,70.1,6.2,5.7,9.1,,assistant,aide,therapist,,
60,70.2,20.9,9.1,7.1,,examiner,collector,,,
228,70.3,11.7,17.6,13.2,,supervisor,worker,,,
2124,70.4,8.1,6.5,19.4,,waiter,,,,
81,71.4,3.4,0.4,5.4,,fundraisers,,,,
3254,71.7,18,6.8,21.3,,cashier,,,,
219,71.9,12,4.2,11.6,,manager,,,,
362,72,8.3,3.7,8.5,,technician,,,,
84,72,9.7,21.8,24.6,,tailors,dressmakers,sewers,,
192,72.4,14.3,2.8,8.3,,worker,,,,
584,72.4,12.3,4.1,11.7,,worker,,,,
82,72.5,13.4,5,8.2,,models,demonstrators,product,promoters,
112,72.8,17.1,6.1,20.7,,clerk,,,,
340,72.9,17.6,12.3,11.3,,technician,,,,
77,73.1,7.5,8.8,8,,travel,agents,,,
127,73.2,27.7,0.8,14.2,,assistant,,,,
17802,73.3,13.1,4.3,14.4,,office,administrative,support,occupations,
106,73.5,19.8,1.1,6.8,,specialist,educator,worker,,
175,73.6,4.1,1.3,12,,nonfarm,animal,caretakers,,
186,73.8,3.6,2.5,8.6,,psychologist,,,,
8623,73.8,9.4,4.5,9.6,,education,training,library,occupations,
8182,74.4,10.5,9.3,7.4,,practitioner,,,,
244,74.6,9.5,5.6,11.4,,worker,,,,
130,74.7,10.2,6.1,6.1,,planner,,,,
103,74.9,14.1,3.3,11.4,,clerk,,,,
158,76.1,12.1,17.3,41.4,,operator,,,,
90,76.6,6.4,12,31.5,,worker,,,,
494,77.4,10.8,3.5,10.2,,worker,,,,
5392,77.7,14.6,9,16.9,,personal,care,service,occupations,
160,77.8,17.6,4.8,7.6,,healthcare,support,occupations,medical,equipment
168,78,10.2,2.7,16.6,,clerk,,,,
147,79,10.5,3.4,12.7,,therapist,,,,
87,79.2,9.6,5,13.2,,assistant,,,,
83,80,11,3.6,12.6,,specialist,,,,
257,80.1,10.6,5.5,18.3,,clerk,,,,
727,80.3,21.9,3.1,13.3,,worker,,,,
307,80.3,15.1,5.7,11.6,,data,entry,keyers,,
377,80.4,9.9,2.8,8.9,,teacher,,,,
75,80.5,20.2,4.3,21.6,,eligibility,interviewers,government,programs,
554,80.5,14.6,6.6,12.7,,practitioner,technician,,,
89,80.9,12.4,4.9,10.1,,attendant,,,,
146,80.9,24.9,6.4,15.3,,interviewers,eligibility,loan,,
287,81,17.3,2.7,10.2,,clerk,,,,
3038,81,9.4,2,9.8,,teacher,,,,
119,81.8,29.1,3.7,14.3,,phlebotomist,,,,
172,82,4.3,9.3,9.2,,therapist,,,,
133,82,15.6,4.2,11.2,,assistant,,,,
194,84.1,7.7,2.1,5.1,,librarian,,,,
1242,84.2,22.1,6.5,19.7,,aide,,,,
369,84.3,11.3,4.9,21.1,,teller,,,,
1184,84.4,13.5,5.1,17.1,,clerk,,,,
316,85.1,6.1,56.7,7.8,,worker,,,,
404,86.1,9.5,4.5,15.2,,paralegal,assistant,,,
1401,87.7,16.8,5.2,44.3,,maids,housekeeping,cleaners,,
112,88.4,2.5,5.4,4.8,,therapist,,,,
299,88.5,12.5,3,16,,hosts,hostesses,restaurant,lounge,coffee
1241,88.7,6.4,5.7,8.5,,clerk,,,,
3537,88.9,26.4,4.7,16,,healthcare,support,occupations,,
2134,89,36.4,4.7,14.9,,aide,,,,
918,89.2,14.5,3.7,16.6,,assistant,teacher,,,
110,89.7,14.6,5.3,8.1,,nutritionist,,,,
2892,90.1,10.5,8,6.5,,nurse,,,,
558,91.5,25.2,5.1,10.6,,nurse,,,,
497,91.7,13.2,4,11.2,,clerk,,,,
126,91.8,5.8,5.9,7.1,,practitioner,nurse,,,
1326,92.2,11,4.7,18.4,,receptionist,clerk,,,
156,92.4,14.4,3.9,12.2,,clerk,,,,
88,92.4,22.4,4.4,14.6,,technician,,,,
137,93.4,3.2,3.5,6.7,,pathologist,,,,
458,94.1,13.1,4,24.8,,assistant,,,,
101,94.1,16.3,2.1,10.8,,word,processors,typists,,
2922,94.4,9.3,3.3,10.5,,assistant,,,,
786,94.8,12.8,5.2,14.6,,hairdresser,,,,
1230,94.8,13.2,3.4,22.4,,worker,,,,
279,95.7,5.7,5.4,22.9,,assistant,,,,
52,97.8,4.6,0,8,,medical,transcriptionists,,,
695,97.8,12.1,4.5,12.9,,teacher,,,,
184,98.3,4.8,5.3,5.9,,hygienist,,,,
