TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
162,10.4,15,3.7,32.9,,worker,,,,
602,10.4,21.6,2.2,35.8,,operator,,,,
1251,10.5,4.8,2.8,17.6,,manager,,,,
182,10.5,9.4,9.5,5.2,,engineer,,,,
201,10.6,5.2,17.5,8.1,,manager,,,,
539,10.8,7.7,0.7,62.9,,painters,paperhangers,,,
104,11.3,21.1,5.1,26.1,,collector,,,,
389,11.4,7,9.8,7.1,,engineer,,,,
104,11.5,5.8,6.1,15.8,,inspector,,,,
514,12.6,29.9,16.9,26.6,,driver,,,,
266,12.7,5.8,24.3,9.2,,engineer,,,,
108,12.8,16.3,0.3,17.6,,supervisor,,,,
55,13.3,5.5,4.8,20.7,,repairer,,,,
678,14.2,14.4,3.2,19.6,,officer,,,,
85,14.3,6.7,30.3,8.8,,engineer,,,,
75,15.1,11.7,3.1,20.3,,attendant,,,,
54,15.4,1.8,0,50,,supervisor,worker,,,
697,15.9,7.2,18.3,8.9,,engineer,,,,
154,17.1,8.2,9.8,15.3,,network,computer,systems,administrators,
65,17.1,13.8,0.9,34.2,,worker,,,,
523,17.2,7.1,10.4,13,,engineer,,,,
3552,17.2,7.3,13.1,10.5,,architecture,engineering,occupations,,
371,17.7,14.1,2.1,35.8,,cleaners,vehicles,equipment,,
334,17.8,8.9,17.1,10.8,,programmer,,,,
52,17.9,15.4,14.6,30.1,,worker,,,,
82,18.8,17.5,3,30.2,,worker,,,,
243,18.9,18.1,5.9,10.3,,analyst,,,,
231,19.4,32.3,9.5,17.2,,operator,,,,
79,19.6,21.6,8.6,16.6,,driver,,,,
148,20,1.3,2.6,13.8,,estimator,,,,
239,20,21.4,6.3,30.1,,worker,,,,
305,20.3,11.9,7.6,22.4,,worker,,,,
2077,20.3,6.2,36.8,5.7,,developer,,,,
92,20.7,2,6.8,13.7,,drafter,,,,
79,20.8,2,12,4.6,,engineer,,,,
144,21.1,32.1,4.5,36.6,,barber,,,,
355,21.3,12.7,6.1,16.8,,technician,drafter,,,
142,21.5,13,6.3,8.5,,manager,,,,
515,21.6,17.7,18.3,25.1,,chef,cook,,,
11930,21.7,19.9,4.7,26.3,,transportation,material,moving,occupations,
380,21.8,13.5,6.2,14.8,,manager,,,,
53,22.1,3.7,5.1,9.2,,technician,,,,
2286,22.9,18.7,3.6,28.7,,laborer,mover,,,
767,23.6,12.5,4.6,18.7,,supervisor,worker,,,
395,23.7,12.2,6.3,6.4,,clergy,,,,
290,23.8,8.5,7.6,14.9,,manager,,,,
268,24.1,6.7,17,11.8,,engineer,,,,
1188,24.4,12.5,18.4,10.1,,computer,occupations,,,
123,24.5,4.3,2.1,15.6,,salesperson,,,,
19873,24.5,17.6,5.1,26,,production,transportation,material,moving,occupations
1116,25.1,6.2,3.8,14.2,,sales,representatives,wholesale,manufacturing,
3110,25.2,21.5,3.2,17.6,,protective,service,occupations,,
95,25.3,8.5,7.9,13.8,,paramedic,,,,
132,25.4,10.2,4.5,24.3,,operator,,,,
1294,26,18.8,4,27.9,,worker,,,,
133,26.1,11.5,10.3,11.8,,operator,editor,,,
6386,26.4,9.6,23.3,8.3,,computer,mathematical,occupations,,
277,26.9,18.3,4.8,42.5,,dishwasher,,,,
633,26.9,13.7,15.1,8.5,,specialist,,,,
894,27,34.9,4.8,20.3,,guard,officer,,,
858,27,1.4,0.5,6.5,,manager,,,,
322,27.4,12.8,9.9,20.1,,supervisor,worker,,,
209,27.4,6,9.6,10.4,,architect,,,,
970,27.8,4.6,1.6,44.2,,farming,fishing,forestry,occupations,
242,28.1,11,12.7,11.6,,securities,commodities,financial,services,sales
757,28.7,4,1.5,46.2,,worker,,,,
7944,28.8,14.2,5.7,25.5,,production,occupations,,,
148,28.9,6.8,26.8,3.4,,architect,,,,
70,29,28,2.1,10.6,,supervisor,worker,,,
168,29,7.6,3.5,6.3,,musicians,singers,,,
889,29.8,21.6,5.7,23.6,,courier,messenger,,,
81,29.9,37.6,6.6,24.3,,porter,concierge,,,
732,30.1,6.7,19.5,8.2,,manager,,,,
54,30.8,2.8,8.9,9.5,,developer,,,,
55,31.2,1.8,6.8,1.8,,chiropractors,,,,
701,31.5,7.8,5.3,13.1,,sales,representatives,services,advertising,insurance
133,32.3,15.1,8.4,39.4,,worker,,,,
319,32.5,27.1,1.8,15.8,,officer,jailer,,,
555,32.9,7.8,3.1,10.2,,manager,,,,
151,32.9,10.7,1.7,9.8,,investigator,,,,
1728,33,6.1,6.4,6.1,,chief,executives,,,
57,33.3,18.4,4.7,19.9,,technician,,,,
1440,33.8,9.8,5.3,12.3,,manager,,,,
528,33.8,5.8,7.6,7.2,,advisor,,,,
309,33.9,21.2,8.5,9,,postal,service,mail,carriers,
52,34.8,6.2,4.7,17.2,,technician,,,,
67,35.1,17.3,5.5,22,,specialist,technician,,,
1141,35.7,8.5,6.6,15.7,,supervisor,worker,,,
271,35.8,33.3,2.6,17.6,,driver,,,,
613,35.9,16.1,4.2,29.8,,clerk,,,,
2304,35.9,16.7,3,35.7,,janitor,,,,
899,35.9,18.8,8,25.6,,assembler,,,,
193,36.1,22,6.5,14.1,,logisticians,,,,
768,36.1,14.4,7.7,20.2,,inspector,,,,
1694,37.6,15.5,3.6,25.5,,stockers,order,fillers,,
64,37.9,4.3,6.9,30.3,,worker,helper,,,
5591,38.7,9.3,7.5,13.2,,manager,,,,
57,38.7,1.7,3.9,13,,tour,travel,guides,,
169,38.8,4.7,14.4,15.4,,dentists,,,,
175,39.7,12.5,3.2,11.3,,producers,directors,,,
80,40.1,0,3,7.4,,appraiser,,,,
5770,40.7,14.1,2.8,41.6,,building,grounds,cleaning,maintenance,occupations
369,40.9,9.7,19.8,9.7,,mathematical,science,occupations,,
1099,40.9,8.4,10.9,8.8,,analyst,,,,
173,41,7.8,2.2,16.5,,technician,,,,
70,41.1,10.9,13.3,4.5,,statisticians,,,,
20657,41.8,9.1,6.9,12.3,,management,occupations,,,
1146,42,7,6.3,6.5,,lawyer,,,,
2005,42.5,16.4,6.2,41,,cook,,,,
93,42.5,11.5,22.5,11.8,,worker,,,,
406,42.7,11.4,14.9,7.8,,analyst,,,,
126,42.9,21.8,2.7,12.1,,investigator,,,,
547,43.1,10.1,18.9,10.4,,analyst,,,,
201,43.5,12.9,4.1,17,,attendant,worker,,,
210,43.5,3.9,5.2,13.1,,photographers,,,,
274,43.8,15,3.7,35.2,,attendant,helper,bartender,,
3001,44.4,9.6,7.7,15.3,,supervisor,worker,,,
904,44.5,7.3,23.2,6.5,,physicians,,,,
419,45,6.7,11.7,11.3,,designers,,,,
62,45.4,17.5,1.4,25.4,,worker,,,,
56,45.5,16.1,5.8,21.5,,guard,,,,
82,45.7,14.3,16.7,10.3,,analyst,,,,
30602,45.7,9.7,7.4,11.8,,management,business,financial,operations,occupations
366,45.9,17.2,3,27.3,,supervisor,worker,,,
72,46.2,7.8,3.3,28.8,,manager,,,,
87,46.3,7,16.6,11.4,,chemist,scientist,,,
474,46.9,7.6,26.6,7.4,,scientist,,,,
68,46.9,26.2,1.9,17.2,,worker,,,,
171,46.9,5.8,5.6,13.4,,wholesale,retail,buyers,farm,products
790,47,10.7,6.6,13.8,,manager,,,,
161346,47.1,12.8,7,19.4,,,,,,
966,47.2,9.6,9.4,8.2,,specialist,,,,
221,47.5,8,5.5,8.6,,manager,,,,
2734,47.5,11.1,4.9,21.1,,salesperson,,,,
96,47.5,5.8,12.6,6.4,,web,digital,interface,designers,
278,47.6,10.6,7.5,9.1,,purchasing,agents,wholesale,retail,farm
14090,47.9,10.8,6.3,17.7,,sales,occupations,,,
62,48,13.7,9.5,13.1,,clerk,,,,
73,48,16.3,17.9,10,,analyst,reporter,,,
117,48.3,19.7,8,23.6,,clerk,,,,
340,48.5,13.7,3.7,13.3,,coaches,scouts,,,
176,48.6,10.7,14.9,10.2,,analyst,,,,
1192,48.8,10.1,10.8,21.3,,manager,,,,
1072,49.9,8.1,13.6,7.6,,teacher,,,,
185,50.3,5.9,2.9,17.9,,worker,,,,
1877,50.7,8.4,15,9.7,,life,physical,social,science,occupations
3483,50.8,9.3,6.5,12.5,,arts,design,entertainment,sports,media
589,51.1,13.5,4.6,18.3,,insurance,sales,agents,,
223,51.2,11.2,5.2,13.9,,clerk,,,,
201,51.4,21,2.7,15.7,,driver,,,,
70744,52.3,10.6,9.4,11.4,,management,professional,occupations,,
402,52.8,11.6,4.8,16.9,,worker,,,,
313,52.8,10.3,2.3,10.7,,counselor,officer,,,
92,53.1,40.1,6.7,8.8,,clerk,,,,
132,53.1,16,12.5,8.6,,specialist,,,,
340,53.3,11.8,14.3,11.9,,technician,,,,
1445,53.4,10.2,9.5,10.6,,manager,,,,
661,53.4,21.3,5.7,44.2,,packers,packagers,hand,,
318,53.8,10.3,6,14.3,,worker,,,,
9945,53.8,10.8,8.4,10.9,,business,financial,operations,occupations,
129,53.9,11.6,7.7,14.4,,manager,,,,
278,53.9,18.9,5.5,49.8,,operator,,,,
124,54,3.3,4.4,12.4,,advertising,sales,agents,,
127,54,10,30.3,10.3,,scientist,,,,
1832,54.2,9.9,5.7,10.6,,legal,occupations,,,
450,54.3,8.2,2,21.5,,bartender,,,,
8061,54.3,14,6.6,30.7,,food,preparation,serving,occupations,
105,54.7,3.3,10.7,5.4,,scientist,,,,
51,54.7,0,7.9,10.3,,scientist,specialist,,,
115,54.9,16,24.4,19.4,,assembler,,,,
311,55,14.4,5.5,12.5,,officer,,,,
77,55.6,5.7,2.3,8.8,,technician,,,,
54,55.8,4.1,3.6,9.8,,manager,,,,
98,56.4,14.8,2.4,29.9,,food,batchmakers,,,
1016,56.7,9.7,6,12.7,,real,estate,brokers,sales,agents
94,56.7,9,6.6,26.3,,clerk,,,,
486,56.8,16.2,3.5,21.2,,supervisor,worker,,,
382,57.1,20.9,4.3,10,,appraiser,examiner,investigator,,
155,57.1,14.1,1.8,13.7,,specialist,,,,
1778,57.2,9.8,11.8,11.1,,accountant,auditor,,,
72,57.2,3.7,5.9,21.1,,technician,,,,
40142,57.4,11.3,10.9,11.1,,professional,occupations,,,
26452,57.5,17.6,6.1,28,,service,occupations,,,
172,57.5,7.6,6.3,26.5,,dispatchers,police,fire,ambulance,
69,57.8,25.2,1.6,20.6,,weighers,measurers,checkers,samplers,recordkeeping
895,58.5,15,5.9,33.2,,worker,,,,
66,59,29.1,4.6,16.4,,aide,,,,
294,59.1,5.5,8.4,12.1,,graphic,designers,,,
80,59.2,8.4,0.5,14.7,,public,safety,telecommunicators,,
326,59.7,7.5,21,5.1,,pharmacist,,,,
63,59.8,9.1,6.1,8.3,,writer,,,,
242,60.2,9.2,3.6,20,,instructor,,,,
29885,60.4,13,5.7,18.3,,sales,office,occupations,,
113,60.4,8,6,23.8,,tax,preparers,,,
887,60.5,7.9,3.4,9.1,,teacher,,,,
148,60.9,12.4,10.7,19.8,,clerk,,,,
717,61.2,11.7,6.5,13.6,,specialist,,,,
124,61.9,14.6,5.4,8.8,,underwriter,,,,
57,62,19.6,1.4,14.7,,actors,,,,
72,62.5,26.5,2.6,13.7,,officer,specialist,,,
965,63.2,12.4,6.3,13.1,,teacher,instructor,,,
61,63.4,12.8,8.7,15.9,,technician,,,,
320,63.8,3.7,11,4.6,,therapist,,,,
99,63.9,3.6,6,12.2,,assistant,aide,therapist,,
513,64.2,4.4,9,10.4,,manager,,,,
257,64.7,7.3,5.1,4.8,,writer,,,,
50,65.7,13.1,5.5,71.1,,graders,sorters,agricultural,products,
2632,65.7,18,5.7,21.4,,customer,service,representatives,,
62,65.8,7.8,0,9.8,,manager,,,,
632,65.9,7.8,10.7,10,,analyst,specialist,,,
109,65.9,24.1,3.4,12.6,,specialist,,,,
75,66,23.1,7.1,22.5,,worker,,,,
1006,66.2,16,3.5,10.3,,education,childcare,administrators,,
831,66.6,13.9,5.2,22.8,,worker,,,,
173,66.6,9.6,12.8,12.4,,tutors,,,,
143,66.6,12,9.6,7,,practitioner,,,,
53,66.7,9.5,11.2,2.4,,manager,,,,
76,66.9,8.9,3.2,7.1,,fundraisers,,,,
243,67.1,8.6,4.6,33.9,,baker,,,,
146,67.3,13.8,5.6,15.1,,worker,,,,
221,67.4,18.2,7.5,27.7,,food,servers,nonrestaurant,,
55,67.4,3.7,10.9,14.9,,magnetic,resonance,imaging,technologists,
227,67.5,23.4,10,13.9,,worker,,,,
71,67.7,6.9,0.9,8.2,,directors,religious,activities,education,
242,67.7,14,17.6,14.5,,supervisor,worker,,,
1786,67.8,9.5,7.4,27.5,,waiter,,,,
114,67.8,14.2,5,12.7,,specialist,,,,
1186,68.2,10.8,4.2,15.2,,supervisor,worker,,,
98,68.6,1.2,3.6,8.5,,veterinarian,,,,
156,68.6,16.5,3.6,12.1,,worker,,,,
2569,68.9,16.1,7.9,23.6,,cashier,,,,
151,69.2,22.4,8.6,10.4,,technician,,,,
254,69.5,10.8,7.5,12.7,,technician,,,,
2950,69.6,19.1,4.2,13.8,,community,social,service,occupations,
117,69.9,16.9,8.4,14.4,,surgical,technologists,,,
149,70.1,6.5,3.7,12.3,,manager,,,,
163,70.7,8.2,5.7,8.9,,psychologist,,,,
83,70.9,20.1,5.1,10.1,,technician,,,,
94,71.2,6.6,9.1,7.3,,worker,,,,
102,71.2,14.2,0.8,9.9,,clerk,,,,
15795,71.6,15,5.2,18.7,,office,administrative,support,occupations,
338,72.4,12.9,13.3,18.4,,technician,,,,
130,72.5,19,2.6,14.9,,counselor,,,,
226,72.6,15.8,7.6,19.3,,data,entry,keyers,,
132,72.6,8.9,5.9,8.5,,editor,,,,
493,72.8,14.8,4,10.4,,manager,,,,
182,72.8,7.4,7.6,11.6,,assistant,,,,
285,72.9,24.1,1.9,10.2,,counselor,,,,
9587,73.4,11.1,6.5,12.6,,education,training,library,occupations,
199,73.5,21.7,2,5.2,,counselor,,,,
138,73.7,31.2,3.1,17.5,,technician,,,,
334,73.7,8.8,2.8,12.3,,animal,caretakers,,,
824,73.9,14.2,5.1,14.1,,manager,,,,
718,74,13.3,4.7,16.2,,worker,,,,
114,74.2,14.7,2.7,40.1,,operator,,,,
85,74.4,20,4.4,11.9,,clerk,,,,
87,74.6,9.8,7.1,11.4,,manager,,,,
92,74.8,2.4,14.1,44.8,,interpreters,translators,,,
113,74.8,30.2,2.4,19.1,,collector,,,,
265,75.1,23.6,4.6,21.4,,assistant,,,,
145,75.3,8,5.5,11.6,,planner,,,,
93,75.3,7.7,6.7,7,,examiner,,,,
944,75.5,14.3,4.9,15.2,,worker,,,,
10475,75.8,13.3,10.2,10.7,,practitioner,,,,
306,76.1,13.1,5.1,14.8,,manager,,,,
4055,76.1,14.3,10.6,19.4,,personal,care,service,occupations,
76,76.5,28.1,0,26.5,,eligibility,interviewers,government,programs,
111,76.8,27.4,4.5,33.9,,worker,,,,
188,76.9,29,5.1,15.6,,interviewers,eligibility,loan,,
388,76.9,13.6,3,16.4,,counselor,advisor,,,
65,77,15,10,25.9,,tailors,dressmakers,sewers,,
52,77.1,12.4,6.6,33.6,,models,demonstrators,product,promoters,
129,77.2,22.6,5.2,15.9,,attendant,,,,
3632,77.7,11,4.2,11.6,,teacher,,,,
125,78.1,15.3,5,21.4,,clerk,,,,
112,78.3,20.7,3.9,18.5,,clerk,,,,
299,78.7,21.9,3.3,17.7,,clerk,,,,
354,78.9,18.4,12.6,16.2,,technician,,,,
190,79,15,6.3,12.6,,worker,,,,
68,79.8,15,3.5,15.6,,worker,,,,
1253,80,14.1,6.8,20.6,,clerk,,,,
62,80.4,6.4,1.5,27.3,,assistant,,,,
104,80.4,9,10.1,20.2,,diagnostic,medical,sonographers,,
385,80.6,14.5,4.2,14.2,,therapist,,,,
231,80.9,15.2,5.7,17.7,,teller,,,,
1667,81,28.5,7.5,22.1,,aide,,,,
1436,81.2,12.5,10,18.4,,assistant,,,,
428,81.3,13.6,4.1,18.9,,paralegal,assistant,,,
74,81.4,20.2,0.5,22.1,,clerk,,,,
117,81.9,3.9,3.6,13.6,,interior,designers,,,
84,82.1,10.1,9.6,11.5,,therapist,,,,
310,82.3,12.5,5.8,22.9,,hosts,hostesses,restaurant,lounge,coffee
63,82.3,8.2,3,13.8,,animal,trainers,,,
732,83.4,24.7,4.7,17,,worker,,,,
66,84.2,13.8,7.2,13.4,,assistant,,,,
52,84.4,7.8,1.6,5.1,,psychologist,,,,
171,84.4,5.9,9.7,10.3,,therapist,,,,
5456,84.6,26.9,7.1,21.9,,healthcare,support,occupations,,
93,84.6,18.1,8.6,18.3,,assistant,,,,
1197,85.1,8.6,6.2,13.8,,clerk,,,,
75,85.3,12,13.2,19.5,,worker,,,,
318,85.7,9.2,1.2,11.6,,teacher,,,,
309,85.9,9.3,64.9,13.4,,manicurists,pedicurists,,,
145,86.2,4.7,3.8,12.1,,technician,,,,
392,86.6,15.5,3.9,17.6,,clerk,,,,
3571,86.8,15.8,9.8,9.8,,nurse,,,,
87,87.2,8.8,6.1,12.3,,travel,agents,,,
155,87.5,6.6,2.4,3.8,,therapist,,,,
1413,87.7,15.2,4.6,52.5,,maids,housekeeping,cleaners,,
288,88.1,11.7,9.5,6.8,,practitioner,nurse,,,
1201,88.4,13.7,4.7,22.2,,receptionist,clerk,,,
1369,88.6,35.6,5.3,15.7,,assistant,,,,
656,88.7,31.7,11.6,28.7,,aide,,,,
180,89.2,6.7,4,13.1,,librarian,specialist,,,
565,89.6,30.4,7.2,15.9,,nurse,,,,
110,90.4,30.6,3.3,18.7,,phlebotomist,,,,
630,90.7,21,4.7,31.9,,assistant,,,,
130,91.2,12,6,18,,clerk,,,,
726,91.3,13.7,5.1,21.1,,hairdresser,,,,
1758,91.4,9.2,4,14.5,,assistant,,,,
293,91.8,9.4,7.6,30.5,,assistant,,,,
227,92,14.9,5,12.2,,specialist,,,,
142,92.1,14.8,2.5,13.7,,nutritionist,,,,
85,92.9,7.9,5.9,22.5,,assistant,,,,
214,93.9,6.4,8.1,11,,hygienist,,,,
984,94.4,15.9,5.8,24.9,,worker,,,,
103,95.2,7.6,5.4,21.1,,specialist,,,,
212,95.4,5.9,2.5,8.9,,pathologist,,,,
234,95.6,19.3,5.7,18.7,,assistant,,,,
624,96.8,18.9,7.3,17.9,,teacher,,,,
