TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
811,4.6,12.9,,20.5,,laborer,,,,
89,4.7,5.4,,4.1,,millwrights,,,,
87,4.7,1.3,,2.2,,engineer,,,,
275,4.7,9.5,,7.9,,operator,,,,
123,4.9,11.9,,26.1,,helper,,,,
514,5.1,9.1,,8.2,,machinist,,,,
108,5.1,6.7,,6.8,,forestry,logging,occupations,,
115,5.3,3,,10.4,,precision,woodworking,occupations,,
588,5.6,10.1,,13.1,,welders,cutters,,,
919,5.6,8.4,,9.6,,mechanic,repairer,,,
3075,5.7,13.4,,11.1,,driver,,,,
65,5.8,17.2,,10.1,,operator,,,,
352,5.9,2.5,,3.2,,engineer,,,,
545,6.5,7.5,,21.6,,painters,construction,maintenance,,
856,6.9,8.8,,30.4,,groundskeepers,gardeners,farm,,
247,7,6.4,,4.5,,supervisor,,,,
526,7.2,19.4,,17.9,,operator,,,,
191,7.4,11.7,,12.6,,repairer,,,,
912,7.5,7.5,,8.3,,precision,metalworking,,,
248,7.7,2.2,,4.2,,engineer,,,,
73,8.1,19.6,,7.1,,operator,,,,
77,8.2,14.1,,15.4,,operator,,,,
56,8.2,7,,15.3,,horticultural,specialty,farmers,,
248,8.3,25.8,,14.7,,driver,,,,
168,8.7,6.7,,8,,worker,,,,
121,8.9,6.6,,8.5,,worker,,,,
14124,8.9,8.1,,12.1,,precision,production,craft,repair,
652,9.2,5.5,,3.8,,engineer,,,,
726,9.5,10.7,,9.8,,repairer,,,,
198,9.6,12,,11.5,,garage,service,station,occupations,
5389,9.6,15.2,,11,,transportation,material,moving,occupations,
2036,9.6,3.9,,3.8,,engineer,,,,
55,9.6,8.9,,3.9,,inspector,,,,
2220,10.2,3.7,,3.9,,engineer,architect,,,
76,10.2,5.1,,5.3,,technician,,,,
118,10.2,19.9,,19.4,,operator,,,,
314,10.6,8.5,,6.9,,worker,,,,
117,10.9,7,,23,,operator,,,,
150,10.9,7.6,,7.3,,worker,driver,,,
4089,11.3,15.3,,10.9,,operator,,,,
280,11.6,19.8,,20.6,,vehicle,washers,equipment,cleaners,
216,11.7,10.7,,22.3,,operator,,,,
579,11.8,13.4,,9.1,,police,detectives,public,service,
181,12.5,16.5,,8.5,,supervisor,,,,
197,13.1,12.2,,6.4,,installer,repairer,,,
190,13.3,7.1,,8.5,,repairer,,,,
301,13.3,12.7,,11.3,,operator,,,,
350,13.6,12.4,,5,,clergy,,,,
51,14.1,17.7,,6.7,,meter,readers,,,
61,14.2,9.2,,9.9,,announcers,,,,
391,14.2,7.4,,6.8,,technician,,,,
365,14.5,7,,15.2,,operator,,,,
81,14.7,15.5,,14.1,,operator,,,,
127,15.6,14.5,,11.7,,operator,,,,
1005,16.4,18.1,,7.6,,police,detectives,,,
258,16.4,4.1,,5.6,,engineer,,,,
222,16.7,3.9,,4.6,,drafting,occupations,,,
1170,16.8,7.9,,27.9,,agricultural,occupations,,,
92,17.3,7.4,,1.1,,engineer,,,,
138,17.3,2.6,,1.1,,dentists,,,,
108,17.4,14.8,,6,,police,detectives,,,
60,17.4,15.4,,30.4,,helper,,,,
174,17.4,1.1,,4.1,,manager,,,,
169,17.9,1.7,,5.1,,architect,,,,
2300,17.9,18.7,,8.8,,protective,service,,,
2030,17.9,6.6,,33.6,,agricultural,occupations,,,
738,18.2,23.7,,11.6,,guard,,,,
95,18.5,19.3,,4.9,,supervisor,,,,
960,18.6,7.4,,6.7,,technician,,,,
796,19,4.8,,41.3,,worker,,,,
258,19.3,13,,28.1,,butchers,meat,cutters,,
3503,19.3,4.5,,20.6,,farming,forestry,fishing,,
860,19.4,4.7,,41.3,,farm,occupations,managerial,,
1262,19.8,10.2,,10.1,,supervisor,,,,
60,20.1,12.4,,24.8,,upholsterers,,,,
5048,20.3,15.5,,16.3,,handler,helper,laborer,,
167,20.9,12.6,,19.5,,operator,,,,
1323,21.3,16.1,,15.6,,laborer,,,,
142,22.2,18.6,,7.2,,bailiff,officer,,,
58,22.2,10.7,,2.3,,administrators,protective,services,,
258,22.6,5.8,,4,,worker,,,,
161,22.7,12.4,,11.3,,messenger,,,,
79,22.8,36.6,,7.8,,barber,,,,
85,22.8,10.4,,3.7,,technician,,,,
393,22.8,11.8,,11.2,,operator,,,,
284,22.9,27.4,,4.9,,officer,,,,
1317,23.1,1.2,,2.4,,operator,manager,,,
175,23.5,9.6,,15.2,,operator,,,,
95,24,7.3,,17,,operator,,,,
3926,24.1,9.7,,12.2,,precision,production,occupations,,
881,24.4,21.6,,11,,guard,,,,
1930,24.5,16,,12.9,,handler,,,,
18399,24.7,15.1,,15.4,,operator,laborer,,,
1071,24.9,0.8,,1.4,,farmers,horticultural,,,
1507,24.9,3,,5,,sales,representatives,commodities,retail,
1027,25.2,3.6,,4,,health,diagnosing,occupations,,
1474,25.3,3,,5,,sales,representatives,mining,manufacturing,wholesale
144,25.5,5.5,,4.2,,chemist,biochemist,,,
724,26.2,4.2,,4.8,,physicians,,,,
885,26.6,2.7,,3.8,,lawyer,,,,
153,26.7,6.8,,8.9,,inspector,worker,,,
925,26.7,2.8,,3.8,,lawyer,,,,
92,27,7.1,,5.5,,athletes,,,,
145,27.6,7.2,,9.4,,inspector,,,,
53,27.9,4.6,,23.4,,worker,,,,
1236,28.6,7.7,,3.1,,analyst,scientist,,,
120,28.9,9,,14.3,,operator,,,,
1178,29.1,18.1,,18.4,,operator,,,,
67,29.1,8.4,,11.6,,production,testers,,,
132,29.2,6.6,,5.3,,photographers,,,,
626,30,5.9,,4.5,,programmer,,,,
1494,30.4,7.5,,3.1,,scientist,,,,
1105,30.4,11.5,,13.2,,handler,,,,
638,30.5,17.2,,15.2,,clerk,,,,
254,30.5,9.4,,8.8,,worker,,,,
314,30.7,15.8,,9.3,,mail,carriers,postal,service,
529,31,5.1,,2.2,,scientist,,,,
429,31.2,5.5,,2.6,,securities,financial,services,sales,
59,31.4,19.2,,16.3,,textile,machine,opertors,,
2901,31.5,16,,18.9,,operator,,,,
176,32.6,17.4,,9.3,,supervisor,clerk,,,
215,33.1,8.8,,8.3,,inspector,officer,,,
450,33.3,11.9,,23,,precision,food,production,occupations,
2226,34,19.9,,21,,janitor,,,,
2113,34.3,14.1,,14.1,,assembler,,,,
711,34.6,3.7,,4.8,,manager,,,,
206,34.8,13.8,,7.8,,attendant,,,,
155,36.6,10.5,,9.3,,musicians,composers,,,
5062,37.6,15.4,,19.6,,operator,,,,
418,37.6,15.1,,13.3,,operator,,,,
7962,37.7,14.8,,17.9,,operator,assembler,inspector,,
69,37.7,1.9,,8.5,,technician,,,,
977,38,20.8,,9.5,,mail,message,distributing,,
136,38.2,7.3,,5.1,,actors,directors,,,
4635,38.4,4.8,,6.8,,supervisor,,,,
287,39.5,9.4,,8.3,,technician,,,,
183,39.5,24.1,,14.3,,supervisor,,,,
201,40.5,7,,3.3,,analyst,,,,
114,40.9,6.4,,4.6,,manager,,,,
454,41.1,16.9,,12.8,,clerk,,,,
2126,41.8,16.7,,20.4,,cook,,,,
389,42,3.6,,3,,analyst,,,,
1275,42.2,7.1,,4.8,,technician,,,,
869,42.7,6.5,,3.4,,teacher,,,,
594,42.8,7.7,,4.7,,insurance,sales,,,
636,42.8,9.1,,4.9,,sales,occupations,business,services,
3108,43.2,21.5,,21.3,,cleaning,building,service,occupations,
125,43.8,5.8,,9.3,,news,vendors,,,
2613,44,6.9,,4.5,,sales,representatives,finance,business,services
1953,44.2,14.8,,11.4,,clerk,,,,
18440,44.3,6.9,,5.4,,executive,administrative,managerial,,
1338,44.6,16.6,,14.6,,assembler,,,,
1408,44.8,9.1,,9.1,,manager,,,,
320,45.1,27.9,,7,,clerk,,,,
150,45.2,9.5,,17.7,,baker,,,,
545,45.7,11.5,,13.5,,inspector,examiner,,,
251,45.8,3,,5.6,,painters,sculptors,craft,artists,artist
200,45.9,4.1,,2.6,,pharmacist,,,,
129558,46.2,10.8,,9.8,,,,,,
77,46.9,9.6,,1.1,,scientist,,,,
168,47,7.1,,8.4,,worker,,,,
76,47.2,22.1,,9,,machine,feeders,offbearers,,
787,47.6,12.9,,16.9,,inspector,,,,
472,47.8,23.3,,7.9,,driver,,,,
660,48.4,15.8,,25.3,,food,preparation,,,
536,48.5,9.9,,18.4,,assistant,,,,
37686,48.9,7.3,,5,,managerial,professional,specialty,,
688,49.3,5.6,,5.1,,manager,,,,
2234,49.3,5,,5.8,,writer,,,,
535,49.4,7.1,,10.3,,manager,,,,
606,49.5,11.9,,5.6,,officials,administrators,public,administration,
781,50,4.6,,5.1,,real,estate,sales,,
15734,50.2,8.1,,7.6,,sales,occupations,,,
61,51.1,3.9,,3.7,,writer,,,,
257,51.2,4.8,,1.7,,editor,reporter,,,
233,51.3,14.7,,9,,dispatchers,,,,
181,51.7,24.2,,12.7,,clerk,,,,
4214,51.9,9.7,,6.1,,technician,,,,
135,52.2,6.6,,3.7,,economists,,,,
230,52.6,3.3,,8,,buyers,wholesale,retail,trade,farm
19245,53.3,7.8,,4.5,,professional,specialty,,,
137,53.6,1.7,,2.1,,authors,,,,
214,53.6,10.5,,21.5,,worker,,,,
91,54.1,9.9,,13.4,,operator,,,,
263,54.1,5.3,,4.3,,production,coordinators,,,
704,54.5,7.7,,5,,officer,,,,
1357,54.8,17.2,,6.9,,worker,,,,
441,54.9,8.1,,4.5,,scientist,planner,,,
544,55.7,12.5,,14.3,,worker,,,,
53,56.2,11.9,,10.9,,weighers,measurers,checkers,samplers,
78,56.5,8,,1.7,,worker,,,,
173,56.6,10,,4.2,,advertising,sales,,,
1625,56.6,7.9,,5,,accountant,auditor,,,
5999,56.8,11.6,,16.4,,food,preparation,service,occupations,
106,57.2,11.2,,6,,technician,,,,
310,57.2,2,,6.3,,bartender,,,,
4604,57.7,8.4,,5.1,,management,occupations,,,
276,58.1,17.7,,22,,hand,packers,packagers,,
1173,58.4,8.3,,4,,secondary,school,,,
385,58.4,15,,7.1,,operator,,,,
392,58.5,15.4,,7,,operator,,,,
658,58.5,2.9,,6.6,,designers,,,,
387,58.6,16.9,,28.8,,operator,,,,
190,58.8,19.3,,19.4,,operator,,,,
256,59.3,9.2,,4.5,,psychologist,,,,
17537,59.4,17.6,,14.6,,service,occupations,,,
77,59.4,18.4,,12.3,,operator,,,,
85,59.4,7.7,,2,,therapist,,,,
685,59.8,14.4,,6.1,,supervisor,,,,
94,60.1,7.9,,9.6,,hand,working,occupations,,
173,60.1,19.4,,29.5,,graders,sorters,agricultural,,
105,61,14.2,,12.8,,worker,,,,
733,61.3,10.7,,5.8,,administrators,education,fields,,
65,63.2,5.5,,8.7,,assistant,,,,
108,63.4,7.5,,2.9,,manager,,,,
14442,64,17.5,,14.9,,service,occupations,private,household,protective
110,64,5,,4.1,,therapist,,,,
38309,64.1,10.5,,7.9,,technical,sales,administrative,support,
148,65.7,7.4,,6.7,,specialist,,,,
6887,65.7,11.9,,10,,worker,,,,
248,66.2,12.4,,4.1,,counselor,,,,
319,66.2,17.6,,17.4,,assembler,,,,
392,68,13.7,,4.9,,supervisor,,,,
393,68.4,12.5,,14.6,,supervisor,,,,
172,68.6,18.3,,8.4,,collector,,,,
482,68.7,13.3,,5.4,,specialist,,,,
227,68.9,13.4,,11.4,,clerk,,,,
1466,69.2,8.6,,8.1,,worker,,,,
781,69.3,21.7,,8.7,,worker,,,,
245,69.4,14,,10.1,,expediters,,,,
322,69.4,12.4,,8.5,,food,counter,fountain,occupations,
148,69.5,7.5,,1.6,,technician,,,,
145,69.7,13,,2.8,,supervisor,,,,
129,69.8,4.4,,5.8,,animal,caretakers,farm,,
103,70.1,8.7,,2.4,,underwriter,,,,
61,70.1,11.3,,56.7,,graders,sorters,agricultural,products,
102,70.6,22.4,,44.1,,operator,,,,
55,70.6,35.9,,4.8,,operator,,,,
126,70.8,13.4,,4.9,,worker,,,,
1083,72.1,18.8,,28,,operator,,,,
125,72.2,10.7,,9.2,,clerk,,,,
434,72.5,11.1,,8.5,,examiner,investigator,,,
278,72.6,9.8,,14.2,,worker,,,,
91,73.5,5,,4.6,,sales,occupations,,,
231,74.1,15.9,,11,,clerk,,,,
1701,74.4,14,,8.9,,investigator,,,,
983,74.8,14.4,,8.6,,investigator,,,,
362,74.8,7.9,,8.4,,worker,,,,
285,75.3,10.6,,8.7,,transportation,ticket,reservation,agents,
455,75.4,6.6,,4,,therapist,,,,
4798,75.7,10.2,,5.4,,teacher,,,,
388,75.9,16.1,,7.4,,technician,,,,
341,76,27.6,,6.2,,aide,,,,
155,76.3,13.2,,6.6,,clerk,,,,
701,76.8,7.4,,4.3,,manager,,,,
217,77.1,6.3,,4.7,,librarian,,,,
1375,77.8,4.7,,10.2,,waiter,,,,
3007,78.4,15.6,,12.1,,cashier,,,,
18361,78.8,12.8,,8.6,,administrative,support,occupations,clerical,
432,79.8,12.3,,10.2,,worker,,,,
93,80.1,13.9,,3.7,,supervisor,,,,
643,80.1,27.1,,24.8,,maids,houseman,,,
1693,80.2,13,,6.3,,technician,,,,
65,80.3,3.6,,6.2,,demonstrators,promoters,models,,
935,80.5,15.3,,9.5,,records,processing,financial,,
188,80.5,6.5,,5.4,,librarian,,,,
818,80.6,12.7,,9.8,,clerk,,,,
2888,80.9,14.3,,9.6,,personal,service,occupations,,
185,81.5,21.6,,9.7,,operator,,,,
664,81.9,18.3,,9.8,,data,entry,keyers,,
607,82,16,,33.8,,operator,,,,
175,82.6,15,,5.1,,clerk,,,,
115,82.7,10.5,,6.2,,attendant,,,,
384,82.9,10.8,,3.2,,special,education,,,
174,83.2,15.5,,9.3,,interviewers,,,,
3576,83.4,14.6,,9.4,,administrative,support,,,
173,83.5,21.5,,8.4,,operator,,,,
1872,83.9,10.9,,5.4,,elementary,school,,,
346,83.9,9.8,,5.8,,assistant,,,,
295,84.7,15.5,,11.7,,clerk,,,,
69,85,18.5,,13.2,,clerk,,,,
95,86.2,25.8,,11.3,,aide,,,,
2886,86.5,8.4,,3.3,,health,assessment,treating,occupations,
112,86.9,15.1,,13.6,,clerk,,,,
2447,88.2,30.8,,9.2,,health,service,occupations,,
1993,88.4,11.3,,9.5,,clerk,,,,
101,88.7,28.5,,6,,dietitians,,,,
89,89,22.9,,3.2,,clerk,,,,
1875,89.4,34.5,,9.5,,aide,attendant,,,
446,90.1,9.8,,9,,teller,,,,
748,90.3,10.2,,8.7,,hairdresser,,,,
98,91.6,8.2,,10.1,,operator,,,,
89,91.6,9.5,,12.6,,dressmakers,,,,
2196,92.2,7.1,,6.4,,financial,records,processing,,
1735,92.3,6.3,,5.9,,clerk,,,,
155,92.7,10.2,,10.4,,clerk,,,,
623,93.1,15.2,,12.6,,aide,,,,
2065,93.5,8.3,,2.9,,nurse,,,,
161,93.8,12.2,,6,,clerk,,,,
408,94.1,15.4,,5.6,,nurse,,,,
555,94.4,17,,9.7,,typists,,,,
512,94.9,17.8,,31.3,,cleaners,servants,,,
102,95,3.6,,3.7,,therapist,,,,
795,95.4,16.2,,26.6,,private,household,,,
104,95.5,5.9,,4.1,,stenographers,,,,
432,95.6,17.2,,10.8,,assistant,,,,
1005,96.5,8.8,,9.7,,receptionist,,,,
231,96.7,6.1,,11.5,,assistant,,,,
260,96.8,11.8,,17.4,,worker,,,,
574,97.8,13.2,,9.7,,prekindergarten,kindergarten,,,
3692,97.9,9.8,,6.9,,secretaries,stenographers,typists,,
513,98.2,11,,11.2,,family,child,care,providers,
107,98.2,1.5,,2.3,,hygienist,,,,
3033,98.6,8.7,,6.4,,secretaries,,,,
