TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
79,9.6,5.6,22.8,4.9,,engineer,,,,
349,10,3,12,8.5,,engineer,,,,
107,10,7.8,4.1,8,,inspector,,,,
74,10.4,18.2,5.7,16.9,,operator,,,,
92,10.5,5,1.2,5.8,,technician,,,,
123,10.5,6.6,13.4,3.1,,engineer,,,,
318,10.6,12.8,9.8,10.2,,teller,repairer,,,
193,11,9.3,0.6,29,,worker,,,,
382,11.5,2.9,8.8,6.1,,engineer,,,,
89,11.6,9.1,4.3,9.3,,technician,operator,,,
118,12.5,15.7,4.8,19.4,,worker,,,,
58,12.6,3.8,3.3,12.5,,repairer,,,,
326,13,19.1,1.3,30,,cleaners,vehicles,equipment,,
55,13.2,23.9,1.4,15.6,,operator,,,,
669,13.7,12.7,2.6,9.1,,officer,,,,
2932,14.4,5.3,9.7,6.4,,architecture,engineering,occupations,,
116,14.5,11.2,0.8,10.6,,supervisor,manager,,,
214,14.7,7.9,10.1,7.8,,network,computer,systems,administrators,
203,14.8,12.2,3.9,10.9,,installer,repairer,,,
53,14.9,13.1,0.6,23.4,,upholsterers,,,,
254,15.1,15.9,4.7,11.1,,courier,messenger,,,
422,15.1,11.1,3.5,5,,clergy,,,,
8776,15.4,16.8,2.3,19,,transportation,material,moving,occupations,
90,15.4,22.1,7.6,34.9,,attendant,,,,
333,15.4,24.3,12.8,18.8,,driver,,,,
115,15.4,0.2,4.6,5.1,,estimator,,,,
264,16.7,4.7,3.7,9.8,,manager,,,,
60,16.7,20.3,10,26.7,,porter,concierge,,,
222,17.2,11.7,4.6,16.2,,operator,,,,
260,17.2,10,1.8,13.6,,manager,,,,
132,17.4,7.9,0.3,11.9,,salesperson,,,,
161,17.5,4.4,8,3,,engineer,,,,
61,17.6,5.2,2.3,12.7,,repairer,,,,
75,18.1,6.5,2.1,10.9,,plastic,,,,
1877,18.6,17.9,1.9,20.1,,laborer,mover,,,
683,19.3,3.4,1.5,45.9,,worker,,,,
941,19.4,11.6,4.8,10.2,,supervisor,manager,worker,,
225,20.3,15.1,2.7,10.3,,supervisor,worker,,,
345,20.6,12.2,13.6,19.5,,chef,cook,,,
187,20.6,5.3,4.1,8.8,,drafter,,,,
907,20.8,4.9,29.4,2.8,,engineer,,,,
960,20.9,4.9,1.7,40.4,,farming,fishing,forestry,occupations,
75,21.2,10.3,11.6,4.3,,engineer,,,,
118,21.6,9.4,0.8,22,,metal,plastic,,,
420,22.4,8.3,5.9,11.2,,technician,drafter,,,
204,22.5,0.6,1.1,5.3,,manager,,,,
3071,22.5,18.9,2.1,10,,protective,service,occupations,,
18171,23,14.6,3.6,19.7,,production,transportation,material,moving,occupations
891,23.2,28.3,3.3,12.4,,guard,officer,,,
135,23.2,14.9,3,11.2,,investigator,,,,
51,24.4,22.8,0.6,9.5,,announcers,,,,
94,24.4,10.1,3,26.9,,worker,,,,
240,24.7,4.4,8.6,7,,architect,,,,
526,24.7,5.2,19.6,6.2,,programmer,,,,
281,24.8,11.8,4.4,36.6,,dishwasher,,,,
742,25.5,1.1,0.5,2.3,,farmers,ranchers,,,
1649,25.6,3.5,4.3,5,,chief,executives,,,
3441,25.6,7.2,17.8,5.2,,computer,mathematical,occupations,,
97,25.8,18.2,1.7,11.9,,supervisor,worker,,,
118,25.8,4.9,5.1,5.4,,appraiser,,,,
102,26.1,27.3,2.4,22.6,,barber,,,,
383,26.3,7.4,9.1,6.9,,analyst,,,,
162,26.5,8.6,0.7,7,,technician,paramedic,,,
281,26.8,13.1,4,41.1,,worker,,,,
1442,27.1,4.2,3.4,8.4,,sales,representatives,wholesale,manufacturing,
825,27.1,8.8,15.5,5.6,,scientist,analyst,,,
971,27.5,4.6,3.6,7.9,,manager,,,,
467,27.8,7.7,8.5,3.4,,manager,,,,
1333,28.2,7.2,5.8,8.8,,supervisor,worker,manager,,
184,28.2,5.4,10.9,3.4,,dentists,,,,
435,28.9,12.4,4.8,25.4,,metalworker,worker,,,
444,29.5,23.9,0.4,7.3,,bailiff,officer,jailer,,
98,29.9,5.4,3.9,0.3,,scientist,geoscientist,,,
332,30,11.2,8.8,6,,specialist,,,,
888,30,5.6,16.9,5.2,,surgeon,,,,
9395,30.1,12.6,4.8,20.4,,production,occupations,,,
149,30.5,4.7,1.9,7.4,,producers,directors,,,
1006,30.5,16.5,3,23.3,,worker,,,,
86,31.1,7.9,2.8,9.7,,investigator,,,,
398,31.2,7.4,7.3,8.3,,securities,commodities,financial,services,sales
170,31.5,9.5,2,13.2,,worker,,,,
373,31.7,7.6,6,6.5,,advisor,,,,
62,32.4,7.4,6,14.5,,technician,,,,
1001,32.6,4.9,2.6,4.3,,lawyer,,,,
98,32.7,8.6,4.2,2.9,,manager,,,,
539,33.4,11.6,2.8,23,,clerk,,,,
119,33.5,6.4,23.5,2.8,,scientist,,,,
319,34.1,19.2,2.6,21.2,,worker,,,,
2080,34.2,19.2,3.2,28,,janitor,,,,
109,34.3,4,14.7,5.8,,analyst,,,,
1512,35.5,17.4,3.6,17.3,,clerk,,,,
104,35.9,5.8,16.2,3.8,,database,administrators,,,
590,36.2,8.5,3.3,8.4,,sales,representatives,services,,
253,36.3,8.2,1.4,7.6,,worker,,,,
3398,36.5,6.6,4.8,7,,manager,,,,
364,36.9,15.9,6.1,7.5,,postal,service,mail,carriers,
51,37.1,13.4,2.5,9,,attendant,,,,
15486,37.5,6.3,4.5,7.4,,management,occupations,,,
1071,38.3,15.3,5.1,18.6,,assembler,,,,
848,38.8,5.1,3.5,5.8,,manager,,,,
151,39.3,4.9,11.1,4.9,,technician,,,,
53,39.4,7.4,4.6,4,,practitioner,,,,
737,39.5,13.5,5,14.7,,inspector,,,,
5469,40,15.2,2.8,34.3,,building,grounds,cleaning,maintenance,occupations
1939,40.1,15.4,6,31,,cook,,,,
168,40.3,8.5,4.8,6.4,,manager,,,,
55,40.8,11.7,7.6,2.7,,logisticians,,,,
118,40.8,6.8,18.3,5.1,,chemist,scientist,,,
84,42.1,6.4,2.7,6.8,,analyst,reporter,,,
3445,42.6,8,5.3,9.6,,supervisor,worker,manager,,
92,42.6,2,13.5,1.7,,scientist,,,,
1382,42.7,5.8,12.9,4.6,,life,physical,social,science,occupations
21577,42.7,7.5,5,7.3,,management,business,financial,operations,occupations
139,43.2,10,3.9,6.2,,supervisor,worker,manager,,
84,43.3,37,12.2,6.5,,operator,,,,
68,43.3,9.1,0.1,8.1,,worker,,,,
107,44,7.7,7.1,13.9,,technician,,,,
627,44.3,5.4,6.5,6.4,,analyst,,,,
1002,44.3,7.2,9.9,14.3,,manager,,,,
160,45.2,8,2.1,13.1,,attendant,worker,,,
538,45.4,7.7,3.1,8.2,,insurance,sales,agents,,
1261,46.2,5.6,11.7,4.2,,teacher,,,,
146047,46.4,11,4.7,14,,,,,,
52,46.8,4.8,1.8,11.4,,technician,worker,,,
2789,47.1,5.7,3.9,8.7,,arts,design,entertainment,sports,media
173,47.5,5.7,1.9,10.3,,photographers,,,,
87,47.5,13.1,5.3,7.8,,analyst,,,,
51,47.8,4.3,6.4,3.6,,writer,,,,
56,48.4,1,0.6,6.3,,veterinarian,,,,
123,48.6,25.7,5.2,11.6,,clerk,operator,,,
68,48.7,14,0.9,19.9,,weighers,measurers,checkers,samplers,recordkeeping
392,48.9,10.9,5.5,27.9,,attendant,helper,bartender,,
152,49.1,7.4,31.9,2.8,,scientist,,,,
163,49.5,5.8,3.7,6.3,,editor,,,,
16698,49.6,9.9,4.7,11.3,,sales,occupations,,,
111,50.3,9.8,23.8,7.8,,worker,,,,
594,50.5,7.1,4.7,9.5,,manager,,,,
51788,50.6,8.4,6.4,7,,management,professional,occupations,,
139,50.6,8.9,4.5,8,,safety,transportation,,,
151,50.6,7.4,13.4,7.7,,manager,,,,
160,51.1,15,4.8,11.3,,operator,,,,
90,51.4,17,3.9,10.2,,worker,,,,
1668,51.5,6.7,2.8,6,,legal,occupations,,,
200,51.5,7.2,5.1,7.9,,wholesale,retail,buyers,farm,products
3492,51.5,10.9,4.1,12.2,,salesperson,,,,
578,51.6,26.8,1.1,11.3,,driver,,,,
467,52.7,14.4,4.2,13.1,,counselor,officer,,,
227,52.9,2.6,3.9,5.2,,worker,,,,
172,53,24.8,9.1,10.4,,clerk,,,,
247,53.3,5.9,16.6,2.5,,pharmacist,,,,
158,53.4,15.9,3.1,11,,clerk,,,,
63,53.8,3.7,4,4.2,,manager,,,,
375,54,3.3,3.1,10.9,,bartender,,,,
50,54.1,13,3.1,2.1,,postmasters,mail,superintendents,,
192,54.1,6.8,5.7,24.5,,baker,,,,
258,54.3,6.5,2.6,10.2,,clerk,,,,
1181,54.6,7.1,6.7,8,,manager,,,,
852,54.7,4,5.6,8.5,,designers,,,,
286,55.1,11.6,1,12,,dispatchers,,,,
1050,55.4,5.3,5,10.1,,real,estate,brokers,sales,agents
280,55.5,8.2,3.9,6.9,,purchasing,agents,wholesale,retail,farm
6091,55.9,10.5,6.4,7.2,,business,financial,operations,occupations,
77,56.2,5.6,3,3.1,,manager,,,,
30210,56.2,9,7.3,6.8,,professional,occupations,,,
229,56.4,21,7.6,30.9,,worker,,,,
7699,56.4,11.5,5.5,21.2,,food,preparation,serving,occupations,
64,56.4,10,9.4,11.9,,worker,operator,,,
159,56.8,5.2,9.9,5.1,,market,survey,researchers,,
1158,56.9,7.1,1.4,7,,teacher,,,,
62,57.1,22,1.6,10.5,,examiner,collector,,,
279,57.1,22.2,3.9,36.7,,operator,,,,
24137,57.2,15.5,4.5,20.3,,service,occupations,,,
144,57.2,12.2,0.8,9.5,,lifeguard,worker,,,
610,57.3,13.9,2.9,16.3,,worker,,,,
219,57.5,7.2,1.4,7.7,,advertising,sales,agents,,
205,57.9,13.1,16.7,20,,assembler,,,,
92,58,12.5,2.2,32.4,,food,batchmakers,,,
144,59.1,15.3,3.3,15.3,,clerk,,,,
179,59.5,2.6,4.1,3.2,,writer,,,,
160,60.2,19.5,1.2,13.4,,telemarketers,,,,
52,60.5,8.7,4,9.8,,specialist,,,,
2265,60.7,18.4,3.2,9.5,,community,social,services,occupations,
227,60.9,9.2,1.1,6.9,,worker,,,,
110,61.2,9.3,4.8,6.9,,worker,,,,
681,61.2,12.2,5.3,23.4,,worker,,,,
331,61.7,7.8,1.8,6.9,,worker,,,,
289,61.8,17.3,3.1,7.8,,appraiser,examiner,investigator,,
1806,61.9,10.5,9.1,5.9,,accountant,auditor,,,
104,62.2,13.6,5.8,10.1,,tax,preparers,,,
52,62.3,11.9,4.1,9.9,,technician,,,,
54,63,2.7,0.5,14.6,,opticians,dispensing,,,
317,63.2,23.8,3,14.6,,specialist,,,,
216,63.2,24.3,2.1,14.4,,collector,,,,
132,63.3,5.5,4.3,7.2,,specialist,,,,
36212,63.4,11.6,4.1,11.9,,sales,office,occupations,,
732,63.8,10.4,5.6,6.7,,teacher,instructor,,,
810,64.1,12.6,1,7.4,,education,administrators,,,
81,64.1,15.9,4.3,50.2,,graders,sorters,agricultural,products,
185,64.4,7,4.6,3.5,,psychologist,,,,
406,64.4,15.6,4.7,41.2,,packers,packagers,hand,,
323,64.5,10.6,3.7,14.7,,attendant,,,,
331,65.8,13.5,4,8.6,,manager,,,,
686,65.9,18.6,2.9,8.3,,counselor,,,,
62,66.1,11.7,9.8,2.4,,analyst,,,,
265,66.7,10.5,3.9,17.5,,worker,,,,
97,66.9,11,3.2,8.9,,therapist,,,,
64,67.4,26.6,2.5,2.1,,advisor,,,,
61,67.4,9.1,3,9.2,,assistant,aide,therapist,,
73,68,3.6,12.7,35.5,,worker,,,,
118,68.1,13.7,3.6,16.2,,clerk,,,,
212,68.2,3.5,12,5.3,,therapist,,,,
1917,68.5,18,3.6,14.1,,customer,service,representatives,,
287,69.2,8,3.3,8.4,,technician,,,,
78,69.7,11.2,5.3,6,,worker,,,,
57,69.7,3.4,3.3,6,,directors,religious,activities,education,
536,69.9,11.3,5.1,7.4,,manager,,,,
102,70.1,14.9,4.1,12.5,,clerk,,,,
87,70.1,7.2,5.6,8.2,,assistant,,,,
302,70.1,12.4,4.2,12.6,,worker,,,,
253,70.3,11.6,3.3,7.1,,manager,,,,
793,71.1,14.2,3.6,7.5,,specialist,,,,
94,71.2,14.3,6.1,2.5,,underwriter,,,,
157,71.3,9.3,11.7,5.5,,supervisor,worker,manager,,
218,71.4,13.3,6.4,9.2,,specialist,,,,
124,72.1,25.7,6,7.4,,technician,,,,
59,72.2,20.5,5.9,52.3,,pressers,textile,garment,materials,
8485,73.3,9.6,3.7,7.6,,education,training,library,occupations,
182,73.4,20.9,6.4,16.9,,food,servers,nonrestaurant,,
1629,73.4,9.5,3.9,11.3,,worker,,,,
7248,73.6,10.2,8.2,5.6,,practitioner,,,,
1978,74,7.7,5.6,15.3,,waiter,,,,
19513,75.2,13,3.7,12.4,,office,administrative,support,occupations,
90,75.3,5.9,18.5,29,,tailors,dressmakers,sewers,,
111,75.3,7.7,9.6,9.1,,travel,agents,,,
3022,75.6,17.4,5.8,17,,cashier,,,,
148,75.9,18.5,7.7,9.8,,attendant,,,,
332,75.9,18.3,10.4,5,,technician,,,,
603,75.9,12.9,4.1,9.7,,worker,,,,
123,76.5,10.7,4.4,8.7,,therapist,,,,
253,77.5,8.7,3.6,8.1,,worker,,,,
462,78,14,6,8.8,,technician,practitioner,,,
140,78,1.7,1,13.4,,nonfarm,animal,caretakers,,
449,78.6,16.5,7.3,10.7,,data,entry,keyers,,
4760,79.3,14.3,6.9,13.6,,personal,care,service,occupations,
68,79.6,21,6.8,11,,eligibility,interviewers,government,programs,
155,80.4,7.7,4.1,14.6,,clerk,,,,
99,80.7,11.7,5.3,11.1,,clerk,,,,
2943,80.9,10.3,1.6,6.9,,teacher,,,,
363,81.5,8.7,1.4,4.5,,teacher,,,,
141,81.5,17.6,3.6,13.3,,interviewers,eligibility,loan,,
265,81.6,12.8,14.4,35.5,,operator,,,,
673,82,22.9,3.2,11.9,,worker,,,,
403,82,17.9,3.8,13.1,,clerk,,,,
215,83.2,6,2,4.1,,librarian,,,,
75,83.4,2.1,3.7,8.1,,models,demonstrators,product,promoters,
113,84.2,8.7,10.4,12.6,,assistant,,,,
223,84.9,5.9,49.1,6.8,,worker,,,,
1097,85.3,14,5.5,13.8,,clerk,,,,
284,85.8,9.8,5.7,11.9,,hosts,hostesses,restaurant,lounge,coffee
283,87,15.4,1.7,13.8,,clerk,,,,
472,87.5,10.5,4.9,13.3,,teller,,,,
100,87.6,15.8,9.3,5.3,,nutritionist,,,,
766,88.2,22.5,6.2,18.8,,aide,,,,
1879,88.3,33.6,4.2,13.8,,aide,,,,
347,88.4,9.7,3.4,9,,paralegal,assistant,,,
101,88.9,11.2,1.8,12.5,,clerk,,,,
134,89.1,2.7,5.1,6.9,,therapist,,,,
181,89.1,8.8,4.7,12.2,,clerk,,,,
1427,89.2,17.6,3.3,40.4,,maids,housekeeping,cleaners,,
3138,89.2,24,3.9,14,,healthcare,support,occupations,,
50,89.4,14.6,0.5,6.5,,operator,,,,
442,89.5,14.9,4.4,11.6,,clerk,operator,,,
214,89.6,19.6,3,11.8,,word,processors,typists,,
1490,90.3,7.3,3.8,9.5,,clerk,,,,
781,90.6,11.8,3.9,15.6,,assistant,,,,
974,91.5,12.8,2.2,15.8,,assistant,teacher,,,
2629,91.7,9.9,7.9,4.6,,nurse,,,,
778,92.9,11.1,5.5,12.5,,hairdresser,,,,
83,93,17.9,3.7,15.8,,technician,,,,
1441,93,11.3,2.7,14.3,,receptionist,clerk,,,
533,93.2,22.4,3.9,5.8,,nurse,,,,
1341,94.6,16,2.7,16.8,,worker,,,,
275,96.3,6.8,1.2,16.7,,assistant,,,,
3401,96.7,9,2.2,9.3,,assistant,,,,
667,97.3,14.3,3,10.4,,teacher,,,,
122,98,6.3,1.8,4.5,,pathologist,,,,
156,99.2,1.4,3.8,5.4,,hygienist,,,,
