TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
919,19.9,8.5,,6.1,,technician,,,,
1334,20.2,17.8,,13.5,,laborer,,,,
139,20.6,0.4,,3.9,,manager,,,,
164,20.8,13.4,,20.1,,operator,,,,
233,20.9,5.6,,4.5,,drafting,occupations,,,
254,21.7,2.6,,7.9,,worker,,,,
267,21.7,22.1,,8.4,,officer,,,,
407,22,9,,8.9,,operator,,,,
242,22.3,14.6,,29.7,,butchers,meat,cutters,,
1929,23,16.4,,12.6,,handler,,,,
1314,23.1,0.5,,2.7,,operator,manager,,,
3828,23.6,9,,11.9,,precision,production,occupations,,
175,23.7,13.1,,11.1,,messenger,,,,
1112,24.3,0.5,,1.9,,farmers,horticultural,,,
18197,24.4,15.3,,14.3,,operator,laborer,,,
811,24.6,22.1,,8.9,,guard,,,,
1559,25,3.1,,5,,sales,representatives,commodities,retail,
85,25.2,30.3,,8,,barber,,,,
110,25.3,14.5,,18.7,,operator,,,,
960,25.5,3.7,,4.3,,health,diagnosing,occupations,,
1514,25.7,3.2,,5.1,,sales,representatives,mining,manufacturing,wholesale
667,26.4,4.5,,5.1,,physicians,,,,
78,26.7,14.5,,7.3,,technician,,,,
179,27,11.5,,18.2,,operator,,,,
250,27.1,8.6,,7.6,,worker,,,,
1093,28.1,7.2,,2.5,,analyst,scientist,,,
325,28.3,14.1,,8.1,,mail,carriers,postal,service,
149,28.6,3.7,,2.1,,chemist,biochemist,,,
141,28.6,6.8,,5.5,,photographers,,,,
1106,28.8,12.4,,13.4,,handler,,,,
911,29,3.4,,2.9,,lawyer,,,,
536,29.3,3.3,,1.9,,scientist,,,,
880,29.5,3.5,,2.8,,lawyer,,,,
616,30.4,16.1,,13.4,,clerk,,,,
406,30.4,4.5,,3.5,,securities,financial,services,sales,
1345,30.6,7.2,,2.6,,scientist,,,,
561,30.8,5.3,,4.7,,programmer,,,,
85,30.9,5.6,,5.7,,athletes,,,,
57,31,10.7,,9,,production,testers,,,
55,31.3,10.7,,2.6,,administrators,protective,services,,
2853,32.1,16.2,,17,,operator,,,,
2071,32.4,14.3,,13.6,,assembler,,,,
241,33.4,13.1,,10.2,,inspector,officer,,,
54,33.9,2.9,,2.9,,veterinarian,,,,
175,34.2,12.8,,10.4,,musicians,composers,,,
166,34.4,23.9,,14.6,,supervisor,,,,
2205,34.9,21.1,,19.7,,janitor,,,,
435,35.5,11.8,,23.9,,precision,food,production,occupations,
176,36,16.2,,10.7,,supervisor,clerk,,,
998,37.2,21.3,,9.1,,mail,message,distributing,,
245,37.4,10.6,,6.2,,technician,,,,
4501,37.5,5.4,,5.9,,supervisor,,,,
7874,37.7,15.2,,16.4,,operator,assembler,inspector,,
655,37.8,2.9,,2.8,,manager,,,,
5032,38,15.9,,17.5,,operator,,,,
197,38.4,6.3,,7.6,,attendant,,,,
116,39,4.7,,3,,scientist,,,,
63,40.2,7.4,,2.6,,writer,,,,
625,40.4,7.2,,5.5,,insurance,sales,,,
329,41.1,5.2,,2.3,,analyst,,,,
603,41.2,8.7,,5.7,,sales,occupations,business,services,
136,41.3,10.2,,7.8,,actors,directors,,,
2061,42.2,16.4,,18.5,,cook,,,,
184,42.6,6.8,,1.3,,pharmacist,,,,
1157,42.6,5.8,,6,,technician,,,,
209,42.8,8,,3.4,,analyst,,,,
2529,42.9,6.1,,4.8,,sales,representatives,finance,business,services
1271,43.1,17.6,,13.4,,assembler,,,,
889,43.5,6.5,,4.1,,teacher,,,,
17746,43.8,6.9,,4.8,,executive,administrative,managerial,,
497,44.2,16.4,,10.5,,clerk,,,,
3125,44.4,22.8,,19.6,,cleaning,building,service,occupations,
1922,44.6,14.7,,9.5,,clerk,,,,
121,45.4,6,,9.1,,news,vendors,,,
121,45.7,4.6,,6.5,,manager,,,,
148,45.8,8.5,,17.1,,baker,,,,
174,45.8,4.8,,5.4,,worker,,,,
1383,45.9,9,,6.8,,manager,,,,
126708,46.2,10.7,,9.2,,,,,,
512,46.8,27.7,,8.9,,driver,,,,
310,46.8,28.3,,7.9,,clerk,,,,
523,46.9,10.6,,19.6,,assistant,,,,
664,47.5,14.6,,21.9,,food,preparation,,,
636,47.7,12.9,,4.9,,officials,administrators,public,administration,
530,48,7.7,,8.1,,manager,,,,
70,48.5,22.9,,11.3,,machine,feeders,offbearers,,
73,48.5,4.8,,3.5,,scientist,,,,
36497,48.6,7.4,,4.5,,managerial,professional,specialty,,
737,49.2,3.3,,4.5,,real,estate,sales,,
188,49.3,29.8,,11.1,,clerk,,,,
2188,49.4,6,,6,,writer,,,,
15404,49.5,7.9,,7,,sales,occupations,,,
235,50.4,1.7,,5.2,,painters,sculptors,craft,artists,artist
249,50.6,12.2,,5.7,,dispatchers,,,,
771,50.7,12.6,,17.3,,inspector,,,,
538,51.1,12,,13.6,,inspector,examiner,,,
122,51.6,12.9,,4.3,,manager,,,,
71,52.4,5.1,,4.7,,worker,,,,
3926,52.5,9.4,,6.3,,technician,,,,
214,53.3,8.6,,5,,production,coordinators,,,
18752,53.3,7.9,,4.3,,professional,specialty,,,
726,53.4,8.1,,4.7,,officer,,,,
1332,53.8,17.1,,6.4,,worker,,,,
314,53.8,2.4,,7,,bartender,,,,
55,54,18.1,,9.5,,weighers,measurers,checkers,samplers,
511,54,10.6,,13.3,,worker,,,,
621,54,6.5,,5.1,,manager,,,,
114,54.1,5.4,,0.9,,authors,,,,
148,54.4,3.9,,5.4,,economists,,,,
226,54.7,12.3,,19.7,,worker,,,,
280,55.7,6.5,,3.3,,editor,reporter,,,
63,55.9,1.8,,5.2,,assistant,,,,
1228,55.9,7.9,,5,,secondary,school,,,
1538,56,8.8,,4.8,,accountant,auditor,,,
5906,56.6,11.4,,15.1,,food,preparation,service,occupations,
4374,56.7,9.2,,5.1,,management,occupations,,,
438,56.9,9,,3.7,,scientist,planner,,,
668,56.9,10.2,,5.6,,administrators,education,fields,,
169,57,15.2,,31.7,,graders,sorters,agricultural,,
279,57.2,16.9,,19.7,,hand,packers,packagers,,
603,57.5,2.1,,5.9,,designers,,,,
79,57.6,9.3,,4,,technician,,,,
205,58.1,4.9,,7.8,,buyers,wholesale,retail,trade,farm
96,58.4,8.5,,6.8,,therapist,,,,
202,59.2,20.2,,21.3,,operator,,,,
17177,59.4,17.2,,13.7,,service,occupations,,,
78,59.4,10.1,,8.3,,operator,,,,
670,60.2,13.6,,8.3,,supervisor,,,,
398,60.2,13.3,,7.9,,operator,,,,
402,60.5,13.8,,7.8,,operator,,,,
393,60.7,20.6,,25,,operator,,,,
158,61.1,9.8,,4.3,,advertising,sales,,,
245,61.4,12.2,,3.1,,psychologist,,,,
118,61.9,3.8,,4.3,,therapist,,,,
150,62,13,,4.6,,specialist,,,,
63,62.1,6.2,,67.9,,graders,sorters,agricultural,products,
102,62.4,13.2,,10.9,,worker,,,,
325,62.7,14.1,,16.3,,assembler,,,,
75,63.6,13.2,,13.1,,operator,,,,
14186,63.9,17.2,,13.8,,service,occupations,private,household,protective
37683,64.2,10.3,,7.6,,technical,sales,administrative,support,
6728,65.3,11.4,,9.2,,worker,,,,
416,65.7,13.2,,5.7,,specialist,,,,
56,66.4,29.6,,3.3,,operator,,,,
311,67.2,12.8,,10.4,,food,counter,fountain,occupations,
199,67.4,7.5,,8,,clerk,,,,
379,67.7,14.1,,8.1,,supervisor,,,,
135,68.2,11.6,,6.5,,supervisor,,,,
1499,68.4,8.3,,7.3,,worker,,,,
745,68.5,22.6,,7.7,,worker,,,,
166,68.7,17.4,,8.6,,collector,,,,
410,68.7,11.8,,7.5,,examiner,investigator,,,
95,69,10.9,,3.2,,underwriter,,,,
220,69.2,13.6,,5.1,,expediters,,,,
135,69.6,8.7,,3.8,,technician,,,,
133,69.8,3.5,,3,,animal,caretakers,farm,,
275,69.8,15,,5.9,,counselor,,,,
402,70.1,10.6,,10.9,,supervisor,,,,
257,71.3,11,,13,,worker,,,,
304,73,7,,8.2,,transportation,ticket,reservation,agents,
376,73.3,16.1,,8.7,,technician,,,,
474,73.3,6.6,,4.4,,therapist,,,,
220,73.7,18.7,,12.5,,clerk,,,,
106,74,13.8,,5,,worker,,,,
1071,74.1,19.7,,24.4,,operator,,,,
1598,74.3,13.4,,8.6,,investigator,,,,
4724,74.4,9.8,,4.8,,teacher,,,,
145,74.6,11.6,,3.5,,clerk,,,,
105,75.2,6.5,,8.2,,clerk,,,,
713,75.3,8.5,,4.1,,manager,,,,
360,75.4,9.3,,10.9,,worker,,,,
87,75.8,5.3,,4.8,,sales,occupations,,,
100,76.3,22.7,,38.4,,operator,,,,
907,76.3,13.5,,8.1,,investigator,,,,
61,76.9,4,,6,,demonstrators,promoters,models,,
309,77.6,18.3,,11.3,,clerk,,,,
911,77.8,16,,9.1,,records,processing,financial,,
1375,77.9,4.8,,9.6,,waiter,,,,
2856,78.1,15.6,,10.6,,cashier,,,,
18353,79.1,12.5,,8.3,,administrative,support,occupations,clerical,
202,79.8,8,,2.9,,librarian,,,,
336,79.8,23.3,,6.8,,aide,,,,
451,80.5,13.4,,9.6,,worker,,,,
1605,80.6,12.2,,6.7,,technician,,,,
2756,80.7,12.4,,9.5,,personal,service,occupations,,
762,80.8,12.1,,9.9,,clerk,,,,
95,81.2,10.3,,6.7,,attendant,,,,
683,81.8,29.6,,21.1,,maids,houseman,,,
180,82.7,7.9,,3.2,,librarian,,,,
307,82.9,7.5,,8.3,,assistant,,,,
66,83.2,12.4,,4.5,,clerk,,,,
595,83.3,16.7,,28.1,,operator,,,,
1846,83.3,9.9,,4.8,,elementary,school,,,
3533,84,13.8,,10.1,,administrative,support,,,
693,84.5,17,,10.8,,data,entry,keyers,,
340,84.8,12.5,,2.1,,special,education,,,
163,85.2,13.7,,7.5,,clerk,,,,
84,85.6,8.6,,3.9,,supervisor,,,,
2812,85.7,8.7,,3.1,,health,assessment,treating,occupations,
168,87.1,17.2,,8.8,,interviewers,,,,
114,87.2,12.7,,16,,clerk,,,,
96,87.3,28.4,,14,,aide,,,,
2398,88.2,29.4,,8.2,,health,service,occupations,,
1850,88.4,33.2,,8.1,,aide,attendant,,,
169,88.5,12.1,,8,,clerk,,,,
177,88.8,21.8,,8,,operator,,,,
1927,89,10.2,,8.7,,clerk,,,,
104,89.6,7.5,,9.2,,operator,,,,
431,90.1,9.7,,10,,teller,,,,
105,90.2,29.3,,7.4,,dietitians,,,,
96,90.3,20.2,,5.8,,clerk,,,,
97,90.3,8.8,,16.9,,dressmakers,,,,
164,90.5,21.4,,7.2,,operator,,,,
167,90.7,13.5,,8.3,,clerk,,,,
2272,91.1,6.8,,6.1,,financial,records,processing,,
737,91.1,10.2,,8.2,,hairdresser,,,,
109,91.4,4.4,,2.7,,stenographers,,,,
1774,91.9,5.6,,5.6,,clerk,,,,
623,92.1,15.9,,14.4,,aide,,,,
97,93.3,2.2,,2.9,,therapist,,,,
1986,93.3,8.6,,2.6,,nurse,,,,
504,93.6,18.5,,32.4,,cleaners,servants,,,
595,94.8,16.9,,8.1,,typists,,,,
804,94.9,17.2,,26.2,,private,household,,,
395,95.3,14,,3.8,,nurse,,,,
387,95.4,15.3,,10.3,,assistant,,,,
960,96.9,9.8,,8.3,,receptionist,,,,
276,97.1,13.1,,15.2,,worker,,,,
3868,97.8,10.3,,6.4,,secretaries,stenographers,typists,,
543,98.1,13.6,,5.8,,prekindergarten,kindergarten,,,
94,98.2,0,,2.9,,hygienist,,,,
479,98.5,8.8,,10.2,,family,child,care,providers,
3164,98.6,9.3,,6.2,,secretaries,,,,
212,99.1,6.2,,11.2,,assistant,,,,
