TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
78,21.1,11.1,2.6,15.2,,metal,plastic,,,
331,21.2,14,10.4,36.2,,worker,,,,
16180,21.2,13.9,4.2,21,,production,transportation,material,moving,occupations
143,21.4,3.6,4.1,11.3,,drafter,,,,
3289,21.4,17.8,2.4,13.3,,protective,service,occupations,,
162,21.5,13.7,1.8,19.6,,operator,,,,
470,22,5.1,12.4,6.5,,programmer,,,,
159,22.8,10.6,3.7,13.3,,investigator,,,,
67,23.2,10.1,3,27.6,,worker,,,,
263,23.4,18.3,3,15.1,,supervisor,worker,,,
987,23.5,5.2,1.9,41.8,,farming,fishing,forestry,occupations,
184,24.4,2.1,1.9,7.8,,architect,,,,
713,24.6,0.6,0.7,1.5,,farmers,ranchers,,,
1284,25,4,3.3,9.3,,sales,representatives,wholesale,manufacturing,
1505,25.5,2.8,3.2,4.8,,chief,executives,,,
175,25.5,0.3,13.7,5.7,,dentists,,,,
3531,25.8,6.7,16.1,5.5,,computer,mathematical,occupations,,
465,26.1,22,1.2,13.3,,bailiff,officer,jailer,,
108,26.2,5.4,3,2.9,,scientist,geoscientist,,,
366,26.2,6.6,7.4,6.7,,analyst,,,,
558,27.5,12.5,3.6,21.9,,clerk,,,,
7998,27.6,11.4,5.5,21.9,,production,occupations,,,
388,27.6,11.3,7.9,6.9,,specialist,,,,
1131,28,5.9,5.6,9.6,,supervisor,worker,manager,,
921,28.8,14.9,4.2,22.8,,worker,,,,
537,29.9,6.8,9,7.2,,manager,,,,
1007,29.9,5.8,3.3,5.9,,manager,,,,
784,30.5,7.3,14.9,5.1,,scientist,analyst,,,
105,30.7,19.9,2.3,8.2,,supervisor,worker,,,
369,30.8,5.2,4.9,3.5,,advisor,,,,
308,30.8,6.4,8,4.8,,securities,commodities,financial,services,sales
1040,31.5,4.3,3.4,3.4,,lawyer,,,,
182,31.9,13.9,2.1,8.7,,worker,,,,
872,32.3,5.8,15.7,6.8,,surgeon,,,,
62,32.4,12.8,8.4,13.8,,technician,,,,
2186,33.2,17.1,3.2,30.9,,janitor,,,,
103,33.5,9.9,18.2,4.3,,chemist,scientist,,,
79,34,3,1.8,2.5,,appraiser,,,,
179,34.1,4.4,0.9,3.7,,technician,paramedic,,,
669,34.3,11.1,5.3,16.9,,inspector,,,,
524,34.4,9.6,4.9,9.9,,sales,representatives,services,,
104,34.4,9,5.5,9.5,,manager,,,,
260,34.6,7.3,4.1,10.6,,worker,,,,
2898,35,6.8,4.8,8.5,,manager,,,,
97,35.7,11.6,6.9,3,,analyst,,,,
1456,36,16.7,3.4,19.3,,clerk,,,,
101,36.4,9,11.8,8.6,,database,administrators,,,
71,36.4,12.5,3.9,7.8,,worker,,,,
805,36.5,15.3,6.1,20.5,,assembler,,,,
89,37.6,5.7,3.2,12.1,,investigator,,,,
321,37.7,11.7,6.6,11.1,,postal,service,mail,carriers,
152,37.7,9.1,5.5,10.9,,producers,directors,,,
121,38.1,5,29.6,10.5,,worker,,,,
15001,38.2,6.4,4.4,7.6,,management,occupations,,,
70,38.3,10.8,3.1,22.3,,weighers,measurers,checkers,samplers,recordkeeping
161,39.4,6.5,3.3,8.1,,photographers,,,,
144,39.5,4,21.1,3.2,,scientist,,,,
1951,40.5,15,5,32.5,,cook,,,,
5328,40.6,13.6,3.1,35.2,,building,grounds,cleaning,maintenance,occupations
234,41.7,13.3,2.8,19.8,,supervisor,manager,worker,,
51,42.7,24,7.9,16.4,,attendant,,,,
173,42.8,12.8,3.1,14.4,,attendant,worker,,,
68,42.8,10.6,8.7,7.9,,logisticians,,,,
20938,43,7.3,4.8,7.5,,management,business,financial,operations,occupations
70,43.1,8.7,3,9.6,,practitioner,,,,
658,43.7,7.2,7.6,6.7,,analyst,,,,
3132,43.9,7.9,5.4,10.3,,supervisor,worker,manager,,
959,45.2,5.9,5,5.1,,manager,,,,
124,45.3,29.5,8.3,11.1,,clerk,,,,
113,45.8,8,9.8,6.2,,scientist,,,,
1300,45.9,6.3,11,5,,teacher,,,,
203,46.1,7.6,2.8,7.8,,manager,,,,
107,46.2,10.7,5.8,8.4,,analyst,,,,
2759,46.2,5.5,4.3,8.8,,arts,design,entertainment,sports,media
1409,46.5,6.3,10.8,6,,life,physical,social,science,occupations
81,46.9,3,6,7.2,,analyst,reporter,,,
600,47,25.1,2.2,12.3,,driver,,,,
188,47,11.5,2.2,7.8,,safety,transportation,,,
195,47.1,2.7,3.6,6.6,,worker,,,,
139064,47.2,10.8,4.8,14.3,,,,,,
960,47.4,8.5,10.8,14.6,,manager,,,,
214,47.6,6.3,2.7,4.9,,advertising,sales,agents,,
255,47.6,16.4,4.1,42.3,,operator,,,,
371,47.9,10.7,7,29,,attendant,helper,bartender,,
143,48.4,5.1,11.3,5.8,,manager,,,,
122,48.5,10.8,9.1,11.8,,operator,,,,
1716,48.8,6.5,3.4,5.5,,legal,occupations,,,
76,48.8,30.5,16.2,7.5,,operator,,,,
91,48.9,5.9,3.6,9.5,,worker,,,,
150,49,7.9,6.9,12.7,,clerk,,,,
92,49,5.5,7.8,12.5,,technician,,,,
604,49.2,7.7,2.6,11.4,,manager,,,,
513,49.4,6.6,3.2,10.1,,insurance,sales,agents,,
15386,49.9,9.8,5,11.8,,sales,occupations,,,
94,51.3,21.4,3.5,18.1,,clerk,operator,,,
51743,51.5,8.4,6.1,7.3,,management,professional,occupations,,
363,51.8,9.9,4.6,10.6,,counselor,officer,,,
3286,51.9,11.3,4.1,13.7,,salesperson,,,,
180,52.1,4.4,2.2,9.7,,wholesale,retail,buyers,farm,products
136,52.2,5.4,8.3,8.9,,supervisor,worker,manager,,
255,53,5.2,15.1,4.3,,pharmacist,,,,
162,53.2,4.9,5,3.9,,editor,,,,
1141,53.2,6.7,6.9,8.1,,manager,,,,
793,53.7,3.3,5.2,9,,designers,,,,
143,53.7,7,28.4,7.5,,scientist,,,,
854,54,5.3,3.8,7.1,,real,estate,brokers,sales,agents
56,54.3,5.4,3.8,2,,writer,,,,
166,54.4,4.2,2.2,6.7,,lifeguard,worker,,,
162,54.6,7.4,6.9,8.4,,technician,,,,
259,54.9,9.5,3.4,7.2,,clerk,,,,
235,54.9,8,3.2,5.7,,purchasing,agents,wholesale,retail,farm
151,54.9,15.1,22.6,17.1,,assembler,,,,
5937,54.9,9.8,5.7,7.1,,business,financial,operations,occupations,
7660,55.1,11.3,5.6,22.2,,food,preparation,serving,occupations,
393,55.2,3.8,2.1,10.7,,bartender,,,,
107,55.5,9.7,2.6,27.6,,food,batchmakers,,,
150,55.7,5.1,7.7,2.8,,market,survey,researchers,,
195,55.8,15.9,9.3,30.1,,worker,,,,
73,56,2.6,1.8,3.9,,veterinarian,,,,
50,56.4,3.3,0.6,2.5,,technician,,,,
403,56.5,17.3,4.2,41.3,,packers,packagers,hand,,
551,56.6,15.4,3,14.9,,supervisor,manager,worker,,
24634,56.8,15.3,4.9,21.3,,service,occupations,,,
206,57,9.8,5.8,30.6,,baker,,,,
1221,57,8,1.6,6.7,,teacher,,,,
282,57.4,13.8,3.3,7.4,,appraiser,examiner,investigator,,
30805,57.4,9.2,7,7.1,,professional,occupations,,,
100,58.2,24,3.9,14.9,,clerk,,,,
148,58.8,2.8,2.6,8.7,,specialist,,,,
717,59.2,13.4,5.3,23.7,,worker,,,,
125,59.3,13.2,4.2,4.7,,underwriter,,,,
268,59.4,7,4.1,8.1,,worker,,,,
85,60,4.4,4.8,5.2,,manager,,,,
1646,60.1,8.6,9.1,5.8,,accountant,auditor,,,
293,60.9,13.5,1.6,14.4,,dispatchers,,,,
78,61.1,0.8,2.3,9.6,,manager,,,,
294,61.3,12.8,4.6,16.6,,worker,,,,
33433,62.9,11.3,4.2,12.6,,sales,office,occupations,,
830,63,11.1,2,6.4,,education,administrators,,,
243,63,10.3,4.4,7.1,,specialist,,,,
199,63.5,3.8,2.3,1.5,,writer,,,,
131,63.6,11.9,4.8,6.6,,therapist,,,,
60,64.1,25.4,2,5.1,,advisor,,,,
84,64.1,13.7,5.3,12.1,,specialist,,,,
2337,64.2,19.3,3.3,9.8,,community,social,services,occupations,
203,64.3,12.9,3.6,15.7,,worker,,,,
174,64.9,18.6,6.5,16.3,,food,servers,nonrestaurant,,
216,65.4,17.5,2.9,18.9,,collector,,,,
269,65.7,11.3,5.7,18.5,,attendant,,,,
71,66.1,25.6,3.5,7.1,,examiner,collector,,,
59,66.4,26.4,1.8,9.4,,guard,,,,
59,66.4,19.3,9.2,36.6,,pressers,textile,garment,materials,
55,66.5,15.3,4.5,8.1,,opticians,dispensing,,,
806,66.5,9.6,4.8,8,,teacher,instructor,,,
1896,66.6,17.5,3.9,15.2,,customer,service,representatives,,
179,66.7,3.9,3.3,7.3,,psychologist,,,,
379,67.2,11.3,1.8,6.9,,worker,,,,
103,67.8,9.2,7.3,50.3,,graders,sorters,agricultural,products,
83,67.9,6.6,10.6,32.5,,worker,,,,
117,68,8,6.4,16.2,,clerk,,,,
297,68,21.6,1.7,13,,specialist,,,,
118,68.3,25,1.2,11.9,,telemarketers,,,,
187,68.5,5.8,7.6,5.4,,therapist,,,,
99,68.7,5,5.8,9.2,,assistant,,,,
1507,68.7,9.7,3.8,11.1,,worker,,,,
129,69.1,15.3,4.4,11.6,,clerk,,,,
84,69.3,6,6.2,9,,worker,,,,
268,69.3,9.1,3,7.9,,manager,,,,
76,70,4.9,20.9,19.6,,tailors,dressmakers,sewers,,
326,70.2,13.1,1.6,7,,manager,,,,
824,70.3,14,2.6,10.2,,specialist,,,,
2067,71.1,7.1,6.1,16.6,,waiter,,,,
167,71.1,17.6,6.5,8.5,,technician,,,,
106,71.1,13,6.1,11.1,,tax,preparers,,,
702,71.2,21.4,3.8,9.5,,counselor,,,,
86,71.5,6.2,6.6,14.5,,assistant,aide,therapist,,
185,71.6,7.7,14.5,9,,supervisor,worker,manager,,
110,71.6,12.2,4.9,16.6,,attendant,,,,
169,71.7,2.7,2,12.7,,nonfarm,animal,caretakers,,
549,72.5,12.4,3.2,7.2,,manager,,,,
259,72.6,10.4,4.4,7.7,,worker,,,,
349,73.3,7.2,4.8,7.7,,technician,,,,
3109,73.7,16.1,6.8,16.3,,cashier,,,,
8628,73.8,9.4,3.8,8,,education,training,library,occupations,
18047,73.9,12.5,3.6,13.4,,office,administrative,support,occupations,
7805,74.3,10.8,7.8,6.2,,practitioner,,,,
114,75.9,16.1,1.7,11.2,,worker,,,,
95,75.9,17.9,3.1,12.1,,clerk,,,,
505,75.9,13.6,6.8,10.8,,technician,practitioner,,,
210,76,17.3,5.8,12,,interviewers,eligibility,loan,,
342,76.8,15.1,10.3,7.4,,technician,,,,
138,76.9,6.6,4,10.4,,therapist,,,,
115,77.1,5.9,3.2,12.3,,assistant,,,,
5024,78.3,14.8,7.8,14.6,,personal,care,service,occupations,
127,78.3,11.5,4.7,11,,clerk,,,,
170,78.5,13.3,10.8,40.2,,operator,,,,
63,78.8,9.4,3,6.8,,planner,,,,
501,79,12.7,3.2,12.6,,worker,,,,
53,79.2,2,4.3,4,,directors,religious,activities,education,
338,80.5,13.2,4.2,11.4,,data,entry,keyers,,
771,80.8,22.8,3.3,11.3,,worker,,,,
2813,81.8,9.3,2.4,7.3,,teacher,,,,
334,82,16,3.9,14.3,,clerk,,,,
231,82.6,16.5,2.3,11.5,,clerk,,,,
216,82.8,9.2,1.7,5.2,,librarian,,,,
89,83.8,20.2,6.2,23,,eligibility,interviewers,government,programs,
76,84,9.9,6.5,8.7,,travel,agents,,,
994,84.2,13,5.2,15.6,,clerk,,,,
284,84.7,8.1,4,14.3,,hosts,hostesses,restaurant,lounge,coffee
387,85.1,6.8,2,6.2,,teacher,,,,
345,85.8,8.8,2.4,9.6,,paralegal,assistant,,,
973,86.1,23.8,6.4,17.6,,aide,,,,
273,86.6,7.5,51.4,10.9,,worker,,,,
116,86.8,16.7,2.8,10,,clerk,,,,
162,87.1,5.3,4.9,6,,therapist,,,,
118,87.6,19.9,6.5,12.7,,technician,,,,
61,87.7,8,2.7,9.5,,models,demonstrators,product,promoters,
453,88,11.3,5.2,14,,teller,,,,
1928,88.2,34.6,4,14.7,,aide,,,,
3332,88.9,25.5,4.1,15.2,,healthcare,support,occupations,,
1407,89,16.3,5,40.8,,maids,housekeeping,cleaners,,
850,89.7,17.8,3.5,16.4,,assistant,,,,
167,90.8,10.4,1.9,10.7,,clerk,,,,
1297,90.9,6.5,3.4,8.8,,clerk,,,,
2843,91.1,12,7.5,4.9,,nurse,,,,
573,91.7,24.4,3.8,6.2,,nurse,,,,
770,91.9,10.6,4.7,12.7,,hairdresser,,,,
472,92.2,13.7,4.1,14,,clerk,operator,,,
105,92.3,14.9,9.1,5.2,,nutritionist,,,,
966,92.4,12.7,2.9,15.1,,assistant,teacher,,,
144,92.5,12.3,2.5,13.9,,word,processors,typists,,
1281,92.7,9.8,3.3,16.8,,receptionist,clerk,,,
1247,94.7,16,3.4,19.1,,worker,,,,
141,95.1,4.3,5.9,3,,hygienist,,,,
3082,96.1,8.6,1.9,9.4,,assistant,,,,
132,96.3,2.9,0.7,6.1,,pathologist,,,,
712,97,13.4,2.7,9.6,,teacher,,,,
296,97.5,5.7,5.6,20,,assistant,,,,
