TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
196,22.6,3.1,11.4,4.3,,dentists,,,,
174,22.6,7,5.9,2.9,,engineer,,,,
18224,22.8,14.2,3.6,19.6,,production,transportation,material,moving,occupations
835,23,29.8,3.1,12.2,,guard,officer,,,
69,23.1,3.3,1.8,1.9,,chiropractors,,,,
1689,23.4,3.1,3.9,4.6,,chief,executives,,,
279,23.9,10,3.1,36.7,,dishwasher,,,,
313,23.9,14.1,15.8,19.1,,chef,cook,,,
87,24.4,7.3,5.2,8.3,,manager,,,,
78,24.8,5.8,2.7,27.3,,worker,,,,
784,25,0.8,1,2,,farmers,ranchers,,,
53,25.2,16.1,3.8,26.8,,worker,helper,,,
562,25.3,3.9,18.1,5.3,,programmer,,,,
356,25.5,7.9,8.1,6,,analyst,,,,
144,26,17.6,1.8,13.5,,investigator,,,,
3209,26.7,7.3,16.2,5,,computer,mathematical,occupations,,
401,27.2,6.4,9.1,4.7,,manager,,,,
1433,27.2,5.6,6,9.9,,supervisor,worker,manager,,
1422,27.2,2.9,2.5,7.3,,sales,representatives,wholesale,manufacturing,
451,28.2,24.2,0.4,7.4,,bailiff,officer,jailer,,
314,28.9,10.5,7.4,7.2,,specialist,,,,
998,29.1,5.7,3.4,7.7,,manager,,,,
398,29.3,9.3,7.9,5.5,,securities,commodities,financial,services,sales
292,29.9,12.8,3.1,46.1,,worker,,,,
543,30.1,14,2.6,20.1,,clerk,,,,
9378,30.4,12.2,4.8,20.6,,production,occupations,,,
62,30.8,21.6,2,9.4,,announcers,,,,
156,31.9,11.9,2.2,7.4,,technician,paramedic,,,
715,31.9,9.5,12.7,5,,scientist,analyst,,,
863,32.2,5.2,17,5.7,,surgeon,,,,
2082,32.2,18.7,3,26.8,,janitor,,,,
305,32.6,16.2,3.2,17.1,,supervisor,manager,worker,,
965,32.6,5,2.9,3,,lawyer,,,,
563,32.8,5.9,2.9,8,,sales,representatives,services,,
203,33.5,9,3.4,11.5,,worker,,,,
116,34.1,7.4,13.3,1.7,,chemist,scientist,,,
389,34.4,7,5.4,6.1,,advisor,,,,
66,35.5,11.3,1.9,2,,worker,,,,
329,35.7,15.7,5,8.7,,postal,service,mail,carriers,
134,35.7,1.5,2.2,4.6,,appraiser,,,,
76,35.9,11.4,4.4,8.8,,technician,,,,
15249,36.7,6.2,4.3,7.1,,management,occupations,,,
270,36.9,9.5,2.2,5.8,,worker,,,,
90,37,8.9,14.8,3,,database,administrators,,,
85,38.2,11.4,0.6,5.5,,investigator,,,,
103,38.4,4,12.3,3.9,,analyst,,,,
702,38.8,11.4,6.4,14.4,,inspector,,,,
1462,39.1,17.8,3.4,16.4,,clerk,,,,
5381,40,15.6,2.6,31.8,,building,grounds,cleaning,maintenance,occupations
134,40,6.4,3.3,6.9,,producers,directors,,,
888,40.2,4.8,3.8,5.3,,manager,,,,
85,40.3,18.1,6.6,4,,analyst,,,,
165,40.7,8.7,1.7,3.3,,manager,,,,
3435,41.8,7.4,4.5,9.6,,supervisor,worker,manager,,
21233,41.9,7.3,4.8,7,,management,business,financial,operations,occupations
572,42.2,5.9,7.5,4.4,,analyst,,,,
900,43.2,5.8,12,13.6,,manager,,,,
1434,43.3,5.7,12.2,4.1,,life,physical,social,science,occupations
127,43.3,7.1,1.7,6.7,,photographers,,,,
1868,43.4,17.4,6.2,31.6,,cook,,,,
124,43.7,5.8,5.7,3.6,,supervisor,worker,manager,,
548,45.3,6.9,2.6,6.8,,insurance,sales,agents,,
164,45.4,5.3,35.6,2.4,,scientist,,,,
144427,46.3,10.9,4.5,13.6,,,,,,
1194,46.3,6.7,10.3,4.5,,teacher,,,,
116,46.6,3.5,11.9,3.8,,scientist,,,,
98,47.5,28.2,12.3,7.8,,operator,,,,
106,48.1,7.6,18,9.2,,worker,,,,
380,48.5,8.4,5.4,30.5,,attendant,helper,bartender,,
2735,48.8,6.7,4.2,7.8,,arts,design,entertainment,sports,media
245,48.9,6,19.5,5.6,,pharmacist,,,,
16641,49.1,9,4.6,11.1,,sales,occupations,,,
153,49.5,22.7,12.4,7.8,,clerk,,,,
60,49.5,8.9,0.8,4.7,,writer,,,,
565,49.6,29.4,1.3,12.2,,driver,,,,
185,49.6,15.2,7.7,10.3,,operator,,,,
81,50.4,15.3,7.3,17.8,,weighers,measurers,checkers,samplers,recordkeeping
67,50.4,0.4,0.4,2,,veterinarian,,,,
50420,50.6,8.4,6.1,6.6,,management,professional,occupations,,
95,50.8,9.7,11.2,17.8,,technician,,,,
174,51,6.5,13.3,8.5,,manager,,,,
290,51.1,7.9,3.2,7,,purchasing,agents,wholesale,retail,farm
618,51.3,7.2,3.2,11.4,,manager,,,,
3386,51.4,11.1,4.2,11.9,,salesperson,,,,
213,51.7,14,14,19.6,,assembler,,,,
1637,51.7,6.5,2.8,5.7,,legal,occupations,,,
146,51.7,11.1,8.9,14.3,,clerk,,,,
62,51.8,15.2,2.2,6.4,,worker,operator,,,
223,52.4,5.1,6.2,4.6,,worker,,,,
75,52.5,5.4,1.7,5.1,,manager,,,,
468,52.7,11.1,5.6,10.8,,counselor,officer,,,
303,53.4,11.7,1,13.5,,dispatchers,,,,
78,53.4,4,2.5,4.2,,analyst,reporter,,,
157,53.7,5.1,1.3,5.6,,editor,,,,
220,53.9,6.7,4.2,7.2,,advertising,sales,agents,,
149,54,17.4,5.8,8.3,,transportation,,,,
123,54.2,25.8,7.5,8.4,,clerk,operator,,,
389,55,2.5,2.1,9.4,,bartender,,,,
5983,55,10,6.2,6.6,,business,financial,operations,occupations,
1083,55,7,5.5,7.7,,manager,,,,
821,55.5,3.2,7,9.4,,designers,,,,
275,55.5,21.5,5,38,,operator,,,,
52,55.7,18.1,12.5,4.5,,analyst,,,,
222,55.8,3.2,3.5,8.9,,wholesale,retail,buyers,farm,products
1098,56,7.3,1.9,6.5,,teacher,,,,
7606,56.6,11.7,5.3,21.1,,food,preparation,serving,occupations,
67,56.7,21.4,0.9,6.5,,examiner,collector,,,
296,56.8,7.5,2.5,12.6,,clerk,,,,
29187,56.9,9.3,7.1,6.4,,professional,occupations,,,
23811,57.3,15.9,4.3,19.5,,service,occupations,,,
432,57.5,18.9,5.4,39.2,,packers,packagers,hand,,
52,57.8,20.3,6.3,20,,operator,,,,
186,57.9,9.4,4.6,28.5,,baker,,,,
283,58.2,14.1,3.4,6.7,,appraiser,examiner,investigator,,
174,58.5,5.7,1.9,2.8,,writer,,,,
81,58.6,10.5,4,27.7,,food,batchmakers,,,
652,58.7,14.7,3,15,,worker,,,,
698,59.2,12.3,5.2,25.4,,worker,,,,
98,59.6,10.6,4.3,9,,tax,preparers,,,
1046,59.9,5.8,5.9,9.1,,real,estate,brokers,sales,agents
1779,60.2,10.2,9.4,6,,accountant,auditor,,,
129,61.3,9,8.7,3.4,,market,survey,researchers,,
2156,61.6,18.6,3.3,8.5,,community,social,services,occupations,
213,62.2,25.1,2.1,17.3,,collector,,,,
190,62.4,18.3,5.2,32.1,,worker,,,,
261,62.4,6.5,3,14.6,,worker,,,,
198,62.7,5.8,13.7,5,,therapist,,,,
36141,63.3,11.2,4,11.5,,sales,office,occupations,,
117,63.7,18.1,3.7,18.3,,clerk,,,,
796,63.9,14.2,2.2,7.2,,education,administrators,,,
141,64.6,8.8,1.3,3.7,,specialist,,,,
156,64.8,19.3,5,13.1,,clerk,,,,
68,64.9,11.5,1.7,44.5,,graders,sorters,agricultural,products,
705,64.9,9.4,4.6,7.5,,teacher,instructor,,,
142,65.3,19.5,1.1,16.2,,telemarketers,,,,
155,65.3,23.7,5.1,13.2,,food,servers,nonrestaurant,,
280,65.8,11,1.2,9.9,,manager,,,,
85,66,15.3,4.6,6.2,,therapist,,,,
315,66,15,2.7,7.2,,manager,,,,
308,66.2,12.1,3.5,13.9,,attendant,,,,
176,66.7,11.2,10.9,6,,supervisor,worker,manager,,
614,66.8,17.9,2.3,8.2,,counselor,,,,
344,67.6,12.5,4.3,13.3,,worker,,,,
189,67.7,2.6,2.2,3.5,,psychologist,,,,
511,68.3,10.3,4.8,5.3,,manager,,,,
322,68.7,11.3,2.3,8.1,,worker,,,,
62,69,25.6,3,6.6,,advisor,,,,
92,69.2,16.2,2.5,5.2,,underwriter,,,,
67,69.3,7.5,8.7,29.2,,worker,,,,
128,69.4,8.8,1.8,19,,clerk,,,,
1916,70.4,18.3,3.6,13.8,,customer,service,representatives,,
293,70.5,23.9,3.2,11.8,,specialist,,,,
63,70.8,21.7,6.5,49.5,,pressers,textile,garment,materials,
1960,71.5,7,5.3,14.3,,waiter,,,,
765,71.5,14.5,4.5,7.7,,specialist,,,,
85,71.7,10.9,6.2,6.7,,assistant,,,,
137,72.1,3.6,0.9,9.3,,nonfarm,animal,caretakers,,
1543,72.2,9,2.7,9.9,,worker,,,,
281,72.9,7.5,2.9,6.3,,technician,,,,
7060,73.4,10.6,8.2,5.6,,practitioner,,,,
134,74.2,21.8,4.8,11,,attendant,,,,
8126,74.2,9.8,3.5,7.3,,education,training,library,occupations,
111,74.7,7.6,11,21.1,,tailors,dressmakers,sewers,,
3063,74.8,15.3,5.5,16.8,,cashier,,,,
19500,75.4,13.1,3.6,11.9,,office,administrative,support,occupations,
190,76.7,12,6.5,13.2,,clerk,,,,
261,76.8,8.7,3.8,9,,worker,,,,
56,77.3,10.8,5.7,11.5,,clerk,,,,
82,77.3,7.1,8.8,6.6,,travel,agents,,,
292,77.9,10.7,15.3,41.4,,operator,,,,
321,78.1,14.2,9.6,7.8,,technician,,,,
61,78.4,2.7,0.6,9.1,,assistant,aide,therapist,,
4754,78.7,15,6.4,13,,personal,care,service,occupations,
363,79.2,13.9,5.2,15.1,,clerk,,,,
425,80.1,11.8,5.6,8.2,,technician,practitioner,,,
114,80.7,12.4,1.4,13.9,,clerk,,,,
475,81.6,15.2,6.1,11.8,,data,entry,keyers,,
1035,81.9,12.4,5.8,14.5,,clerk,,,,
141,82.1,17.3,1.6,9.8,,interviewers,eligibility,loan,,
2701,82.2,9.7,1.7,6.5,,teacher,,,,
698,82.6,22.7,3.3,10.3,,worker,,,,
230,83,6.5,45.5,8,,worker,,,,
401,83.5,9,1.7,4.7,,teacher,,,,
124,84.1,5.4,5,8,,therapist,,,,
75,84.2,3.2,5.3,11.5,,models,demonstrators,product,promoters,
229,84.2,8.8,1.1,2.9,,librarian,,,,
432,84.8,10.6,4,14.5,,teller,,,,
61,86.3,25.4,5.4,11.6,,eligibility,interviewers,government,programs,
257,86.4,6.3,4.3,14.7,,hosts,hostesses,restaurant,lounge,coffee
703,87.3,22.4,5.8,14.9,,aide,,,,
274,87.6,11.4,0.9,10.3,,clerk,,,,
119,87.9,8.2,5,14.8,,assistant,,,,
422,88.1,13.3,3.5,10.7,,clerk,operator,,,
1906,88.9,34.8,4,13.1,,aide,,,,
345,89.1,8.4,1.9,11.3,,paralegal,assistant,,,
3132,89.4,24.7,4.1,13.1,,healthcare,support,occupations,,
1511,90.3,7.8,3.7,8.4,,clerk,,,,
1423,90.3,19.9,3.4,37.2,,maids,housekeeping,cleaners,,
96,91,21.2,7.6,4.6,,nutritionist,,,,
256,91.2,18.1,1.9,9.5,,word,processors,typists,,
2529,91.3,10.9,7.5,4.2,,nurse,,,,
56,91.9,17.9,3.1,13.3,,assistant,,,,
98,92,20.5,1.4,15.1,,technician,,,,
942,92.3,14.9,2.3,14.1,,assistant,teacher,,,
158,92.4,11,2.3,11.9,,clerk,,,,
1403,92.7,10.8,3.8,12.6,,receptionist,clerk,,,
767,93.4,11.9,4.8,12.4,,hairdresser,,,,
1401,94.2,17,2.8,17.3,,worker,,,,
556,94.2,23.2,3.1,7,,nurse,,,,
114,95.3,8.1,1.4,3.6,,pathologist,,,,
274,95.4,5.4,4.2,14.9,,assistant,,,,
3455,96.9,9.8,2.2,8.6,,assistant,,,,
690,97.7,13.9,2.5,10.5,,teacher,,,,
144,98.6,1.4,4.2,4.6,,hygienist,,,,
