TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
1056,19.9,9,,14.7,,supervisor,,,,
2596,19.9,19.9,,10.7,,protective,service,,,
197,20.1,2.3,,5.2,,architect,,,,
54,20.3,12.5,,13.1,,production,testers,,,
91,20.5,11.3,,21,,operator,,,,
58,20.5,6.4,,40.2,,upholsterers,,,,
3480,20.6,4.9,,24.4,,farming,forestry,fishing,,
229,20.8,10.7,,40.6,,butchers,meat,cutters,,
980,20.8,7.7,,7.7,,technician,,,,
5395,20.9,14.3,,23.9,,handler,helper,laborer,,
716,21,4.7,,45.4,,worker,,,,
779,21.4,4.3,,45.6,,farm,occupations,managerial,,
247,21.6,4.1,,12.3,,drafting,occupations,,,
1267,21.8,14.3,,22.6,,laborer,,,,
885,21.9,28.2,,10.7,,guard,,,,
169,22.4,0.7,,6.4,,manager,,,,
17697,22.7,15.1,,19.6,,operator,laborer,,,
328,23,28.1,,10.6,,officer,,,,
296,23.3,6.3,,8.9,,worker,,,,
91,23.4,29,,15.9,,barber,,,,
138,23.5,12.8,,26.9,,operator,,,,
149,23.8,9.6,,13.7,,inspector,,,,
86,23.8,19.2,,15.4,,operator,,,,
3481,23.8,8.1,,17.7,,precision,production,occupations,,
54,23.9,19.6,,22.8,,helper,,,,
58,23.9,9.6,,2.3,,funeral,directors,,,
156,23.9,9.2,,14.1,,inspector,worker,,,
1168,24.5,1.2,,4.2,,operator,manager,,,
353,25.2,9.8,,15.8,,operator,,,,
1563,25.2,3.1,,5.1,,sales,representatives,commodities,retail,
54,25.3,13.3,,2,,administrators,protective,services,,
1949,25.4,16.6,,15.9,,handler,,,,
898,25.5,0.7,,2.5,,farmers,horticultural,,,
97,25.5,12.8,,12.1,,supervisor,,,,
1526,25.6,3,,5.1,,sales,representatives,mining,manufacturing,wholesale
605,25.6,4,,5,,programmer,,,,
95,25.8,11.8,,6.8,,athletes,,,,
69,26.7,13.5,,8,,operator,,,,
1022,27,26,,10.3,,guard,,,,
309,27.2,8.4,,9.1,,worker,,,,
1742,27.8,6.9,,5.2,,analyst,scientist,,,
130,28.1,11.3,,12.1,,messenger,,,,
568,28.6,6.4,,3.8,,securities,financial,services,sales,
929,29.2,4.6,,3.1,,lawyer,,,,
1176,29.2,4.7,,4.7,,health,diagnosing,occupations,,
963,29.3,4.7,,3.3,,lawyer,,,,
2401,29.5,16.5,,21.1,,operator,,,,
130,29.8,8.6,,3.8,,chemist,biochemist,,,
338,29.9,16,,5.9,,mail,carriers,postal,service,
825,30.6,5,,5.8,,physicians,,,,
2030,30.8,7.3,,5.1,,scientist,,,,
623,30.9,13.8,,21,,clerk,,,,
52,31,3.2,,28.1,,worker,,,,
185,31.6,16.2,,14.4,,supervisor,clerk,,,
183,31.7,27.1,,18.1,,supervisor,,,,
1769,31.7,12.7,,18.1,,assembler,,,,
178,33.2,4.1,,6.7,,photographers,,,,
64,33.6,11.6,,7.3,,technician,,,,
1105,33.8,13.2,,15.7,,handler,,,,
51,34.6,3.6,,6.1,,scientist,,,,
4065,34.6,15.7,,22.4,,operator,,,,
545,35.1,4.1,,2.9,,scientist,,,,
6488,35.3,14.9,,20.9,,operator,assembler,inspector,,
2199,36.4,19.6,,26.6,,janitor,,,,
247,36.4,14.4,,7.8,,inspector,officer,,,
161,36.4,12.9,,5.8,,musicians,composers,,,
431,36.6,9.6,,37.6,,precision,food,production,occupations,
103,36.7,7.6,,9.4,,news,vendors,,,
155,38.2,8.4,,8.7,,actors,directors,,,
735,38.4,3.7,,4.9,,manager,,,,
4828,39.6,6.4,,8.1,,supervisor,,,,
907,39.7,20.8,,8,,mail,message,distributing,,
267,40.3,9.8,,7.2,,attendant,,,,
2264,40.3,16.7,,27.1,,cook,,,,
744,41.3,10.7,,8.2,,sales,occupations,business,services,
1359,41.8,5.5,,6.2,,technician,,,,
545,42.2,6.2,,2.5,,analyst,,,,
1108,42.2,15.1,,18.3,,assembler,,,,
1015,42.7,5.4,,5.4,,teacher,,,,
140,43.3,6.6,,4.7,,manager,,,,
463,43.9,14.9,,12,,clerk,,,,
119,44,2.3,,2.4,,scientist,,,,
66,44.5,4.8,,12.4,,technician,,,,
2944,44.8,6.8,,5.8,,sales,representatives,finance,business,services
612,45,6.3,,4.6,,insurance,sales,,,
3162,45.7,20.3,,26.8,,cleaning,building,service,occupations,
1995,45.9,13.7,,14.4,,clerk,,,,
20561,45.9,7.6,,6.3,,executive,administrative,managerial,,
1494,46.5,9.8,,9.2,,manager,,,,
136485,46.6,10.9,,12.2,,,,,,
301,46.9,11.8,,8.4,,operator,,,,
308,47.1,12,,8.5,,operator,,,,
291,47.2,6.5,,6.6,,technician,,,,
225,47.9,3.4,,7.2,,painters,sculptors,craft,artists,artist
605,48.4,29,,10.2,,driver,,,,
280,48.5,4.7,,3.3,,editor,reporter,,,
238,48.9,10.7,,5.6,,analyst,,,,
16254,49,8.5,,9.6,,sales,occupations,,,
654,49.4,15.7,,19.4,,inspector,,,,
274,49.5,30.7,,5.8,,clerk,,,,
2498,49.8,5.7,,7.3,,writer,,,,
880,50,9.2,,7.1,,officer,,,,
618,50,7.4,,9.8,,manager,,,,
51,50,9.2,,3.5,,postmasters,mail,superintendents,,
148,50.3,8.9,,33.2,,baker,,,,
659,50.4,16.6,,27.2,,food,preparation,,,
42482,50.5,8,,5.8,,managerial,professional,specialty,,
803,50.5,8.4,,6.8,,manager,,,,
472,50.6,16.2,,14,,inspector,examiner,,,
181,50.7,5.2,,10.5,,worker,,,,
62,51,15.4,,15.5,,machine,feeders,offbearers,,
53,51.6,15.5,,23.2,,weighers,measurers,checkers,samplers,
231,51.7,8,,2.5,,pharmacist,,,,
696,52.5,8.9,,19.7,,assistant,,,,
165,52.5,21.6,,12.6,,clerk,,,,
720,52.6,13,,7.6,,officials,administrators,public,administration,
97,52.8,17.9,,18.1,,worker,,,,
189,53,4.3,,27.7,,worker,,,,
449,54,7.5,,18.3,,worker,,,,
4509,54.1,9.7,,7.6,,technician,,,,
21921,54.7,8.3,,5.3,,professional,specialty,,,
139,54.7,2.3,,3.8,,authors,,,,
258,55,14.6,,9.9,,dispatchers,,,,
123,55,6.2,,4.6,,economists,,,,
341,55.1,3.2,,8.5,,bartender,,,,
58,55.1,19.2,,11.5,,operator,,,,
839,55.1,4.4,,5.7,,real,estate,sales,,
229,55.3,4.6,,9,,buyers,wholesale,retail,trade,farm
6614,55.8,11.9,,19.8,,food,preparation,service,occupations,
268,55.9,18,,31,,operator,,,,
770,56.4,3.5,,8.5,,designers,,,,
1556,57.3,17.4,,7.3,,worker,,,,
230,57.4,9.2,,7.3,,production,coordinators,,,
124,57.8,15.4,,43,,graders,sorters,agricultural,,
1289,58.1,7,,5.1,,secondary,school,,,
5182,58.2,9,,6.5,,management,occupations,,,
97,58.4,14.1,,3.8,,therapist,,,,
204,59.3,19.9,,29.7,,operator,,,,
1702,59.4,9,,6,,accountant,auditor,,,
131,59.5,3.7,,6.1,,technician,,,,
89,59.5,7.4,,5.1,,assistant,,,,
457,59.6,8.3,,4.5,,scientist,planner,,,
183,59.8,12.5,,12,,clerk,,,,
19219,59.9,17.6,,18.1,,service,occupations,,,
397,60.1,15.7,,35.4,,hand,packers,packagers,,
89,60.4,6.1,,3.8,,scientist,,,,
717,60.5,15.7,,10.8,,supervisor,,,,
89,60.5,12.3,,7.7,,operator,,,,
68,61.5,5.1,,5.2,,writer,,,,
181,61.8,5.1,,6.7,,advertising,sales,,,
6811,62.7,11.9,,13.3,,worker,,,,
237,63.1,8.8,,21.7,,assembler,,,,
38947,63.4,10.8,,9.8,,technical,sales,administrative,support,
849,64.6,11.3,,6.1,,administrators,education,fields,,
15877,64.9,17.5,,18.5,,service,occupations,private,household,protective
310,65.7,13.7,,13.3,,expediters,,,,
277,65.9,9.5,,3.8,,psychologist,,,,
54,65.9,7,,36.5,,food,batchmakers,,,
219,66,8,,5.1,,manager,,,,
398,66,12.8,,13.1,,food,counter,fountain,occupations,
1467,66.2,8.3,,11.8,,worker,,,,
488,67,12.5,,10.6,,supervisor,,,,
101,67.4,7.4,,7,,underwriter,,,,
757,67.6,18.8,,34.8,,operator,,,,
68,67.7,2.8,,71.1,,graders,sorters,agricultural,products,
72,68,7.3,,10.2,,worker,,,,
170,68.1,4.3,,4.8,,animal,caretakers,farm,,
211,68.2,9.2,,4.6,,specialist,,,,
212,68.5,22,,13.1,,collector,,,,
338,68.5,9.9,,15.9,,worker,,,,
402,69.4,15.3,,9.6,,supervisor,,,,
81,69.5,28.6,,42,,operator,,,,
143,69.5,10.2,,7.6,,supervisor,,,,
131,70.1,15.2,,11.1,,clerk,,,,
167,70.2,4.5,,6.9,,therapist,,,,
107,71,9,,10.5,,sales,occupations,,,
497,71.9,15.8,,7.6,,examiner,investigator,,,
237,72.7,13.2,,8.8,,transportation,ticket,reservation,agents,
334,72.9,10.5,,11.2,,worker,,,,
77,73.1,8.9,,11.7,,demonstrators,promoters,models,,
1929,73.8,16.1,,10.3,,investigator,,,,
848,74,22.7,,8.6,,worker,,,,
129,74.2,20.5,,8.3,,worker,,,,
282,74.3,16.9,,6.8,,counselor,,,,
182,74.4,5.8,,8.6,,technician,,,,
1135,74.5,15,,10.8,,investigator,,,,
289,74.9,20.6,,11.2,,clerk,,,,
624,74.9,10.5,,7.6,,specialist,,,,
1430,74.9,5.8,,13.7,,waiter,,,,
5652,75,10.1,,6.1,,teacher,,,,
384,76.5,19.4,,7,,technician,,,,
2942,76.7,15.6,,15.4,,cashier,,,,
352,77.2,13.4,,41.9,,operator,,,,
562,77.5,8.3,,5.5,,therapist,,,,
390,77.7,12.7,,14.8,,worker,,,,
828,78.4,9.5,,6.2,,manager,,,,
18184,78.5,13.1,,10.6,,administrative,support,occupations,clerical,
350,78.6,23.8,,13.3,,aide,,,,
231,78.8,7,,4.6,,librarian,,,,
70,79.1,12.1,,16.1,,clerk,,,,
130,79.2,10.6,,6.2,,clerk,,,,
129,80,14.2,,10.1,,attendant,,,,
995,80.5,15.8,,10.9,,records,processing,financial,,
3284,80.7,14.6,,12.9,,personal,service,occupations,,
51,81.2,10.8,,12.4,,clerk,,,,
1879,81.5,14.3,,8.6,,technician,,,,
288,81.5,14.8,,14.2,,clerk,,,,
107,81.6,17.2,,10,,supervisor,,,,
207,81.7,7.8,,5.1,,librarian,,,,
595,81.8,16.1,,12.5,,data,entry,keyers,,
401,82.2,7.4,,10.7,,assistant,,,,
169,82.2,13.4,,11.7,,interviewers,,,,
709,82.3,21.4,,31,,maids,houseman,,,
113,82.8,20.7,,16.1,,aide,,,,
2341,83,11,,6.4,,elementary,school,,,
842,83.3,14.4,,10.8,,clerk,,,,
138,83.6,26.2,,11.1,,operator,,,,
3858,84.2,13.8,,11.8,,administrative,support,,,
97,85.1,11.2,,11.1,,clerk,,,,
119,85.4,25.9,,10.3,,operator,,,,
374,85.4,9.9,,4.3,,special,education,,,
3267,86.4,9.7,,3.7,,health,assessment,treating,occupations,
81,86.7,2.3,,17.8,,dressmakers,,,,
86,87.3,17,,12.8,,clerk,,,,
477,87.3,11.9,,11,,teller,,,,
206,87.4,15,,7.7,,clerk,,,,
2053,89,11.7,,12.3,,clerk,,,,
2817,89.2,30.6,,12.7,,health,service,occupations,,
229,89.7,14.4,,9.7,,clerk,,,,
908,89.7,12.4,,10.9,,hairdresser,,,,
159,89.8,8.1,,12.4,,operator,,,,
2243,89.9,34.1,,12.4,,aide,attendant,,,
74,90.2,18.7,,5,,dietitians,,,,
175,91.2,9.8,,8.5,,clerk,,,,
813,91.6,13.2,,16.3,,aide,,,,
2205,91.8,8.2,,8.1,,financial,records,processing,,
1592,92.7,7.1,,7.3,,clerk,,,,
2311,92.9,10,,3.3,,nurse,,,,
500,93.7,13.6,,40.7,,cleaners,servants,,,
536,93.8,17.3,,16.5,,assistant,,,,
571,93.9,17.6,,10.9,,typists,,,,
117,94.3,4.7,,2.8,,therapist,,,,
746,94.7,12.3,,34.4,,private,household,,,
382,94.9,20.6,,5,,nurse,,,,
146,95.2,3.1,,3,,stenographers,,,,
1068,97.1,9.2,,14.2,,receptionist,,,,
229,97.6,7.7,,19.6,,worker,,,,
3020,97.6,9.9,,8.2,,secretaries,stenographers,typists,,
647,97.7,14.7,,7.8,,prekindergarten,kindergarten,,,
224,98,5.7,,14.6,,assistant,,,,
133,98.1,1.5,,2,,hygienist,,,,
2302,98.6,8.4,,7.9,,secretaries,,,,
457,99.4,15.6,,16.9,,family,child,care,providers,
