TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
180,4.1,10.8,,10.7,,garage,service,station,occupations,
167,4.1,17.3,,3.8,,transportation,occupations,motor,vehicles,
54,4.4,4.2,,11,,glaziers,,,,
821,4.5,11.8,,23.5,,laborer,,,,
53,4.6,3.6,,3.9,,fishers,hunters,trappers,,
590,4.7,7,,24.4,,painters,construction,maintenance,,
55,4.7,9.4,,5.8,,operator,,,,
916,5,7.2,,9.2,,mechanic,repairer,,,
588,5.1,7.6,,14,,welders,cutters,,,
104,5.1,21.3,,3,,rail,transportation,,,
3012,5.3,14.9,,12,,driver,,,,
89,5.5,3.8,,13.6,,carpenter,,,,
535,5.7,6.2,,8.6,,machinist,,,,
259,5.8,5.8,,8.1,,supervisor,,,,
1127,6.2,16.2,,12.8,,operator,,,,
67,6.3,19.3,,4.6,,operator,,,,
55,6.4,8.7,,27.5,,worker,,,,
948,6.6,5.6,,8.9,,precision,metalworking,,,
70,6.6,2.8,,9.1,,inspector,,,,
91,6.7,8.1,,6.9,,forestry,logging,occupations,,
187,6.7,13.2,,8.4,,repairer,,,,
335,7,3.3,,2,,engineer,,,,
924,7.2,10.7,,29.2,,groundskeepers,gardeners,farm,,
83,7.2,10.6,,10.3,,repairer,,,,
69,7.8,8.5,,17.9,,horticultural,specialty,farmers,,
14411,8.3,8,,12.4,,precision,production,craft,repair,
86,8.4,3.3,,2.6,,engineer,,,,
534,8.9,22.7,,18.3,,operator,,,,
629,9,5.3,,3.7,,engineer,,,,
214,9.3,14.2,,7.5,,supervisor,,,,
159,9.4,10.8,,9.7,,worker,driver,,,
124,9.5,23.1,,19.1,,operator,,,,
142,9.6,1.6,,22.9,,supervisor,,,,
297,9.8,19.5,,27.2,,vehicle,washers,equipment,cleaners,
130,9.9,6.8,,15,,precision,woodworking,occupations,,
128,10.1,8.6,,17.9,,operator,,,,
5363,10.2,16.3,,11.9,,transportation,material,moving,occupations,
55,10.4,20.5,,10.8,,operator,,,,
273,10.5,26.5,,15,,driver,,,,
165,10.6,4.5,,10.4,,worker,,,,
62,10.8,22.2,,23.8,,attendant,,,,
309,11.1,8.8,,7.4,,worker,,,,
2052,11.1,4.1,,3.8,,engineer,,,,
866,11.1,10.8,,9,,repairer,,,,
118,11.3,10.5,,6,,police,detectives,,,
2224,11.5,4,,3.9,,engineer,architect,,,
4069,11.5,16.2,,12,,operator,,,,
602,11.5,15.2,,10,,police,detectives,public,service,
63,11.6,0.3,,2,,geologists,geodesists,,,
55,11.8,24.9,,5.3,,guard,,,,
325,12,8.7,,6.1,,clergy,,,,
232,12,11.9,,9.2,,installer,repairer,,,
296,12.1,2,,4.6,,engineer,,,,
90,12.6,15.8,,11.3,,operator,,,,
71,12.8,3.5,,8.2,,technician,,,,
212,13.6,12.5,,20.4,,operator,,,,
149,16.1,14.6,,13.2,,operator,,,,
1062,16.3,19.4,,8.8,,police,detectives,,,
69,16.5,4.6,,1,,engineer,,,,
431,16.9,9.3,,8.8,,technician,,,,
274,16.9,7.5,,8,,repairer,,,,
51,17,5.1,,11.7,,operator,,,,
161,17,16.8,,8,,bailiff,officer,,,
60,17.1,10.7,,5,,announcers,,,,
835,17.2,4.2,,44.9,,worker,,,,
409,17.4,10.3,,11.7,,operator,,,,
158,17.5,2,,5.2,,architect,,,,
1268,17.6,8.6,,28,,agricultural,occupations,,,
2171,17.7,6.8,,34.8,,agricultural,occupations,,,
2417,17.8,19.1,,8.5,,protective,service,,,
903,17.9,4.2,,44.3,,farm,occupations,managerial,,
1221,18.2,10.9,,9.8,,supervisor,,,,
262,18.3,5.3,,5.6,,engineer,,,,
66,18.5,39.4,,11.8,,barber,,,,
170,18.9,2.2,,5.1,,manager,,,,
753,19,25.1,,9.9,,guard,,,,
3502,19.1,4.9,,22.6,,farming,forestry,fishing,,
228,19.3,3.5,,6.2,,drafting,occupations,,,
298,19.4,10.9,,14.1,,operator,,,,
155,19.8,2.8,,2,,dentists,,,,
5102,20.3,15.6,,18.4,,handler,helper,laborer,,
234,20.5,12.2,,32,,butchers,meat,cutters,,
970,20.8,8.6,,7.6,,technician,,,,
75,21.2,12.9,,5.3,,technician,,,,
164,21.5,11.4,,10.7,,operator,,,,
71,21.8,10.7,,24.9,,upholsterers,,,,
1298,21.8,16.6,,16.6,,laborer,,,,
56,22,10,,8.6,,production,testers,,,
54,23,6.8,,12.6,,technician,,,,
3907,23,9.5,,12.7,,precision,production,occupations,,
143,23.1,10.4,,7.5,,inspector,worker,,,
155,23.1,11.4,,12.3,,messenger,,,,
1187,23.1,1.3,,2.4,,operator,manager,,,
137,23.5,10.8,,7.6,,inspector,,,,
91,23.7,12.7,,3.7,,athletes,,,,
1988,23.7,17.4,,14.3,,handler,,,,
262,24.1,5.7,,5.7,,worker,,,,
88,24.4,15.9,,5.2,,supervisor,,,,
184,24.4,11.9,,24.2,,operator,,,,
18256,24.6,15.7,,16,,operator,laborer,,,
54,25,12.7,,29.3,,helper,,,,
935,25.1,0.7,,0.8,,farmers,horticultural,,,
60,25.2,15.7,,3.6,,administrators,protective,services,,
299,25.4,29.2,,6.8,,officer,,,,
280,25.8,10,,10.4,,worker,,,,
1584,26,2.9,,5.4,,sales,representatives,commodities,retail,
891,26,22.4,,9.2,,guard,,,,
1083,26.3,4.2,,4,,health,diagnosing,occupations,,
1544,26.4,2.9,,5.6,,sales,representatives,mining,manufacturing,wholesale
106,26.4,10.4,,7.6,,operator,,,,
740,26.6,4.9,,4.8,,physicians,,,,
395,26.8,9.5,,12.8,,operator,,,,
1471,26.9,7.2,,3.6,,analyst,scientist,,,
912,28.5,4,,3,,lawyer,,,,
613,28.5,6.4,,4.9,,programmer,,,,
951,28.6,4.3,,3,,lawyer,,,,
1747,28.9,7.2,,4.2,,scientist,,,,
477,29.1,6.4,,3.7,,securities,financial,services,sales,
1183,29.7,13.1,,14.4,,handler,,,,
333,29.7,17.1,,9.9,,mail,carriers,postal,service,
519,30.9,3.9,,3,,scientist,,,,
107,31.1,10.2,,9.8,,operator,,,,
628,31.6,17.3,,17,,clerk,,,,
2840,32.2,16.9,,18.9,,operator,,,,
58,32.5,1.9,,4.9,,veterinarian,,,,
133,32.9,6.1,,3.1,,chemist,biochemist,,,
2090,33.1,14.3,,14.5,,assembler,,,,
50,33.1,15.6,,18.8,,tailors,,,,
192,33.9,20.4,,5.3,,supervisor,clerk,,,
435,34.7,11.2,,25.8,,precision,food,production,occupations,
2233,34.8,21.7,,19.6,,janitor,,,,
237,36,12.8,,9.7,,inspector,officer,,,
100,36.8,9.2,,2.9,,news,vendors,,,
7791,37.3,15.4,,17.2,,operator,assembler,inspector,,
4931,37.5,16,,18.5,,operator,,,,
984,38,21.1,,10.3,,mail,message,distributing,,
154,38.1,5.5,,7.1,,photographers,,,,
772,38.5,3.8,,3.4,,manager,,,,
130,38.7,8.2,,4.5,,actors,directors,,,
104,38.8,3.3,,1.5,,scientist,,,,
165,39.1,21.6,,17.7,,supervisor,,,,
77,39.2,23.3,,10.7,,machine,feeders,offbearers,,
136,39.4,5,,5.5,,manager,,,,
183,39.7,10.8,,7.2,,musicians,composers,,,
4719,40.1,6.5,,6.3,,supervisor,,,,
2135,40.9,16.6,,21.9,,cook,,,,
664,41.3,11.1,,7.4,,sales,occupations,business,services,
441,41.4,9.1,,2.4,,analyst,,,,
592,41.5,9.1,,4.2,,insurance,sales,,,
212,41.9,8.8,,8.5,,analyst,,,,
919,42.3,5.8,,3.6,,teacher,,,,
1273,42.8,7.2,,5.6,,technician,,,,
452,42.9,15.5,,14.8,,clerk,,,,
1319,43.1,17.9,,15.1,,assembler,,,,
215,43.2,9.3,,5.6,,attendant,,,,
285,43.3,8.8,,5.8,,technician,,,,
2668,43.6,7.6,,4.8,,sales,representatives,finance,business,services
1453,43.9,8.8,,8.7,,manager,,,,
180,44,4.1,,5.1,,pharmacist,,,,
19054,44.4,7.2,,5.4,,executive,administrative,managerial,,
3112,44.5,22.8,,20.5,,cleaning,building,service,occupations,
152,44.9,12.7,,17.6,,baker,,,,
1945,45.1,14.1,,12.7,,clerk,,,,
83,45.2,5.6,,5.2,,scientist,,,,
131463,46.2,11.1,,10.1,,,,,,
137,46.3,3.6,,6.5,,economists,,,,
218,46.7,12.4,,20.5,,worker,,,,
650,46.8,14,,25.6,,food,preparation,,,
319,47.2,28.2,,8.5,,clerk,,,,
770,48,14.8,,16.3,,inspector,,,,
224,48.4,5.9,,8.8,,buyers,wholesale,retail,trade,farm
630,48.5,12.1,,4.5,,officials,administrators,public,administration,
38937,49,7.6,,5,,managerial,professional,specialty,,
152,49.2,4,,7.7,,worker,,,,
235,49.4,11,,8.7,,dispatchers,,,,
522,49.5,12.9,,13.6,,inspector,examiner,,,
178,49.7,24.5,,12.4,,clerk,,,,
15850,50.3,8.9,,7.9,,sales,occupations,,,
471,50.4,20.3,,11.2,,driver,,,,
274,51,8.9,,3.1,,editor,reporter,,,
2353,51.4,6.2,,5.6,,writer,,,,
185,51.9,21.6,,25.9,,graders,sorters,agricultural,,
517,52.2,7.1,,9.4,,manager,,,,
51,52.4,22.8,,9.4,,weighers,measurers,checkers,samplers,
68,52.6,10.6,,2.8,,assistant,,,,
199,52.8,19.1,,21.9,,operator,,,,
749,53,3.9,,4.1,,real,estate,sales,,
705,53.3,6.8,,4.4,,manager,,,,
19883,53.3,7.9,,4.6,,professional,specialty,,,
559,53.4,10.7,,18.8,,assistant,,,,
4261,53.6,10.4,,6.6,,technician,,,,
745,53.9,7.7,,5,,officer,,,,
241,53.9,4.7,,5,,painters,sculptors,craft,artists,artist
324,54.6,4.3,,6.7,,bartender,,,,
430,54.7,6.7,,5.2,,scientist,planner,,,
375,54.7,14.1,,7.1,,operator,,,,
371,54.8,14.2,,6.8,,operator,,,,
130,55,2.2,,1.3,,authors,,,,
1329,55.1,17.5,,5.9,,worker,,,,
79,55.4,7.8,,5.2,,worker,,,,
552,55.7,10.5,,15.8,,worker,,,,
81,55.7,18.9,,16.6,,operator,,,,
6071,56.5,11.8,,17,,food,preparation,service,occupations,
255,56.7,5.3,,7,,production,coordinators,,,
1225,56.9,8.9,,4.2,,secondary,school,,,
4700,57.1,9.7,,5.4,,management,occupations,,,
73,57.4,3.5,,1.2,,writer,,,,
692,58,3,,6.6,,designers,,,,
1616,58.2,9.4,,4.9,,accountant,auditor,,,
186,58.3,8.9,,3.1,,advertising,sales,,,
102,59.2,12,,10,,operator,,,,
17836,59.5,17.6,,15,,service,occupations,,,
698,60.1,15.1,,5.9,,supervisor,,,,
401,60.3,19.9,,30.8,,operator,,,,
103,60.8,11.7,,2,,therapist,,,,
232,62.1,10.2,,4,,psychologist,,,,
752,62.2,10.6,,4.2,,administrators,education,fields,,
290,63.6,13.1,,25.6,,hand,packers,packagers,,
85,64.1,5.1,,5.5,,hand,working,occupations,,
38521,64.2,11.1,,8.3,,technical,sales,administrative,support,
14572,64.4,17.6,,15.1,,service,occupations,private,household,protective
107,65.2,16.7,,13.4,,worker,,,,
6784,65.4,12.5,,10.7,,worker,,,,
162,65.9,7.7,,4.3,,manager,,,,
170,66.3,8.8,,4,,specialist,,,,
142,66.8,9.2,,6,,supervisor,,,,
417,67.4,13.8,,12.4,,supervisor,,,,
205,67.7,10.1,,14.6,,clerk,,,,
342,67.8,13.5,,17.7,,assembler,,,,
272,67.9,12.7,,10.4,,expediters,,,,
108,68.2,4,,4.9,,technician,,,,
482,68.3,14.7,,5.8,,specialist,,,,
1416,68.3,8.5,,9.3,,worker,,,,
749,68.4,23.4,,6.4,,worker,,,,
230,68.8,13.2,,5.5,,counselor,,,,
269,69,12.1,,11.1,,worker,,,,
339,69.1,10.3,,10.8,,food,counter,fountain,occupations,
397,69.1,14.1,,6.8,,supervisor,,,,
130,69.4,3.1,,6.6,,animal,caretakers,farm,,
170,69.5,8.2,,2,,technician,,,,
195,70.5,21.5,,9.3,,collector,,,,
117,71,13.1,,0.6,,underwriter,,,,
53,71,30.7,,3.7,,operator,,,,
476,72.1,12.2,,6.6,,examiner,investigator,,,
954,72.1,19.4,,25.1,,operator,,,,
94,72.7,6.6,,3.7,,sales,occupations,,,
134,72.9,4.2,,5.4,,therapist,,,,
1813,74.7,16.3,,8,,investigator,,,,
69,74.9,5.6,,64.2,,graders,sorters,agricultural,products,
132,75.1,15.9,,4.8,,worker,,,,
246,75.2,20.2,,11.4,,clerk,,,,
4962,75.3,10,,5.4,,teacher,,,,
528,75.4,7.3,,3.8,,therapist,,,,
173,75.5,10.3,,6.1,,clerk,,,,
1049,75.6,17.1,,7.7,,investigator,,,,
315,76.3,8.5,,9,,worker,,,,
273,77.1,9.5,,9.3,,transportation,ticket,reservation,agents,
3025,78.2,16.8,,12.7,,cashier,,,,
1379,78.3,5.4,,11.3,,waiter,,,,
359,78.5,15,,6.4,,technician,,,,
18410,78.6,13.1,,9,,administrative,support,occupations,clerical,
337,78.9,24.4,,9.3,,aide,,,,
126,79.2,13.9,,6.2,,clerk,,,,
725,79.2,6.8,,5.3,,manager,,,,
1063,79.2,14.5,,10.6,,records,processing,financial,,
71,79.3,6.9,,4.2,,demonstrators,promoters,models,,
447,80.2,14.5,,9.7,,worker,,,,
348,80.3,14.5,,10.8,,clerk,,,,
100,80.5,19.4,,7.1,,clerk,,,,
236,80.8,5.9,,5.4,,librarian,,,,
91,81,27.8,,35.2,,operator,,,,
735,81.1,15.3,,10.8,,clerk,,,,
166,81.3,16.2,,7.4,,interviewers,,,,
2909,81.5,13.5,,9.8,,personal,service,occupations,,
1733,81.6,13.9,,7,,technician,,,,
175,81.7,25.9,,14.3,,operator,,,,
88,81.8,8,,3.6,,supervisor,,,,
711,81.8,17.4,,8.4,,data,entry,keyers,,
381,82,11,,4.7,,special,education,,,
370,82,8.1,,7.2,,assistant,,,,
511,82.1,16.4,,30.2,,operator,,,,
205,82.5,10.7,,11.9,,clerk,,,,
653,82.8,26.7,,25,,maids,houseman,,,
3496,83.1,14.7,,9.7,,administrative,support,,,
208,83.4,5.2,,5.9,,librarian,,,,
52,83.7,8.9,,9.2,,clerk,,,,
1951,84,10.5,,5.6,,elementary,school,,,
2898,85.2,8.9,,3.4,,health,assessment,treating,occupations,
159,85.8,26.8,,13.1,,operator,,,,
94,85.8,17.5,,14.7,,clerk,,,,
90,86,18.2,,4.3,,dietitians,,,,
124,86.3,12.9,,4.1,,attendant,,,,
92,86.8,25.1,,15.9,,aide,,,,
74,87.1,14,,15.9,,clerk,,,,
185,87.2,9.3,,7.9,,clerk,,,,
67,88.5,10.4,,14.4,,dressmakers,,,,
2480,88.5,30.1,,10,,health,service,occupations,,
1913,89,34,,9.8,,aide,attendant,,,
1965,89,11.5,,10.7,,clerk,,,,
416,89.5,11,,9,,teller,,,,
146,89.7,10.6,,8.8,,clerk,,,,
763,90.8,11.3,,8.2,,hairdresser,,,,
2214,92.1,7.7,,6.5,,financial,records,processing,,
2032,92.5,9.3,,3.2,,nurse,,,,
105,92.6,1.9,,6.3,,therapist,,,,
1726,93,6.8,,6,,clerk,,,,
633,93,15.1,,13.5,,aide,,,,
105,94.1,15.7,,6.1,,operator,,,,
106,94.2,3.2,,6.5,,stenographers,,,,
549,94.3,15.4,,37,,cleaners,servants,,,
580,94.3,16.5,,7.1,,typists,,,,
847,94.6,13.7,,30.9,,private,household,,,
1006,95.5,10.5,,12.5,,receptionist,,,,
453,95.9,16,,11.8,,assistant,,,,
381,96,17.4,,5.8,,nurse,,,,
278,96.5,9.4,,19.5,,worker,,,,
486,97.1,11.2,,10.7,,family,child,care,providers,
3599,97.6,9.6,,7,,secretaries,stenographers,typists,,
586,97.8,14.4,,8,,prekindergarten,kindergarten,,,
230,98.1,6.1,,12.1,,assistant,,,,
2914,98.4,8.5,,7,,secretaries,,,,
112,99.1,3.9,,3.9,,hygienist,,,,
