TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
1297,25.9,2.9,3.4,7.9,,sales,representatives,wholesale,manufacturing,
777,26.2,14.7,5.3,21.5,,worker,,,,
461,26.3,11.8,8.7,7.5,,specialist,,,,
342,26.6,17.2,10.6,38,,worker,,,,
1088,26.7,5.8,4.9,10.1,,supervisor,worker,,,
53,26.9,8.5,1.1,24.8,,announcers,,,,
446,27.9,25.1,1.9,13,,bailiff,officer,jailer,,
8142,28.4,11,5.9,21.6,,production,occupations,,,
559,28.5,14.2,3.7,24.3,,clerk,,,,
98,28.9,4.9,0.6,3,,scientist,geoscientist,,,
191,29.8,15.1,1.2,6.6,,worker,,,,
267,29.9,4.7,6.5,5.6,,securities,commodities,financial,services,sales
115,29.9,14.2,2.5,39.8,,worker,,,,
2186,30.3,16.6,3.1,30.4,,janitor,,,,
978,30.4,6.6,2.7,7.6,,manager,,,,
503,31.2,7.6,4.6,10.9,,sales,representatives,services,,
371,31.2,6.8,5.6,6.7,,advisor,,,,
1085,31.9,5.3,4.2,3.2,,lawyer,,,,
822,33.8,5.3,16.1,6.6,,surgeon,,,,
447,33.9,7.1,14.9,4.4,,analyst,,,,
3173,33.9,5.9,5.4,8.6,,manager,,,,
70,34.1,9.3,5,11.4,,analyst,reporter,,,
88,34.4,3.7,1.6,0,,appraiser,,,,
272,34.5,5.4,2.6,9.7,,worker,,,,
1503,34.8,15.5,3.4,18.8,,clerk,,,,
84,34.8,6,13.4,2.7,,analyst,,,,
647,34.9,8.1,6,16.4,,inspector,,,,
92,35.3,8.3,1.2,11.5,,investigator,,,,
88,35.6,7.3,1.7,12.3,,logisticians,,,,
348,36,13.7,6.9,10,,postal,service,mail,carriers,
185,36,4.5,0.9,6.4,,technician,paramedic,,,
134,37.3,9.2,11.8,9,,database,administrators,,,
15250,38.1,6.3,4.6,7.7,,management,occupations,,,
860,38.2,16.3,7.5,20.3,,assembler,,,,
182,38.6,5.9,11.1,6.9,,developer,,,,
5492,38.8,13.7,3.1,34.8,,building,grounds,cleaning,maintenance,occupations
1990,39.2,17.9,5.9,30.4,,cook,,,,
128,39.5,6.9,2.2,7.3,,manager,,,,
70,39.5,9.4,5.1,5.6,,practitioner,,,,
152,39.8,6.7,19.9,2.9,,scientist,,,,
77,40.3,9.1,5.1,14.3,,technician,,,,
60,40.5,30.5,8.9,16.2,,operator,,,,
149,40.7,8.2,3.2,7.3,,producers,directors,,,
292,41,17.3,3.5,16,,supervisor,worker,,,
151,41.9,11.1,9.4,6.5,,technician,,,,
707,41.9,6.8,8.5,4.5,,analyst,,,,
21589,43.1,7.3,5.1,7.7,,management,business,financial,operations,occupations
573,43.4,24.6,1.6,12.7,,driver,,,,
3217,43.5,8.8,5.4,10.9,,supervisor,worker,,,
198,43.8,10.9,3.8,9.4,,officer,,,,
67,44.4,11.5,1.1,8.3,,worker,,,,
113,44.9,5.6,23.3,16.4,,worker,,,,
116,45.1,14.5,6.5,4.1,,analyst,,,,
1051,45.7,9.2,9.2,13.9,,manager,,,,
1009,45.8,5.6,5.6,6.6,,manager,,,,
88,45.9,9.5,11.5,4.6,,chemist,scientist,,,
2779,46.1,6,3.6,9.1,,arts,design,entertainment,sports,media
1355,46.2,7.3,10.1,4.8,,teacher,,,,
120,46.4,3.7,9.1,8.4,,supervisor,worker,,,
170,46.4,4.2,4.7,11.8,,wholesale,retail,buyers,farm,products
347,46.8,9.8,4.9,31.5,,attendant,helper,bartender,,
139869,46.9,10.8,4.9,14.5,,,,,,
204,47.3,8.8,2.1,8.8,,manager,,,,
1303,47.3,7.3,9.8,5.9,,life,physical,social,science,occupations
531,47.3,8.2,3.2,9.1,,insurance,sales,agents,,
587,48,8.8,3.1,8.8,,manager,,,,
180,48,3.8,3.8,2.8,,worker,,,,
105,48.2,8.1,2.3,11.5,,worker,,,,
114,48.2,7.7,13.5,6.8,,scientist,,,,
139,48.6,10.2,8.6,13,,clerk,,,,
15330,49.6,9.8,4.9,12.6,,sales,occupations,,,
1770,49.8,7.3,3.9,5.4,,legal,occupations,,,
126,49.9,11.1,5.9,11.1,,operator,,,,
87,50.5,1.6,1.5,5.6,,manager,,,,
288,50.6,13.3,5.6,40.9,,operator,,,,
226,50.7,8.5,3.3,10,,worker,,,,
146,50.9,26.4,10.9,10.1,,clerk,,,,
3224,51.2,11.5,4.4,14.3,,salesperson,,,,
766,51.3,3.6,3.2,10.5,,designers,,,,
148,51.3,3.5,2.8,9.6,,photographers,,,,
52547,51.4,8.4,6.1,7.5,,management,professional,occupations,,
182,51.7,13.9,3.8,11.3,,attendant,worker,,,
53,51.8,20.1,8.9,3.6,,analyst,,,,
156,51.9,13.5,21.5,20.4,,assembler,,,,
148,52.4,7,13.4,8.1,,manager,,,,
63,52.4,2.8,0.4,3.1,,manager,,,,
93,53,18,3.3,15,,clerk,operator,,,
87,53.1,7.3,9.8,13,,technician,,,,
90,53.3,15.3,4.3,29.3,,food,batchmakers,,,
393,53.5,14.1,3.6,45.8,,packers,packagers,hand,,
236,53.5,8.9,2.9,9.5,,clerk,,,,
326,53.7,12.1,5.5,11.4,,counselor,officer,,,
259,54,8.7,3.5,5.3,,purchasing,agents,wholesale,retail,farm
166,54.2,4.6,3.8,3.4,,editor,,,,
1107,54.2,6.5,5.8,8.7,,manager,,,,
156,54.4,5.2,25.1,7,,scientist,,,,
7747,54.4,12.6,5.9,21.8,,food,preparation,serving,occupations,
207,55,13.3,5,32.9,,baker,,,,
6339,55.3,9.8,6.6,7.8,,business,financial,operations,occupations,
60,55.4,10.7,4.4,9.4,,scientist,worker,,,
254,55.6,10.8,1.6,8.8,,advertising,sales,agents,,
274,55.7,7.1,15.3,4.4,,pharmacist,,,,
392,55.7,5.1,2.1,10.1,,bartender,,,,
70,55.7,17.6,5,22.1,,weighers,measurers,checkers,samplers,recordkeeping
24787,55.9,15.4,4.9,21,,service,occupations,,,
70,56.2,24.2,8.6,10.8,,examiner,collector,,,
71,56.4,1.6,4,5,,veterinarian,,,,
811,56.8,4.6,4.2,8.8,,real,estate,brokers,sales,agents
94,56.8,22.5,0.6,13.5,,officer,specialist,,,
218,57,4.5,3.1,3.7,,writer,,,,
30957,57.1,9.1,6.8,7.4,,professional,occupations,,,
130,57.2,13.6,4.4,8.5,,specialist,,,,
205,57.5,5.2,7.3,6.3,,analyst,specialist,,,
239,57.9,17.8,1.9,12,,dispatchers,,,,
1136,58,7.4,2.1,6.9,,teacher,,,,
784,58,14.4,5.7,23,,worker,,,,
146,58.1,6.2,0.3,6.3,,lifeguard,worker,,,
59,58.3,22.4,5.1,5.4,,advisor,,,,
296,58.6,16.5,2.3,9.5,,appraiser,examiner,investigator,,
505,59.1,18.2,3.2,15.1,,supervisor,worker,,,
201,59.2,12.6,3,17.8,,worker,,,,
108,59.4,14.9,1.2,17.4,,telemarketers,,,,
99,59.5,23.2,5.8,8.8,,clerk,,,,
95,60.2,12.6,3.6,51.5,,graders,sorters,agricultural,products,
60,60.2,4.2,4.6,4.1,,writer,,,,
174,60.7,15.2,10.4,33.8,,worker,,,,
75,60.8,10.4,3.5,9.7,,assistant,aide,therapist,,
1653,61.3,8.5,10.3,7.6,,accountant,auditor,,,
158,61.6,6.3,2.7,9.8,,specialist,,,,
77,61.8,16.4,11.2,7.5,,specialist,,,,
134,62,8.1,5.6,8.5,,therapist,,,,
33066,62.3,11.3,4.4,13.2,,sales,office,occupations,,
812,62.6,8,3.9,7.3,,teacher,instructor,,,
117,62.7,10.7,3,3,,underwriter,,,,
390,64.1,10.5,3.4,7.2,,worker,,,,
59,64.3,19.7,0,5.5,,guard,,,,
51,64.3,9.4,1.8,4.8,,opticians,dispensing,,,
135,64.4,19.6,7.8,16.9,,clerk,,,,
2352,64.5,18.1,2.8,10.7,,community,social,service,occupations,
89,64.9,7.9,12.5,30.6,,worker,,,,
853,65.2,13.3,2.9,6.5,,education,administrators,,,
167,65.7,16.7,11.8,9.7,,technician,,,,
110,65.8,9.8,5.8,11.9,,tax,preparers,,,
326,66,16.3,3.7,15.4,,worker,,,,
1916,66.5,15.7,4.5,16.9,,customer,service,representatives,,
281,66.9,12.2,4.5,8.7,,specialist,,,,
113,67.1,5.9,5.4,11.5,,clerk,,,,
83,67.5,17.6,2.9,10.9,,specialist,educator,worker,,
181,67.7,21,6.1,17.1,,food,servers,nonrestaurant,,
222,67.8,5.2,8.9,5,,therapist,,,,
85,67.9,8.5,3,8.6,,worker,,,,
1423,68.2,9.6,3.7,11.7,,supervisor,worker,,,
255,68.3,9.1,3.5,16.9,,attendant,,,,
2059,69.5,7.8,6.6,17.1,,waiter,,,,
82,69.8,9.6,2.7,10.1,,assistant,,,,
732,69.9,18.7,2.8,11.2,,counselor,,,,
211,70.6,17.3,3.8,18.4,,collector,,,,
197,71.2,5.1,2.9,5.9,,psychologist,,,,
140,71.2,7.7,3.4,9.2,,worker,,,,
329,71.3,11.3,2.6,6.9,,manager,,,,
529,71.4,11.2,5,8.4,,manager,,,,
78,72,3.9,3,3.7,,fundraisers,,,,
342,73,9,4,7.2,,technician,,,,
17736,73.4,12.6,4.1,13.7,,office,administrative,support,occupations,
192,73.5,9.9,13.8,11,,supervisor,worker,,,
3158,73.6,15.6,6.5,18.1,,cashier,,,,
243,73.6,11.3,2.1,9.5,,manager,,,,
8619,73.6,9.7,3.5,8.3,,education,training,library,occupations,
321,73.6,15.3,8.9,9.4,,technician,,,,
158,74,24.3,2.8,13.3,,healthcare,support,occupations,medical,equipment
7740,74.4,10,7.8,6.7,,practitioner,,,,
595,74.5,15.1,4.4,10.5,,worker,,,,
513,74.8,14.2,4,12.6,,worker,,,,
94,74.9,4.2,10.7,27.5,,tailors,dressmakers,sewers,,
65,75.5,10.7,2.3,5.2,,specialist,,,,
179,75.9,2.7,1.4,11,,nonfarm,animal,caretakers,,
109,76.2,11.6,2,12.4,,planner,,,,
209,76.7,9.3,4.3,10.5,,worker,,,,
64,77.1,10.4,14.1,14.9,,clerk,,,,
88,77.4,9.3,3.2,10.4,,attendant,,,,
4979,78.4,14.1,7.6,14.7,,personal,care,service,occupations,
169,78.5,9.7,12,36.9,,operator,,,,
511,78.6,15.1,5.6,11,,practitioner,technician,,,
78,79.2,13,0.2,14.6,,models,demonstrators,product,promoters,
69,79.4,5.9,5.3,9.5,,travel,agents,,,
86,79.5,16.6,3.5,7.3,,clerk,,,,
138,79.9,8,3.2,6,,therapist,,,,
769,81.6,22.8,2.4,11.2,,worker,,,,
113,81.6,8.6,5.2,8.5,,assistant,,,,
2848,81.7,9.8,1.6,8,,teacher,,,,
119,81.8,26.7,4.9,13.7,,phlebotomist,,,,
131,82.4,18,2.6,19,,assistant,,,,
117,82.7,11.9,4.2,10.4,,clerk,,,,
246,83,17.4,2.1,10.1,,clerk,,,,
286,83,6.9,3.3,16.4,,hosts,hostesses,restaurant,lounge,coffee
334,83.2,16,4.9,12.6,,data,entry,keyers,,
118,83.6,15.2,2.1,11.5,,clerk,,,,
334,83.9,13.7,6.4,15.3,,clerk,,,,
251,84.1,5.9,55.1,5.3,,worker,,,,
85,84.2,22.4,3.3,19.7,,eligibility,interviewers,government,programs,
404,84.3,11,3,8.3,,paralegal,assistant,,,
153,84.4,17.2,4.5,18.3,,interviewers,eligibility,loan,,
413,85.3,8.7,3.9,14.8,,teller,,,,
388,85.4,8,1.8,6.8,,teacher,,,,
1061,85.4,13.5,5,15.5,,clerk,,,,
1057,85.6,21.9,5.8,19.3,,aide,,,,
198,86.2,10.1,2.6,3.9,,librarian,,,,
146,86.5,5.5,5.5,7,,therapist,,,,
3359,87.7,24.6,4.3,13.9,,healthcare,support,occupations,,
1981,87.8,33.1,4.3,13.3,,aide,,,,
136,88.5,18.8,6.2,10,,word,processors,typists,,
1419,88.6,16.5,4.5,39.9,,maids,housekeeping,cleaners,,
168,89.3,14.2,3.7,12,,clerk,,,,
116,89.7,10.6,9.5,19.6,,technician,,,,
1300,89.9,7.7,4.1,8.4,,clerk,,,,
471,90.1,12.3,4.5,15.2,,clerk,,,,
560,90.5,23.7,3.9,8.3,,nurse,,,,
102,90.6,15.2,4.5,8.4,,nutritionist,,,,
100,90.6,7.3,2.4,8.6,,practitioner,nurse,,,
2706,91.1,10.4,7.3,5.1,,nurse,,,,
112,92,2.7,7.6,4.6,,therapist,,,,
1259,92.1,11.3,3.9,17,,receptionist,clerk,,,
950,92.2,14.3,2.6,14.9,,assistant,teacher,,,
758,93,11.6,4.1,12.8,,hairdresser,,,,
395,93.4,14.3,5.2,20.2,,assistant,,,,
1231,94.5,15,3.4,18.1,,worker,,,,
74,95.4,0.3,0,2.1,,medical,transcriptionists,,,
125,95.6,1.5,1.5,6.4,,pathologist,,,,
2871,95.9,8.2,2.6,9.7,,assistant,,,,
148,97.5,0.5,5.5,7.2,,hygienist,,,,
707,97.7,14.5,2.8,12.7,,teacher,,,,
307,97.9,8.3,5.1,16.3,,assistant,,,,
