TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
57,9.3,23,5.8,19.8,,driver,,,,
354,9.4,4.6,13.7,8.9,,engineer,,,,
99,9.6,7.2,2.6,8.9,,operator,,,,
103,10,7.3,3.5,12.3,,inspector,,,,
233,10.3,6.6,1,27,,supervisor,worker,,,
182,10.6,7.7,1.3,27,,worker,,,,
89,10.7,16.5,2.4,19.8,,attendant,,,,
74,10.9,11.4,8.5,9.4,,technician,,,,
87,11.2,11.7,0.4,9.6,,technician,,,,
178,11.5,4.5,15,7.2,,manager,,,,
102,11.8,6.5,18.3,9.1,,architect,,,,
337,12,25.1,15.3,28.2,,driver,,,,
87,12.1,18.6,0,27.7,,collector,,,,
57,12.6,6,2.1,17.3,,technician,,,,
75,12.8,1.3,13,9.3,,engineer,,,,
68,12.9,17.2,10.6,20,,repairer,,,,
71,13.3,28.4,6.8,35.7,,attendant,,,,
88,13.4,5.9,36.4,7.2,,engineer,,,,
76,13.6,17.9,2.3,20.6,,worker,,,,
72,13.9,9.5,1.4,14.9,,operator,,,,
129,14.3,7.9,14.7,13.5,,engineer,,,,
163,15.1,22.5,8.4,22.1,,operator,,,,
143,15.2,14.5,5.8,22.2,,operator,,,,
753,15.3,11.5,1.6,14.6,,officer,,,,
176,15.4,12.6,9.1,16.8,,teller,repairer,,,
127,15.5,3.8,4.8,10.8,,estimator,,,,
92,15.8,13.4,0.7,8.9,,supervisor,,,,
404,16.2,8.7,4.7,8,,clergy,,,,
666,16.3,5.1,19.9,9.6,,engineer,,,,
301,17,21.1,2.6,30.1,,cleaners,vehicles,equipment,,
212,17.2,10.4,12.9,8.1,,network,computer,systems,administrators,
3235,17.4,5.8,14.6,9.9,,architecture,engineering,occupations,,
431,17.4,6.6,12.8,10.7,,engineer,,,,
66,17.7,13.8,0.9,26.3,,worker,,,,
152,18.2,11.8,9,7.4,,analyst,,,,
124,19.1,6.8,0.7,17.2,,salesperson,,,,
246,19.4,15.4,4.6,39.7,,worker,,,,
767,19.5,12.8,3.2,17.6,,supervisor,worker,,,
444,19.5,6,22,6.4,,programmer,,,,
1932,19.7,5.4,37.1,5.8,,developer,,,,
293,21.3,9.6,5.3,14.9,,technician,drafter,,,
146,21.3,7.4,0.2,14.5,,manager,,,,
75,21.5,22.9,3.7,15,,supervisor,worker,,,
11359,21.6,20.1,4.2,23.6,,transportation,material,moving,occupations,
335,22,15.8,5.9,27.7,,worker,,,,
314,22.4,10.7,3.7,16.3,,manager,,,,
402,22.8,14.8,19.9,23,,chef,cook,,,
2161,22.9,20.1,3.5,24.1,,laborer,mover,,,
835,23.3,3.8,2,46.7,,worker,,,,
243,23.5,17.3,2.7,34.6,,dishwasher,,,,
2987,23.8,20.3,2.7,14.9,,protective,service,occupations,,
660,23.8,10.5,14.5,11.7,,specialist,,,,
127,24,14.2,2.8,11.2,,musicians,singers,,,
256,24.1,5.7,9.3,10.9,,manager,,,,
1061,24.2,4.4,2.3,43.9,,farming,fishing,forestry,occupations,
59,24.2,2.6,9,7.8,,chiropractors,,,,
93,24.3,2.9,6.7,10.8,,drafter,,,,
19309,24.3,17.3,4.7,23.7,,production,transportation,material,moving,occupations
355,24.3,14.4,4.4,21.2,,supervisor,worker,,,
103,24.7,22.5,5.2,40.5,,barber,,,,
837,24.9,19.4,2.8,23.3,,courier,messenger,,,
53,24.9,25.4,1.1,27.3,,worker,,,,
108,25.3,11.2,5.4,13.6,,operator,editor,,,
216,26,5.1,16.2,5.1,,engineer,,,,
5688,26.2,8.5,23.3,8.3,,computer,mathematical,occupations,,
875,26.3,1.5,0.9,6,,manager,,,,
70,26.4,9.1,0,14.3,,operator,,,,
715,26.7,7.2,17.8,7.3,,manager,,,,
844,26.8,33.3,3.8,18.4,,guard,officer,,,
889,27.2,11.9,15,11.5,,computer,occupations,,,
130,27.3,18.1,3.6,12.3,,investigator,,,,
59,27.7,4.6,5.6,8.6,,surgeon,,,,
84,28,17.4,9.6,20.7,,porter,concierge,,,
7950,28.3,13.3,5.5,24,,production,occupations,,,
1178,29.1,16.3,5.8,26.8,,worker,,,,
1664,29.1,5.9,6.8,7.4,,chief,executives,,,
243,29.3,6.6,11.7,10.2,,securities,commodities,financial,services,sales
52,29.8,19.2,3.5,4.8,,music,directors,composers,,
565,29.9,6.8,5,11.6,,sales,representatives,services,advertising,insurance
1216,30.1,6.2,3.3,12,,sales,representatives,wholesale,manufacturing,
297,30.4,26.7,2.2,14.2,,officer,jailer,,,
80,30.4,1.1,1,4.3,,appraiser,,,,
537,30.6,5.9,5,10.6,,manager,,,,
53,30.9,14.1,8.7,27.8,,worker,helper,,,
72,30.9,13,2.5,10.4,,specialist,technician,,,
96,31.1,3.4,1.7,8,,paramedic,,,,
212,31.6,4.6,13.3,6.5,,architect,,,,
94,32.1,8,21.5,6.1,,chemist,scientist,,,
1184,32.9,7.2,5.5,12.2,,supervisor,worker,,,
535,33.8,7.3,7.5,7.7,,advisor,,,,
957,34.1,18.5,7.6,21.9,,assembler,,,,
111,35,5.1,20,6.3,,architect,,,,
145,35.8,9.5,4.5,14.3,,technician,,,,
5235,36.4,8.6,6.5,11.5,,manager,,,,
1085,36.4,9.3,4.6,10.3,,manager,,,,
615,36.9,16.2,4.8,29.1,,clerk,,,,
1652,37.1,21.3,3.8,20.4,,stockers,order,fillers,,
464,37.5,11.3,16,11,,analyst,,,,
1085,37.9,5.4,4.7,6.9,,lawyer,,,,
117,38,3.9,3.3,9.8,,worker,,,,
167,38.7,4.5,19.6,6,,dentists,,,,
81,38.7,4.6,7.5,8.6,,developer,,,,
338,38.9,13.1,3.4,30,,supervisor,worker,,,
829,39.3,11.6,7.1,21.7,,inspector,,,,
132,39.3,13.4,4.9,10.2,,logisticians,,,,
182,39.6,6.8,4.6,11.1,,producers,directors,,,
921,39.7,8.1,22.9,5.8,,physicians,,,,
2113,39.7,18.1,3.5,31.5,,janitor,,,,
343,40.2,13.1,20.7,10.7,,analyst,,,,
1905,40.2,15.8,6,35.9,,cook,,,,
18986,40.9,8.6,6.5,11.1,,management,occupations,,,
241,41,35.2,2.3,14.4,,driver,,,,
370,41.2,6.9,27.3,6.5,,scientist,,,,
389,41.5,3.5,11.6,6.8,,designers,,,,
5482,41.7,14.2,3.4,38.3,,building,grounds,cleaning,maintenance,occupations
110,41.9,10,15.9,15.8,,assembler,,,,
273,42.3,21.4,5.4,10.8,,postal,service,mail,carriers,
95,42.3,15.5,2.1,16.4,,investigator,,,,
72,42.4,12.1,5.2,6.2,,manager,,,,
769,42.9,8,9.6,8,,specialist,,,,
144,43.9,16.3,5.6,33.9,,worker,,,,
235,44.3,10.9,3.5,11.7,,coaches,scouts,,,
27864,45.3,9.2,7.1,10.8,,management,business,financial,operations,occupations
1001,45.5,8,10.8,7.2,,analyst,,,,
192,45.6,10.3,4.1,13.7,,attendant,worker,,,
232,45.9,8.5,6.7,8.2,,manager,,,,
82,45.9,42.9,13.2,8.7,,operator,,,,
74,46.5,14.1,27.6,5.7,,analyst,,,,
243,46.8,14,4.1,33,,attendant,helper,bartender,,
53,46.9,30,9.3,17,,clerk,operator,,,
3058,47,10.3,6.2,15.1,,supervisor,worker,,,
152581,47,12.3,6.6,18,,,,,,
269,47.3,8.7,10.6,10.9,,technician,,,,
1640,47.4,7.4,15.2,8.3,,life,physical,social,science,occupations
189,47.5,12.6,2.6,29.2,,dispatchers,police,fire,ambulance,
116,47.6,10.3,12.5,14.1,,manager,,,,
94,48.1,12.1,14.4,2.4,,scientist,,,,
2750,48.5,13,4.8,20.8,,salesperson,,,,
1133,48.5,11,10.4,19.5,,manager,,,,
93,48.7,9.5,2.4,29.2,,food,batchmakers,,,
81,49,11.4,6.7,28.6,,clerk,,,,
245,49.2,12.3,21.6,7.9,,mathematical,science,occupations,,
104,49.3,9.9,3.6,15.5,,advertising,sales,agents,,
192,49.3,6.7,5.1,14.4,,photographers,,,,
73,49.5,7.9,13.7,19,,technician,,,,
121,49.6,7.2,43.1,4.5,,scientist,,,,
14369,49.8,11.2,5.4,16.7,,sales,occupations,,,
3151,50,8.2,5.7,11.1,,arts,design,entertainment,sports,media
212,50,8.4,10,14.1,,clerk,,,,
600,50,11.8,4.1,16.5,,insurance,sales,agents,,
88,50.5,17.4,1.3,12.2,,officer,specialist,,,
780,50.7,10.3,4,11.4,,manager,,,,
66,50.8,9.7,29.1,12.4,,worker,,,,
141,51,14.9,10.7,10.1,,analyst,,,,
64,51.1,5,6.6,9.6,,web,digital,interface,designers,
1154,51.2,7.8,13.1,7.1,,teacher,,,,
253,51.5,21,7.3,43.9,,operator,,,,
51,52,2.6,17.4,17.1,,worker,,,,
64744,52,9.8,9,10.4,,management,professional,occupations,,
742,52.1,19.1,8.5,38,,packers,packagers,hand,,
440,52.2,12.8,3.7,12,,counselor,officer,,,
51,52.6,23.4,3.7,6.9,,guard,,,,
166,52.9,14.1,4.2,10.9,,specialist,,,,
55,52.9,32.3,2.7,16.9,,aide,,,,
291,53.2,14.4,4.2,13.2,,officer,,,,
93,53.2,15.9,8.5,16,,clerk,,,,
410,53.5,12.2,5,13.8,,worker,,,,
54,53.5,5.2,2.2,5.4,,scientist,worker,,,
1805,53.5,8.1,4.8,10.4,,legal,occupations,,,
67,53.7,2.7,1.8,10,,directors,religious,activities,education,
101,54.2,14.2,6.2,17.7,,tax,preparers,,,
286,54.2,4.9,4.2,13.3,,worker,,,,
71,54.4,2.8,7.2,9.7,,writer,,,,
1307,54.6,9,9,10.4,,manager,,,,
7370,54.6,13.4,6.3,27.8,,food,preparation,serving,occupations,
63,54.8,12.8,3.2,8.7,,examiner,collector,,,
8878,54.8,10.5,8.6,10.3,,business,financial,operations,occupations,
159,55.1,9.4,4.2,15.9,,wholesale,retail,buyers,farm,products
79,55.3,12.2,8.5,3.1,,analyst,reporter,,,
276,55.3,23.2,3,10,,driver,,,,
61,55.6,17.7,5.7,10.7,,analyst,,,,
112,56.5,10.7,9.7,15.3,,clerk,,,,
36880,56.9,10.3,10.4,10,,professional,occupations,,,
362,57.4,4.9,2,19.9,,bartender,,,,
24403,57.7,16.5,5.9,25.7,,service,occupations,,,
352,57.8,7.9,19.8,6,,pharmacist,,,,
77,58,22,2.6,10.1,,worker,,,,
330,58.2,16.7,4.3,14.6,,appraiser,examiner,investigator,,
92,58.3,10.1,8.6,10.2,,clerk,,,,
872,58.3,14,5.6,29.3,,worker,,,,
105,58.8,40,10.3,6.3,,clerk,,,,
122,59.1,8.9,4.5,12.1,,specialist,,,,
584,59.2,13.5,8.6,10.7,,specialist,,,,
940,59.5,7.2,3.6,8.3,,teacher,,,,
1170,59.7,8.3,4.4,12.1,,real,estate,brokers,sales,agents
55,59.9,4.1,3.4,12,,manager,,,,
271,59.9,6.4,5.3,10.7,,graphic,designers,,,
480,61.2,19.9,4.2,21.2,,supervisor,worker,,,
576,61.4,6.2,7.3,8.3,,manager,,,,
128,61.4,12,7,9.1,,underwriter,,,,
62,61.4,1.6,1.6,10.6,,technician,,,,
30166,61.5,13.2,5.1,17.2,,sales,office,occupations,,
80,61.9,14.5,5.3,9.4,,worker,,,,
1630,62,9.8,11.8,9.8,,accountant,auditor,,,
223,62.2,10.3,5.3,13.4,,purchasing,agents,wholesale,retail,farm
223,62.2,11.9,2.8,16.9,,instructor,,,,
400,63.6,4.4,9.7,10.7,,analyst,specialist,,,
261,63.7,11.4,4.8,3.7,,writer,,,,
104,64.2,1.2,5.6,4.7,,veterinarian,,,,
61,64.2,12.3,7.4,12.7,,technician,,,,
177,64.3,20.7,10.5,16.1,,technician,,,,
165,64.4,8.6,9.8,9.2,,assistant,,,,
105,64.6,18.4,7.1,9.5,,attendant,,,,
2512,64.8,18.5,5.4,19.7,,customer,service,representatives,,
229,64.8,11.1,3.5,32.7,,baker,,,,
61,65.2,7.4,6.4,14.2,,specialist,,,,
737,65.3,13.3,4.3,11,,teacher,instructor,,,
956,65.5,14,3.3,9.7,,education,childcare,administrators,,
775,65.7,13,5.7,23.3,,worker,,,,
105,66.7,4,4.8,3.2,,editor,,,,
273,66.9,5.4,12.6,5.3,,therapist,,,,
116,67.1,26.4,8.6,32.3,,worker,,,,
250,67.1,27.6,4.4,11.8,,counselor,,,,
2777,67.5,19.7,3.8,12.5,,community,social,service,occupations,
100,68,3.5,4.4,7.2,,manager,,,,
1631,68.2,8.9,6.6,24.7,,waiter,,,,
54,68.3,8,0,6.9,,animal,trainers,,,
391,68.6,17.9,4,13.7,,manager,,,,
139,68.7,18,2.2,11.8,,worker,,,,
369,68.8,17.4,9.2,15.6,,technician,,,,
121,69.1,25.9,1.3,11.6,,counselor,,,,
144,69.4,20,2.6,16.5,,clerk,,,,
119,70.3,16.1,7.2,24,,clerk,,,,
168,70.5,6,15.6,11.7,,tutors,,,,
74,70.7,9.5,4.7,8.6,,assistant,aide,therapist,,
96,70.9,6.6,7.3,2.9,,worker,,,,
120,71.1,6.9,3.9,46.1,,operator,,,,
53,71.2,10.8,10.5,65.3,,graders,sorters,agricultural,products,
67,71.2,19.6,7.1,12.7,,specialist,,,,
1217,71.3,12,3.9,14,,supervisor,worker,,,
56,71.4,6.9,4.7,11.5,,travel,agents,,,
117,71.4,16.6,10.6,7.4,,therapist,,,,
639,71.6,17,4.9,15.1,,worker,,,,
101,72,14.7,3,20.4,,worker,,,,
107,72.1,9.3,6.5,5.4,,examiner,,,,
97,72.1,21.6,2.8,17.2,,collector,,,,
15797,72.2,15,4.8,17.7,,office,administrative,support,occupations,
226,72.4,8.7,5,13.4,,technician,,,,
2601,72.5,17,6.9,22.9,,cashier,,,,
104,72.6,6.2,2.9,19.4,,worker,,,,
105,73.2,7.4,3.5,6.2,,practitioner,,,,
93,73.3,3.7,7.2,5.2,,fundraisers,,,,
93,73.4,7.9,14.1,38.7,,interpreters,translators,,,
77,73.4,27.5,1.2,10.8,,worker,,,,
73,73.5,26,1.1,10.2,,technician,,,,
8946,73.7,9.9,5.6,10.8,,education,training,library,occupations,
172,73.9,22.1,5.1,16.7,,food,servers,nonrestaurant,,
50,74.2,6.9,3.5,28.3,,opticians,dispensing,,,
9639,74.3,12,9.5,9.4,,practitioner,,,,
88,74.3,15.8,4.5,9.4,,public,safety,telecommunicators,,
250,74.6,16.4,11.3,11.2,,supervisor,worker,,,
149,74.9,5.6,5.4,6.4,,psychologist,,,,
791,75,14.1,7,10.5,,manager,,,,
871,75.2,13.8,6.2,12.4,,worker,,,,
212,75.6,17.6,2,10,,counselor,,,,
164,75.7,26.6,3.8,17,,worker,,,,
203,75.9,23.9,1.7,18.6,,interviewers,eligibility,loan,,
107,76,14.7,6,14.4,,clerk,,,,
215,76.1,16.6,3.5,20.7,,teller,,,,
220,76.2,14.9,7,19.2,,data,entry,keyers,,
77,76.4,14.7,1,14.6,,clerk,,,,
362,76.5,18.9,2.7,15.8,,counselor,advisor,,,
50,76.8,11.8,3.1,29.7,,floral,designers,,,
113,77.8,19.1,3.5,14.4,,surgical,technologists,,,
257,78.2,25.3,1.9,19.5,,clerk,,,,
342,78.4,18.3,8.6,17.2,,technician,,,,
3676,78.7,12.5,10.1,18,,personal,care,service,occupations,
145,78.9,10.7,4.3,11.3,,worker,,,,
60,79,13.3,1.5,9.9,,manager,,,,
3260,79.2,10,3.4,10.7,,teacher,,,,
158,79.9,7.1,3.7,3.7,,librarian,specialist,,,
161,80.1,14.4,4.1,17.2,,clerk,,,,
1411,80.4,24.9,8.5,21.5,,aide,,,,
273,80.8,12.3,6.4,12.5,,manager,,,,
1309,81,12,7.4,16.6,,assistant,,,,
194,81.2,15.1,5.5,13.2,,assistant,,,,
272,81.6,4.7,4.6,13.3,,animal,caretakers,,,
116,82.1,9.9,3.6,6.1,,planner,,,,
100,82.5,24.8,6.1,16.2,,specialist,,,,
66,82.6,25.1,3.2,11.6,,technician,,,,
362,82.8,9.6,2.7,6.4,,teacher,,,,
247,83,4.8,73.1,12.2,,manicurists,pedicurists,,,
166,83.5,11.7,10.8,12.4,,therapist,,,,
1249,83.6,14.3,6.4,19,,clerk,,,,
681,83.6,25.8,4.6,15.2,,worker,,,,
123,83.8,3,6.6,4.1,,interior,designers,,,
78,84.1,4.1,2.4,13.8,,assistant,,,,
88,84.2,6.9,3.3,8.2,,assistant,,,,
282,84.3,9.7,5.8,22.4,,hosts,hostesses,restaurant,lounge,coffee
1097,84.7,6.6,5.4,13.1,,clerk,,,,
431,84.8,11.2,5.1,20.6,,paralegal,assistant,,,
135,84.9,4.1,6.8,4.2,,therapist,,,,
4887,85.1,24.5,6.8,20.9,,healthcare,support,occupations,,
88,85.5,3.4,9,6.6,,diagnostic,medical,sonographers,,
58,86.5,10.6,25.8,19.5,,tailors,dressmakers,sewers,,
153,86.7,14.8,6.9,18.7,,clerk,,,,
483,86.7,16.9,3.8,17.6,,clerk,,,,
3201,86.7,13.3,8.6,8.8,,nurse,,,,
54,86.8,30.7,0.9,18.7,,worker,,,,
570,87,32,8.9,25.9,,aide,,,,
60,87.1,25.2,6.2,18.6,,eligibility,interviewers,government,programs,
242,87.1,14,5.9,9.7,,therapist,,,,
237,87.4,7,3.9,5.5,,practitioner,nurse,,,
1357,88.7,15.2,5.2,48.2,,maids,housekeeping,cleaners,,
207,88.8,13.7,6.4,9.1,,specialist,,,,
1248,88.9,33.2,4.8,14.8,,assistant,,,,
117,89.6,13.3,3.1,14.1,,nutritionist,,,,
129,89.8,3.6,2.3,15.3,,technician,,,,
1215,90,15.2,4.5,21,,receptionist,clerk,,,
58,90.4,7.6,0,19.4,,psychologist,,,,
114,90.6,22.3,5.3,25.1,,phlebotomist,,,,
561,91.1,18,5,29.8,,assistant,,,,
533,91.3,27.6,2.7,13.7,,nurse,,,,
323,92,6.9,8.2,30.4,,assistant,,,,
713,92.4,12.8,6.1,17.7,,hairdresser,,,,
2009,92.5,9.7,3.2,14,,assistant,,,,
974,94.6,14,4.4,24.4,,worker,,,,
58,95,14.6,2.4,17.3,,assistant,,,,
187,95.1,4.3,1.3,5.1,,pathologist,,,,
207,95.1,3.3,5.3,10.7,,hygienist,,,,
223,96.4,6,3.2,12.9,,assistant,,,,
613,96.8,12.7,3.6,13.4,,teacher,,,,
90,98.2,8.8,8.4,13.8,,specialist,,,,
