TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
90,71.3,15.7,3.5,13.9,,public,safety,telecommunicators,,
218,72.6,22,4,7.2,,counselor,,,,
121,72.7,20.8,5.4,13.7,,specialist,,,,
60,72.8,11.2,5.8,20.4,,tailors,dressmakers,sewers,,
147,73.3,15.6,7.2,19,,clerk,,,,
201,73.4,12,4.4,12.7,,planner,,,,
165,73.5,10.6,13.4,14.3,,tutors,,,,
50,73.6,12.6,5.7,17.4,,opticians,dispensing,,,
859,73.7,13,3.9,20.3,,worker,,,,
92,73.9,14.5,7.6,34.7,,operator,,,,
471,73.9,16.2,6.1,12.6,,manager,,,,
129,74.1,16.5,15.2,17.3,,attendant,,,,
90,74.3,36,3.9,20.9,,eligibility,interviewers,government,programs,
9452,74.4,10.6,6.6,13.4,,education,training,library,occupations,
257,74.5,19.1,1.6,15.9,,counselor,,,,
141,74.7,4.1,3,8.8,,manager,,,,
210,75.2,16.6,3.9,19.4,,assistant,,,,
905,75.3,16.5,6.1,13.2,,manager,,,,
10364,75.3,12.7,11.4,11,,practitioner,,,,
233,75.7,17.4,6.9,20.6,,food,servers,nonrestaurant,,
55,75.8,0,6.3,9.7,,animal,trainers,,,
99,75.8,16.2,9.6,25,,clerk,,,,
84,76.3,14.2,3.8,17,,clerk,,,,
96,76.3,7.2,8.6,10.9,,examiner,,,,
183,76.5,6.7,16.5,11.7,,therapist,,,,
151,76.6,16.5,5.3,13.9,,worker,,,,
224,76.6,14.8,5.6,21.6,,teller,,,,
373,76.8,12.9,12.7,13.6,,technician,,,,
4057,76.8,12.3,9.8,20.6,,personal,care,service,occupations,
142,76.8,22.9,3,19.8,,technician,,,,
348,77,18.8,3.4,19.1,,counselor,advisor,,,
107,77.3,16.4,3.2,16.9,,surgical,technologists,,,
153,77.5,4.8,11,12.2,,assistant,,,,
364,77.8,4.1,2.1,12.4,,animal,caretakers,,,
323,78.1,13.3,4.1,16.3,,therapist,,,,
897,78.3,13.4,5.6,16.2,,worker,,,,
3511,79.2,10.5,4.3,12.8,,teacher,,,,
274,79.4,26.9,1.2,17.7,,clerk,,,,
314,79.6,9.8,5.9,13.3,,manager,,,,
124,79.7,13.1,7.3,15.5,,assistant,,,,
1840,79.8,26.4,9,23.1,,aide,,,,
164,79.8,20.6,3.1,20.4,,counselor,,,,
1462,80.1,11.6,9.8,19.3,,assistant,,,,
1436,80.5,14,6.6,23.4,,clerk,,,,
119,80.6,8.8,9.4,17.5,,diagnostic,medical,sonographers,,
83,81.3,24.3,0.5,21.3,,worker,,,,
118,81.5,16.2,6.6,11.8,,worker,,,,
172,81.8,18,4.2,15.7,,interviewers,eligibility,loan,,
63,81.9,4.4,0,17.6,,assistant,,,,
166,82.2,10.5,4.5,18.6,,clerk,,,,
486,82.4,11.4,5.7,20.4,,paralegal,assistant,,,
1254,82.7,8.4,6.5,16.2,,clerk,,,,
64,82.7,9.8,1.4,17.5,,clerk,,,,
125,82.8,5.1,6,11.3,,interior,designers,,,
5830,83.4,26.9,7.8,21.1,,healthcare,support,occupations,,
326,83.7,8.5,6.3,23.8,,hosts,hostesses,restaurant,lounge,coffee
71,84,10.3,7.7,12.5,,assistant,,,,
596,84.4,21.8,4.9,18.6,,worker,,,,
403,84.5,10,4.6,15.6,,clerk,,,,
349,84.7,8.4,2.6,12.2,,teacher,,,,
195,84.9,7.5,4.2,9,,librarian,specialist,,,
277,85.2,5.1,67.5,14.5,,manicurists,pedicurists,,,
726,86.1,30.8,12.9,28.7,,aide,,,,
81,86.2,6.1,6.4,13,,travel,agents,,,
1392,86.4,15,5.4,49.8,,maids,housekeeping,cleaners,,
62,86.9,9.3,9.5,26.5,,word,processors,typists,,
1404,86.9,39.3,5.3,13.4,,assistant,,,,
145,87.2,5.4,1,13.8,,technician,,,,
3528,87.3,16,10.6,10,,nurse,,,,
144,88.2,32.2,4.7,19.6,,phlebotomist,,,,
1247,89.6,16.9,5.2,23.9,,receptionist,clerk,,,
545,89.9,28.6,7.4,15.9,,nurse,,,,
325,90.5,11.1,10.3,6.8,,practitioner,nurse,,,
680,90.8,17.5,5.3,27.4,,assistant,,,,
136,91.7,10.3,11.1,8.9,,nutritionist,,,,
287,91.8,8.2,8.2,29.8,,assistant,,,,
1491,91.9,8.4,4.2,17.8,,assistant,,,,
747,92,12.2,4.7,17.9,,hairdresser,,,,
166,92.3,10,5.4,12.9,,specialist,,,,
138,92.4,3.9,3.8,5.8,,therapist,,,,
1106,93.2,16.8,6.4,28.3,,worker,,,,
249,93.5,12.1,4.8,16.3,,assistant,,,,
203,95,7.2,4.8,14.1,,hygienist,,,,
644,97.1,17.5,6.9,18.7,,teacher,,,,
203,97.3,7.4,2.9,8.1,,pathologist,,,,
103,98.4,20,5.4,12.3,,assistant,,,,
113,100,7.6,7.8,23.5,,specialist,,,,
