TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
5534,42.1,14.3,2.7,41.6,,building,grounds,cleaning,maintenance,occupations
79,42.7,3.6,7.9,5.4,,web,digital,interface,designers,
231,42.9,14,6.4,14.8,,attendant,worker,,,
123,43,19.2,3.1,10.4,,investigator,,,,
441,43.1,9.2,29.7,7.5,,scientist,,,,
384,43.1,8.3,10.7,13.8,,designers,,,,
303,43.3,9.7,4.6,32.6,,attendant,helper,bartender,,
50,43.3,10.9,7.2,18.5,,manager,,,,
212,43.6,6.5,7.2,16.1,,clerk,,,,
167,43.6,12.1,5.3,11,,producers,directors,,,
395,43.9,13.8,11.7,8.3,,analyst,,,,
76,44.1,10.4,27.3,5.2,,analyst,,,,
321,44.1,17.3,2.1,31.8,,supervisor,worker,,,
68,44.4,11.2,3.3,30.9,,worker,helper,,,
3157,44.6,11.1,6.8,14.2,,supervisor,worker,,,
903,45.5,9,20.2,6.7,,physicians,,,,
30544,45.7,9.8,7.5,11.8,,management,business,financial,operations,occupations
137,45.7,8.7,3.9,13.1,,worker,,,,
123,45.9,19.9,7.8,19.1,,clerk,,,,
114,45.9,24.8,14.9,24.9,,assembler,,,,
58,46,4.9,10.8,29.3,,worker,,,,
76,46.5,26.2,0,11.2,,worker,,,,
1013,46.6,8.4,10.9,7.9,,teacher,,,,
1060,46.6,6.9,11.7,6.9,,analyst,,,,
1198,46.7,11.5,12.2,19.3,,manager,,,,
161037,46.9,12.8,6.9,18.8,,,,,,
50,47,21,0,19.5,,actors,,,,
935,47.3,9.6,10.1,7.8,,specialist,,,,
241,47.7,16.1,8,7.3,,manager,,,,
3478,48,9.6,6.7,13,,arts,design,entertainment,sports,media
62,48,12.3,1.4,4.2,,manager,,,,
55,48.2,3.6,8,9.1,,tour,travel,guides,,
228,48.5,9.2,6.3,10.4,,photographers,,,,
14325,48.7,11.7,6.1,16.6,,sales,occupations,,,
67,48.7,15.1,0,32.5,,weighers,measurers,checkers,samplers,recordkeeping
2721,49.2,13.4,5.2,19.6,,salesperson,,,,
1870,49.8,8.2,16.5,9.9,,life,physical,social,science,occupations
81,50.1,7.1,4.5,24.2,,manager,,,,
402,50.7,7.4,24.4,8.8,,mathematical,science,occupations,,
408,50.8,7.3,3.1,22.3,,bartender,,,,
65,51.3,13.2,8.8,15.8,,analyst,reporter,,,
334,51.6,6.7,8.1,11.3,,worker,,,,
343,51.6,10.6,5.6,16.4,,counselor,officer,,,
880,51.7,10.4,5.5,12.6,,manager,,,,
690,51.7,25.8,6.3,35.3,,packers,packagers,hand,,
130,51.8,8.3,41.1,9.4,,scientist,,,,
333,51.8,12.5,4.2,14.5,,officer,,,,
70275,51.8,10.6,9.3,11.2,,management,professional,occupations,,
319,51.9,11.7,6.4,9.1,,purchasing,agents,wholesale,retail,farm
1897,52.1,10,4.4,9.7,,legal,occupations,,,
111,52.7,7.3,2.7,8.4,,advertising,sales,agents,,
542,53.5,17,3.3,22.8,,supervisor,worker,,,
67,53.5,33,5.4,22.1,,aide,,,,
271,53.8,5.5,4.9,9,,writer,,,,
55,53.9,3,4.6,6.9,,scientist,worker,,,
8189,53.9,13.5,6.9,29.6,,food,preparation,serving,occupations,
9638,54,11,8.6,11.2,,business,financial,operations,occupations,
96,54.1,36,2.9,8.4,,clerk,,,,
73,54.3,15.4,2.7,24.3,,worker,,,,
184,54.4,14.3,4.5,19.2,,dispatchers,police,fire,ambulance,
312,54.7,6.8,8.5,13.4,,graphic,designers,,,
632,54.9,13.3,4.1,18.2,,insurance,sales,agents,,
118,55,3.1,9.8,5.4,,scientist,,,,
138,55,16.1,13,8.7,,analyst,,,,
362,55.2,18.1,2.3,10.4,,appraiser,examiner,investigator,,
79,55.7,14.7,3.6,32.3,,food,batchmakers,,,
51,55.8,20,4.2,10.7,,guard,,,,
339,56.1,12,5.1,17.4,,worker,,,,
218,56.1,23.7,1.1,14.8,,driver,,,,
83,56.1,15.3,3.5,18.3,,worker,,,,
1411,56.2,10.1,9.9,11.9,,manager,,,,
39731,56.5,11.3,10.7,10.8,,professional,occupations,,,
125,56.6,3.5,4.6,6.5,,editor,,,,
257,56.7,10.9,6.2,16.8,,instructor,,,,
138,56.7,14.1,3.5,12.5,,specialist,,,,
944,56.9,6.1,2.7,9.6,,teacher,,,,
108,56.9,15.6,5.8,10.7,,underwriter,,,,
1624,57,11.9,12.7,8.5,,accountant,auditor,,,
1031,57,8.8,6.6,11.2,,real,estate,brokers,sales,agents
26171,57.2,17,6.3,27.3,,service,occupations,,,
301,57.3,24.5,4.6,48.4,,operator,,,,
77,57.4,34.9,1.1,15.9,,officer,specialist,,,
225,57.6,8,6.8,23.3,,wholesale,retail,buyers,farm,products
531,57.7,12.7,7.7,14.1,,specialist,,,,
128,57.7,14.7,11.2,11.9,,clerk,,,,
354,57.8,10,20.8,5.8,,pharmacist,,,,
135,57.8,14,12.6,10.6,,specialist,,,,
106,58.3,12.3,10,25.8,,clerk,,,,
304,58.6,12.3,13,8,,technician,,,,
933,58.7,15.5,4.9,29.8,,worker,,,,
76,58.9,3.8,8.7,17.4,,technician,,,,
182,58.9,17.7,2.5,12.9,,worker,,,,
30279,60.6,13.5,5.5,17.6,,sales,office,occupations,,
143,60.7,8.3,7.8,20.9,,worker,,,,
71,60.8,14.9,4.5,11.8,,examiner,collector,,,
141,61.6,10.2,13.3,9.8,,manager,,,,
511,61.7,7.3,10.3,10.8,,analyst,specialist,,,
567,62.4,7.1,7.1,10.6,,manager,,,,
92,62.4,5.6,10.4,11.3,,therapist,,,,
973,62.5,14.2,6.4,13,,teacher,instructor,,,
65,63.1,48.4,6.1,11.8,,operator,,,,
76,63.2,7.9,8.4,9,,technician,,,,
2822,65.3,18.2,5.3,19.8,,customer,service,representatives,,
97,65.5,8.6,6.6,17.6,,examiner,,,,
233,65.5,7.4,5.6,37.1,,baker,,,,
1154,65.8,12.5,3.5,16.6,,supervisor,worker,,,
253,65.8,10.6,20.5,11.2,,supervisor,worker,,,
116,66.3,11.8,9.3,17.2,,tax,preparers,,,
885,66.3,10,5.2,24.6,,worker,,,,
110,66.4,12.2,3,9.2,,manager,,,,
130,66.7,13.8,9,10.6,,practitioner,,,,
78,67.3,12.2,4.1,9.9,,directors,religious,activities,education,
312,67.5,5,5.2,6,,therapist,,,,
106,67.5,19.4,10.6,17.8,,clerk,,,,
74,67.6,3.7,4.5,6.7,,worker,,,,
1108,68.6,15.5,5.7,12,,education,childcare,administrators,,
106,68.7,4.3,1.3,8,,assistant,aide,therapist,,
1805,68.8,9.9,8.5,26.4,,waiter,,,,
447,68.8,12,5.2,18.6,,worker,,,,
178,68.8,4.8,6.4,7.5,,assistant,,,,
87,69.1,1.3,5.9,7.9,,veterinarian,,,,
82,69.1,4.1,0,22,,animal,trainers,,,
169,69.2,11.8,7.1,17.5,,planner,,,,
215,69.2,18.9,6.9,24.9,,food,servers,nonrestaurant,,
113,69.5,33,4.2,22.6,,technician,,,,
2879,69.6,19.6,3.9,14.5,,community,social,service,occupations,
2576,69.8,16.3,8.1,22.7,,cashier,,,,
259,70.3,8,6.8,12.6,,technician,,,,
141,70.4,6.7,8.1,24.3,,tutors,,,,
129,70.7,10.9,4.4,41.1,,operator,,,,
15954,71.2,15.1,5,18.5,,office,administrative,support,occupations,
87,71.2,25.8,5.5,15,,collector,,,,
486,71.7,17.5,3.5,11.2,,manager,,,,
838,71.8,14.2,5.7,10.7,,manager,,,,
82,71.9,18.5,1.9,10.9,,clerk,,,,
237,72.1,22.3,7.1,17.8,,worker,,,,
255,72.3,23.1,3.5,11.3,,counselor,,,,
224,72.7,16.1,7.6,17.6,,data,entry,keyers,,
146,72.7,18.9,7.9,10,,technician,,,,
9403,72.8,11.2,5.7,12.1,,education,training,library,occupations,
70,73.7,26.3,1.9,6.5,,technician,,,,
78,74,11.9,7.2,15.2,,manager,,,,
101,74.4,5.7,12.2,42.8,,interpreters,translators,,,
99,74.4,26.9,1.2,25.5,,specialist,,,,
121,74.5,13,5.3,44.4,,worker,,,,
219,74.6,18.4,2.8,16.8,,counselor,,,,
4220,74.8,13.5,10.5,19.8,,personal,care,service,occupations,
102,74.9,4.8,3.1,8.4,,fundraisers,,,,
245,75.3,24.4,5,19.8,,assistant,,,,
10099,75.9,13.5,9.5,9.5,,practitioner,,,,
361,76,6,1.3,16.5,,animal,caretakers,,,
130,76,15.4,4.5,17,,clerk,,,,
105,76.1,6.1,15,11.6,,diagnostic,medical,sonographers,,
140,76.2,11.2,3.4,7.8,,specialist,,,,
302,76.3,14.3,15,11.8,,technician,,,,
335,76.5,14.7,5.4,12.8,,manager,,,,
980,76.5,14.7,6,16.7,,worker,,,,
125,76.9,13.6,2.4,17.4,,clerk,,,,
110,76.9,22,2.8,12.1,,surgical,technologists,,,
92,77.1,17.5,4.6,18.4,,clerk,,,,
79,77.9,28.9,2.6,19.3,,worker,,,,
115,78,16.3,3.7,20,,attendant,,,,
133,78.1,15.6,6.2,13.8,,counselor,,,,
65,78.2,7.7,10.5,19,,specialist,,,,
76,78.2,17.5,2,7.2,,public,safety,telecommunicators,,
153,78.4,7.4,4.1,10.7,,psychologist,,,,
3436,78.6,11.2,3.8,11.1,,teacher,,,,
204,78.8,14.4,4.6,11.1,,worker,,,,
204,78.9,15.4,4.3,16.2,,teller,,,,
384,79.2,17.2,2.5,14.1,,counselor,advisor,,,
330,79.3,14.8,9.3,17.6,,technician,,,,
1426,79.5,12.3,9.7,16.9,,assistant,,,,
77,79.6,3.7,1.3,22.9,,assistant,,,,
205,79.6,25.2,3,24.9,,interviewers,eligibility,loan,,
77,79.7,9.2,5.5,16,,travel,agents,,,
94,79.7,29.2,2.6,19.9,,eligibility,interviewers,government,programs,
1521,79.8,25.3,7.9,21.7,,aide,,,,
308,80.1,19.2,6.1,17.9,,clerk,,,,
1274,81.3,13.6,6.4,20.5,,clerk,,,,
51,81.4,6.3,12.5,28.6,,tailors,dressmakers,sewers,,
146,82.5,7,5.5,11.1,,librarian,specialist,,,
434,83,15.3,5,16.8,,paralegal,assistant,,,
71,83.2,11.9,8.7,7.9,,assistant,,,,
324,83.5,6.4,64.8,13.7,,manicurists,pedicurists,,,
145,83.7,8,6.5,12.4,,therapist,,,,
303,83.9,16.2,3.7,14.1,,therapist,,,,
704,84.2,23.2,3.2,17.1,,worker,,,,
5123,84.3,25,7.6,21.2,,healthcare,support,occupations,,
103,85.3,2.3,7,9.9,,interior,designers,,,
1210,86.2,7.2,5.8,15.9,,clerk,,,,
114,86.3,13,8.2,14.5,,nutritionist,,,,
327,86.5,8.2,5.1,25.9,,hosts,hostesses,restaurant,lounge,coffee
341,86.6,9.8,2.8,7.2,,teacher,,,,
585,87.2,29.8,14,24.9,,aide,,,,
3472,87.4,15.6,8.9,8.9,,nurse,,,,
56,87.9,5.7,0,4.5,,psychologist,,,,
60,88.1,26.3,3.9,14.2,,worker,,,,
84,88.1,13.7,6,16.8,,assistant,,,,
132,88.2,12.3,8.2,19.4,,clerk,,,,
1380,88.4,16.1,4.3,51.9,,maids,housekeeping,cleaners,,
155,88.6,8,4.8,4.8,,therapist,,,,
584,88.7,31.8,5.8,12.6,,nurse,,,,
593,88.8,15,5.2,31.8,,assistant,,,,
211,88.9,14.4,6.2,12.2,,specialist,,,,
63,89.1,2.7,1.1,27.6,,floral,designers,,,
1196,89.1,12.8,3.5,22.5,,receptionist,clerk,,,
276,89.8,13.5,7.3,5.5,,practitioner,nurse,,,
142,89.9,5.7,2.5,10.2,,technician,,,,
210,90,18.5,4.1,15,,assistant,,,,
1261,90.1,38.1,6.5,15,,assistant,,,,
139,90.3,20.2,9.7,19.9,,phlebotomist,,,,
436,91.4,14.8,3.8,16.5,,clerk,,,,
1841,91.9,11.1,3.1,14.8,,assistant,,,,
717,92.1,13.2,6.8,18,,hairdresser,,,,
103,92.8,8.2,5.1,18.7,,assistant,,,,
288,92.8,8.4,4.9,32.1,,assistant,,,,
1036,93.8,15.8,3.8,25.9,,worker,,,,
185,94.3,6.4,2.6,6.9,,pathologist,,,,
206,95.7,4,5.6,11.8,,hygienist,,,,
54,96.4,18.4,6.1,15,,assistant,,,,
669,96.7,18.7,3.2,16.5,,teacher,,,,
102,99,17.7,3.4,25.6,,specialist,,,,
