TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
159,35.8,3.7,13.5,4.7,,dentists,,,,
345,36.4,5,3,8.5,,worker,,,,
309,36.5,8.8,12.5,6.9,,analyst,,,,
61,36.8,24.4,3,11.9,,clerk,operator,,,
50,37.1,8.8,11.9,31.2,,worker,helper,,,
1137,37.4,5.6,4.4,4.8,,lawyer,,,,
97,37.4,9,1.8,11,,appraiser,,,,
188,37.7,17.3,4.3,6.7,,worker,,,,
1033,37.7,20.8,8,18.9,,assembler,,,,
793,37.9,13.6,8.8,18.9,,inspector,,,,
1525,37.9,18.4,4.2,20.6,,clerk,,,,
105,38.3,11.3,20.8,5.9,,chemist,scientist,,,
554,38.9,9.7,16.6,7.2,,analyst,,,,
2079,39.3,16.8,5.1,35.4,,cook,,,,
17804,39.8,7.6,5.9,9.9,,management,occupations,,,
1079,40,8.2,18.1,6.8,,surgeon,,,,
151,40.1,9.4,3.2,10.3,,manager,,,,
96,40.6,10.1,18.1,6.2,,database,administrators,,,
5888,40.7,14.9,3.3,38,,building,grounds,cleaning,maintenance,occupations
306,40.8,22.2,5.6,14.4,,postal,service,mail,carriers,
326,41.1,12,4.6,28.5,,supervisor,worker,,,
128,42.1,15.3,17.2,18.2,,assembler,,,,
937,42.3,9.1,11.2,7.4,,analyst,,,,
224,42.9,16.1,1.8,18.6,,attendant,worker,,,
3272,43.4,9.4,6.2,15,,supervisor,worker,,,
25379,44,8.2,6.4,10,,management,business,financial,operations,occupations
270,44.1,9.4,6.1,11.9,,purchasing,agents,wholesale,retail,farm
208,44.3,7.7,4.7,6.8,,supervisor,worker,,,
50,44.4,15.9,6.1,4,,manager,,,,
1078,45.3,6,6.1,10.2,,manager,,,,
334,45.9,9.9,7.8,27.9,,attendant,helper,bartender,,
214,46,9.1,3,8.7,,photographers,,,,
1210,46.3,9.5,11.7,16.9,,manager,,,,
68,46.4,4.5,5.3,8.8,,tour,travel,guides,,
110,46.5,9,6.5,9.4,,practitioner,,,,
90,46.7,8.9,34,10.2,,worker,,,,
52,46.8,7.4,3.5,29,,weighers,measurers,checkers,samplers,recordkeeping
53,46.8,12.5,9.7,11.1,,analyst,,,,
153337,46.9,12.1,6.2,16.9,,,,,,
3246,46.9,7.3,5.3,10.2,,arts,design,entertainment,sports,media
1423,47,8.4,11.7,6.4,,teacher,,,,
133,47.1,12.4,1.1,18.2,,specialist,,,,
301,47.3,4,32.1,7.9,,scientist,,,,
1431,47.4,5.7,15.8,9,,life,physical,social,science,occupations
164,47.7,5.7,11.8,13.4,,technician,,,,
578,47.8,26.7,4.8,12.6,,driver,,,,
67,48.1,9.2,9.9,7.5,,worker,,,,
3235,48.2,12.8,5.7,17.2,,salesperson,,,,
743,48.6,11.6,3.5,14.4,,manager,,,,
87,48.8,9,22.4,6.4,,statisticians,,,,
94,48.8,13.8,4.6,11.3,,investigator,,,,
156,48.8,11.2,12.5,12,,manager,,,,
109,48.9,12.7,7,18.6,,clerk,,,,
15815,49.1,11.1,5.6,15.9,,sales,occupations,,,
136,49.6,4.1,2.5,9.4,,lifeguard,worker,,,
51,50.2,0,7.9,3.2,,optometrists,,,,
276,50.3,9.5,4.9,8.1,,worker,,,,
241,50.4,14.8,3.9,10.6,,advertising,sales,agents,,
147,51.5,12.4,15.3,7.3,,analyst,,,,
60901,51.6,9.4,8.1,9.6,,management,professional,occupations,,
624,51.8,10,5.9,11.9,,insurance,sales,agents,,
236,51.9,3.5,4.5,10.8,,worker,,,,
161,52.1,6.6,26.2,6.7,,scientist,,,,
63,52.2,21.5,4.7,20.9,,guard,,,,
205,52.3,10.6,3.3,9.1,,manager,,,,
273,52.5,9.1,9.3,13.6,,specialist,,,,
61,52.7,8,7.5,7.4,,manager,,,,
539,52.7,18.9,8.4,41.8,,packers,packagers,hand,,
1827,52.8,6.9,4.3,8.6,,legal,occupations,,,
292,52.8,17.6,9.2,41.8,,operator,,,,
908,52.8,5.1,7.6,12,,designers,,,,
8305,53.8,13.9,6.2,25.5,,food,preparation,serving,occupations,
270,53.9,7.8,6.7,9.7,,clerk,,,,
7574,54,9.4,7.5,10.2,,business,financial,operations,occupations,
81,54.1,7.1,3.6,6,,directors,religious,activities,education,
174,54.1,3.8,2.9,4.1,,editor,,,,
98,54.4,3.1,13.1,7.9,,scientist,,,,
519,54.8,17,3.7,18.9,,supervisor,worker,,,
107,54.9,18.8,8,14.4,,clerk,,,,
84,55.3,13.4,7.9,16.4,,analyst,reporter,,,
111,55.3,22.4,4.8,15.9,,clerk,,,,
1167,55.7,6.7,8.2,11.2,,manager,,,,
194,55.8,7.7,6.2,9,,wholesale,retail,buyers,farm,products
353,56.5,8.5,4.2,14.2,,counselor,officer,,,
26751,56.6,16.8,5.9,24,,service,occupations,,,
50,56.7,38.4,7.9,3.8,,operator,,,,
35522,57,10.3,9.3,9.3,,professional,occupations,,,
997,57.1,7.2,4.8,11.5,,real,estate,brokers,sales,agents
417,57.3,7.2,2.8,14.1,,bartender,,,,
292,57.4,11.6,2,16.9,,dispatchers,,,,
342,57.5,8.2,21.7,4.5,,pharmacist,,,,
260,57.6,11.9,5.9,9,,officer,,,,
127,58,25.3,5.9,15.1,,clerk,,,,
89,58.1,12.4,6.6,26.2,,food,batchmakers,,,
65,58.4,11.1,9.8,14.8,,examiner,collector,,,
166,58.4,11,5.4,22,,worker,,,,
1039,58.5,8.6,2.8,9.4,,teacher,,,,
1068,58.9,14.5,6.5,27.4,,worker,,,,
63,59.8,5.6,2.2,9,,manager,,,,
372,60,17.3,4.4,22.8,,worker,,,,
167,60.1,14.6,4.9,17.8,,worker,,,,
215,60.1,15.6,8.5,31.5,,baker,,,,
73,60.2,14,6.3,7.4,,operator,,,,
76,60.2,6.7,5.6,1.2,,writer,,,,
1804,60.3,8.2,9.7,9.6,,accountant,auditor,,,
82,60.8,16,3.9,17.8,,clerk,,,,
344,60.8,5.4,7.7,9,,analyst,specialist,,,
118,60.9,8.3,2.6,5.7,,specialist,,,,
226,60.9,6.3,3.2,4.6,,writer,,,,
125,60.9,21.5,7.8,15.7,,clerk,,,,
33566,61.3,13,5,15.9,,sales,office,occupations,,
59,61.4,6.4,7.8,1.7,,technician,,,,
350,61.7,18.2,3,11.4,,appraiser,examiner,investigator,,
225,62.1,16.9,5,21.3,,attendant,,,,
480,62.3,11.4,3.5,9.6,,worker,,,,
89,62.5,2.1,3.7,3.6,,veterinarian,,,,
70,63.1,14.6,9.7,14.4,,technician,,,,
107,63.1,17.2,4,14.9,,tax,preparers,,,
73,63.5,7.8,3.2,3.7,,manager,,,,
99,63.5,26.7,5.3,11.1,,officer,specialist,,,
55,63.8,3.2,5.7,17.3,,clerk,,,,
104,63.8,8.8,5.4,8.1,,underwriter,,,,
112,64.2,9.5,14.3,32.9,,worker,,,,
918,64.2,12.9,2.1,10.3,,education,administrators,,,
2494,65.1,17.2,5.4,17.4,,customer,service,representatives,,
85,65.3,5,5.2,5,,worker,,,,
907,65.4,11.1,6.3,11.9,,teacher,instructor,,,
160,66,18.5,10.4,10,,technician,,,,
2635,66.1,19.9,3.8,12.4,,community,social,service,occupations,
232,66.2,15.4,18.8,11.1,,supervisor,worker,,,
110,67.1,12.4,4.2,48.8,,graders,sorters,agricultural,products,
83,67.2,5.2,5.6,11,,assistant,aide,therapist,,
161,67.7,12.6,5.3,6,,worker,,,,
151,68,18.5,8,38.7,,worker,,,,
258,68.2,5.3,14.7,5,,therapist,,,,
187,68.9,6.5,3.6,8.5,,psychologist,,,,
376,69.3,17.1,9.4,11,,technician,,,,
58,69.4,24.7,7,25.8,,telemarketers,,,,
671,69.8,14,5.7,9.1,,manager,,,,
207,69.9,18.5,7,21.8,,food,servers,nonrestaurant,,
2016,69.9,9.2,7.6,20.9,,waiter,,,,
1425,70.1,13.4,4,11.6,,supervisor,worker,,,
390,70.2,13.7,4,8.6,,manager,,,,
200,70.5,31.4,4.1,16.1,,healthcare,support,occupations,medical,equipment
327,70.8,12.3,4.3,7.9,,manager,,,,
319,70.8,8.2,6.4,12.5,,technician,,,,
116,70.9,4.7,7.9,5.1,,assistant,,,,
139,71.3,22.9,3.1,18.9,,collector,,,,
736,72.1,11.8,5.7,13.8,,worker,,,,
17751,72.2,14.6,4.5,15.9,,office,administrative,support,occupations,
853,72.3,21.4,2.9,13,,counselor,,,,
59,72.3,21.5,2.3,15.7,,specialist,,,,
100,72.4,16.6,10,8.8,,therapist,,,,
3253,72.7,17.9,6.4,22.3,,cashier,,,,
98,72.9,15.1,10.1,18.4,,attendant,,,,
9215,73,10.7,4.9,10.5,,education,training,library,occupations,
197,73.2,8,16,42.2,,operator,,,,
76,74.8,19.6,7,17.3,,specialist,educator,worker,,
9141,75,11.9,9.4,8.2,,practitioner,,,,
576,75.2,15.1,3.7,12.5,,worker,,,,
90,75.2,15.6,2,16.6,,clerk,,,,
232,75.3,22.8,3.1,19,,assistant,,,,
77,75.9,9.5,8.9,29.6,,tailors,dressmakers,sewers,,
5939,76.1,16.1,10.2,17.1,,personal,care,service,occupations,
62,76.7,26.8,10,21.9,,eligibility,interviewers,government,programs,
84,77.3,8.8,0.2,2.6,,fundraisers,,,,
110,78.1,10.1,5.2,15,,clerk,,,,
61,78.4,6,8.7,12.8,,models,demonstrators,product,promoters,
263,78.4,2.8,1.6,13.6,,nonfarm,animal,caretakers,,
3268,79.3,10.1,2.9,10.1,,teacher,,,,
632,79.4,13.5,7.3,14.3,,practitioner,technician,,,
194,79.5,6.4,5.2,10.4,,librarian,,,,
267,79.6,16.5,8.5,15.2,,data,entry,keyers,,
96,80.1,8.6,5.1,10.4,,assistant,,,,
186,80.2,10.8,3,12.9,,worker,,,,
120,80.4,15.3,5.1,14.6,,clerk,,,,
182,81.4,13.6,6.9,17.8,,clerk,,,,
397,81.8,8.3,62.3,9.1,,worker,,,,
802,82.5,23.5,4,14,,worker,,,,
172,82.7,4.6,6.7,12.4,,therapist,,,,
89,82.7,11.2,6.4,13,,travel,agents,,,
1271,83.1,14.8,6.3,18.4,,clerk,,,,
221,83.3,12.5,3.3,10.2,,therapist,,,,
1365,83.7,24.8,9.1,20.7,,aide,,,,
112,83.8,27.6,5.9,17.2,,phlebotomist,,,,
61,84.2,2.3,6,8.4,,assistant,,,,
237,84.3,20.3,4.2,14.9,,clerk,,,,
142,85,18,2.8,21.2,,interviewers,eligibility,loan,,
137,85.1,4.7,1.4,9,,planner,,,,
306,85.2,12.6,5,16.4,,teller,,,,
422,85.6,10,2.4,7.9,,teacher,,,,
324,85.9,12.9,3.3,17.1,,hosts,hostesses,restaurant,lounge,coffee
473,85.9,13.6,3.8,13.1,,clerk,,,,
424,86.3,7.7,4.8,17.5,,paralegal,assistant,,,
3506,87.1,25.1,5.2,18.8,,healthcare,support,occupations,,
122,87.6,8.7,6.4,6.2,,therapist,,,,
1527,88,17.9,3.9,49.4,,maids,housekeeping,cleaners,,
989,88.5,14.6,4.2,17.3,,assistant,teacher,,,
1936,88.6,33.9,5.6,16.7,,aide,,,,
1089,88.7,6.9,3.7,11.3,,clerk,,,,
129,89.5,14.3,4.2,17.7,,clerk,,,,
630,89.5,28.4,5.4,12.4,,nurse,,,,
94,89.8,21.1,6.8,13.9,,word,processors,typists,,
3159,89.9,12.3,8.7,6.9,,nurse,,,,
1267,91,12.8,3.5,19.7,,receptionist,clerk,,,
539,91.6,15,4,27.9,,assistant,,,,
167,91.7,13.2,6.9,9.8,,technician,,,,
175,92.2,10.6,4,3.4,,practitioner,nurse,,,
806,92.6,13.5,5.6,16.3,,hairdresser,,,,
1225,93.7,15.4,4.3,22.3,,worker,,,,
114,94.1,12.8,5.6,9,,nutritionist,,,,
168,94.9,7,2.4,11.9,,hygienist,,,,
2769,95,9.3,3.6,12.4,,assistant,,,,
299,95.9,7.9,5,29.1,,assistant,,,,
712,97.7,16.2,3.4,14.1,,teacher,,,,
141,98,2.8,2.7,10.5,,pathologist,,,,
