TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
94,8.1,12.5,0.9,8.9,,technician,operator,,,
52,8.1,3.3,4.7,5.2,,programmer,operator,,,
340,8.2,8.6,0.8,10,,repairer,,,,
534,8.6,19.8,1.2,28.7,,operator,,,,
278,8.7,4.6,11.7,5.3,,engineer,,,,
50,9.5,3.1,0.1,1.9,,engineer,,,,
95,9.8,9,3.1,9.8,,inspector,,,,
74,9.8,19,5.9,23.7,,attendant,,,,
107,10.1,14.7,0.7,19.8,,worker,,,,
72,10.2,7.4,1,11,,operator,,,,
99,10.4,5.8,18.9,1.9,,engineer,,,,
77,10.4,1.3,8.5,0.2,,manager,,,,
82,11,0.8,9.5,4.2,,engineer,,,,
65,11.3,3.7,0.2,25.2,,worker,,,,
296,12,9.2,4.3,8.8,,teller,repairer,,,
612,12.4,13.2,1.2,11,,officer,,,,
62,12.5,5.4,5,7.8,,repairer,,,,
286,13.8,28.1,7.3,16.5,,driver,,,,
251,13.9,13.3,2.9,12.8,,installer,repairer,,,
410,13.9,10.2,4.7,4.6,,clergy,,,,
137,14.1,2.7,4,10.3,,salesperson,,,,
326,14.1,18.6,2.1,29.8,,cleaners,vehicles,equipment,,
2727,14.1,4.4,8.7,5.2,,architecture,engineering,occupations,,
62,14.5,11.1,1.3,14.7,,operator,,,,
100,14.6,3.3,1.2,5.7,,estimator,,,,
75,14.9,3.1,8.9,4.5,,engineer,,,,
50,15,15.2,3.6,5.7,,meter,readers,utilities,,
8320,15.3,15.6,2.4,17.9,,transportation,material,moving,occupations,
177,15.4,7,3.8,25.3,,worker,,,,
96,15.7,7.6,6.1,12.1,,attendant,,,,
225,15.9,5.9,2.4,8,,manager,,,,
216,16.3,13.2,4.6,16.3,,supervisor,worker,,,
75,16.9,2,0.9,2.3,,technician,,,,
79,17,13.4,1.7,18.7,,metal,plastic,,,
276,17.3,3.3,3,6.1,,manager,,,,
95,17.7,40.7,2.3,12.2,,barber,,,,
244,17.9,15.4,1.3,13.1,,courier,messenger,,,
191,18,6,4,12.3,,operator,,,,
206,18.2,1,0.9,6.2,,manager,,,,
1748,18.3,16.3,2.5,18.1,,laborer,mover,,,
180,19.2,3.6,8.9,4.3,,engineer,,,,
61,19.6,9.9,3.2,9.9,,announcers,,,,
281,20.1,12.1,14.1,19.9,,chef,cook,,,
939,20.1,10.1,4.1,11.5,,worker,,,,
83,20.2,15.3,5.7,14.5,,job,printers,,,
85,20.3,21.6,9.6,20.7,,porter,concierge,,,
2727,20.7,18.7,1.5,10.1,,protective,service,occupations,,
127,20.9,11.7,0.2,3.8,,supervisor,manager,,,
781,21.1,28.4,2.9,12.7,,guard,officer,,,
95,21.2,9.7,4.3,32.7,,worker,,,,
65,21.7,10.1,2.1,17.5,,repairer,,,,
224,21.7,5.6,3.7,8.6,,drafter,,,,
176,21.7,8.1,5.9,9.2,,network,computer,systems,administrators,
419,21.8,10.3,4.9,8.4,,technician,drafter,,,
1050,22,4.7,1.8,40.3,,farming,fishing,forestry,occupations,
180,22.1,0.3,6.3,6.2,,architect,,,,
1617,23.5,3.2,3.1,3.3,,chief,executives,,,
112,23.6,11.7,0.9,8.2,,investigator,,,,
359,23.6,7.3,9,5.7,,analyst,,,,
18020,23.7,13.9,3.9,19,,production,transportation,material,moving,occupations
188,23.7,4.7,8.7,5.6,,dentists,,,,
294,23.9,9.7,4.8,37.3,,dishwasher,,,,
758,24.4,6.1,22.7,4.8,,engineer,,,,
825,24.7,0.6,0.7,2.1,,farmers,ranchers,,,
54,25.2,7.8,,0.4,,funeral,directors,,,
1399,25.6,3.7,2.5,7.1,,sales,representatives,wholesale,manufacturing,
56,25.8,14.2,0.4,26.2,,upholsterers,,,,
371,26.2,25.8,0.5,9.4,,bailiff,officer,jailer,,
152,26.5,8.8,1,15.1,,tenders,metal,plastic,,
311,26.6,12.7,4.1,41.5,,worker,,,,
1388,27.5,6.9,3.7,9.6,,supervisor,worker,manager,,
952,27.6,3.6,2.8,4,,lawyer,,,,
71,28,10.7,5,11.7,,plastic,,,,
563,28.1,7.1,11.5,5.1,,programmer,,,,
702,28.2,6,2.8,7.6,,manager,,,,
315,28.3,4.8,5.5,4.6,,advisor,,,,
3122,28.8,8.1,12.9,5.5,,computer,mathematical,occupations,,
86,28.8,14.8,8.9,7.7,,technician,,,,
557,28.9,11.8,3.2,21.5,,clerk,,,,
85,29.8,3.1,1,3.2,,scientist,geoscientist,,,
819,29.9,5,16.1,4.7,,surgeon,,,,
722,30.4,9.7,10.8,5.4,,scientist,analyst,,,
347,30.5,4.4,8.3,3.8,,manager,,,,
64,30.7,17.7,4.7,24.2,,operator,,,,
119,30.8,4.2,1,5.6,,appraiser,,,,
9700,31,12.4,5.3,20,,production,occupations,,,
133,31.8,9,4,8,,producers,directors,,,
389,32,7.1,5.1,7.8,,securities,commodities,financial,services,sales
121,32,7.1,1.3,7.7,,technician,paramedic,,,
1973,32.7,16.7,2.8,25.8,,janitor,,,,
64,34.5,19.3,0.7,10.6,,investigator,,,,
179,34.6,13.8,3.5,8,,worker,,,,
81,34.6,11.1,5,4,,manager,,,,
323,34.6,15.3,4.8,5.4,,postal,service,mail,carriers,
89,35.2,9.9,5.2,31.7,,worker,helper,,,
140,36.4,5.9,19.8,6.4,,chemist,scientist,,,
14468,37.1,5.9,3.7,5.8,,management,occupations,,,
330,37.4,11.7,5.9,6.8,,specialist,,,,
1360,37.6,14.6,3.5,15.9,,clerk,,,,
215,38.2,6.9,1.6,5.5,,worker,,,,
146,38.6,4.7,6,8.2,,photographers,,,,
169,39.1,5.1,2.8,6,,manager,,,,
485,39.4,8.2,3.9,5.8,,sales,representatives,services,,
692,39.7,14.4,4.7,14,,inspector,,,,
888,39.7,4,3.3,5.6,,manager,,,,
111,39.7,7.9,1.6,34.2,,food,batchmakers,,,
72,40.1,5.3,11.7,3.9,,database,administrators,,,
131,40.6,5.8,1.3,6.4,,supervisor,worker,manager,,
4947,41,15,2.7,31.2,,building,grounds,cleaning,maintenance,occupations
875,41,7.1,10.8,10.1,,manager,,,,
56,41.6,14,4.1,14.6,,attendant,,,,
3389,41.8,7,5,9.3,,supervisor,worker,manager,,
19934,42.1,6.9,4.2,5.9,,management,business,financial,operations,occupations
1814,42.1,17.1,6.5,27.2,,cook,,,,
547,42.9,7,5.6,3.3,,analyst,,,,
1375,43,6.3,10.3,5.9,,life,physical,social,science,occupations
552,44.3,5.9,2.1,5.2,,insurance,sales,agents,,
80,44.4,5.9,2.4,6.3,,analyst,reporter,,,
189,44.7,23.7,7.2,9.8,,clerk,,,,
1121,44.9,5,10.5,4.5,,teacher,,,,
264,45.4,6.9,3.8,9.3,,worker,,,,
166,46,24,4,21.8,,worker,,,,
112,46.1,5.1,13.3,2.3,,scientist,,,,
1508,46.2,6,2.4,6,,legal,occupations,,,
78,46.3,17.4,3.4,13.8,,weighers,measurers,checkers,samplers,recordkeeping
374,46.6,9.7,5.6,31.2,,attendant,helper,bartender,,
112,46.7,27.7,11.6,14.1,,operator,,,,
137736,46.8,10.7,4.2,12.6,,,,,,
2663,47.6,6.4,4.6,7.7,,arts,design,entertainment,sports,media
126,47.7,13.4,2.3,9.6,,safety,transportation,,,
213,48,4.2,6.9,7.3,,wholesale,retail,buyers,farm,products
191,48.2,18.1,3.9,8.3,,operator,,,,
558,48.4,28.8,1.5,10.1,,driver,,,,
183,48.5,14.2,6.5,28,,baker,,,,
57,48.9,10.4,2.7,17.3,,machine,feeders,offbearers,,
15960,49,8.9,4.1,10.4,,sales,occupations,,,
100,49.4,10.8,7.4,14.3,,technician,,,,
212,50,2.2,3.6,5.1,,worker,,,,
540,50.2,5,2.8,9.6,,manager,,,,
3113,50.4,9.7,4.1,11.8,,salesperson,,,,
101,50.5,4.8,21,4.9,,scientist,,,,
47929,50.5,8.2,5.4,6.1,,management,professional,occupations,,
95,50.6,7.8,11,5.8,,analyst,,,,
85,50.7,10.2,15.9,13.8,,worker,,,,
232,51.5,5.4,9.7,2.8,,pharmacist,,,,
235,52.6,7.7,2.3,7.5,,purchasing,agents,wholesale,retail,farm
1041,52.7,6.9,3.4,6.1,,manager,,,,
249,52.8,14.3,1.2,8.7,,dispatchers,,,,
147,53.6,24.5,3.7,10.5,,clerk,operator,,,
163,53.8,2.4,3.1,5.1,,editor,,,,
275,54.1,6.1,2.4,9,,clerk,,,,
59,54.1,15.5,0.5,4.4,,worker,,,,
94,54.4,18.7,5.4,2.2,,therapist,,,,
190,54.5,5,2.4,1.7,,writer,,,,
1124,55.2,8.5,1.7,6.1,,teacher,,,,
5465,55.4,9.3,5.6,6.2,,business,financial,operations,occupations,
96,55.6,7.5,2.3,5.1,,worker,,,,
793,55.7,5,6.6,8.7,,designers,,,,
667,56.3,16.1,3.2,13.4,,worker,,,,
27995,56.4,9.1,6.3,6.2,,professional,occupations,,,
294,56.5,16.6,4.6,37.3,,operator,,,,
7254,56.6,11.6,5.6,19.9,,food,preparation,serving,occupations,
124,56.6,7.7,7,5.5,,market,survey,researchers,,
22086,57.2,15.4,4.2,18.9,,service,occupations,,,
850,57.2,5.2,3.3,6.7,,real,estate,brokers,sales,agents
612,57.3,11.8,7.9,28.3,,worker,,,,
62,57.5,16.8,7.6,8.9,,operator,,,,
349,57.7,2.5,2.3,7.7,,bartender,,,,
1639,58.6,9.6,8.8,5.6,,accountant,auditor,,,
206,58.9,11,3,11.4,,clerk,,,,
69,59.1,7.2,4.2,1.2,,manager,,,,
160,59.1,7.4,8.1,6,,manager,,,,
240,59.6,9.9,20.5,19.4,,assembler,,,,
193,59.6,21.3,4.9,29.9,,worker,,,,
192,59.7,5.1,2.9,6,,advertising,sales,agents,,
417,59.8,9.9,3.9,8.2,,counselor,officer,,,
76,59.9,14.4,3.7,10.4,,worker,operator,,,
2184,60.6,18.7,3.2,8.4,,community,social,services,occupations,
419,61.1,12.1,6.1,39.8,,packers,packagers,hand,,
74,61.6,18.9,6.2,6.9,,examiner,collector,,,
187,63.2,19.9,1.3,16,,telemarketers,,,,
284,63.4,12.2,3.2,6.1,,appraiser,examiner,investigator,,
58,63.7,15.6,,7,,directors,religious,activities,education,
35496,63.8,10.9,3.7,10.8,,sales,office,occupations,,
307,64.5,11,2.9,7.1,,manager,,,,
748,65.2,12.2,2.4,4.4,,education,administrators,,,
185,65.8,4,2.3,5.9,,psychologist,,,,
58,66.3,3,3.7,2,,writer,,,,
180,66.3,18.3,7.6,18.8,,food,servers,nonrestaurant,,
128,66.5,7.5,3.7,4.1,,specialist,,,,
56,66.7,20.3,3.9,5.4,,analyst,,,,
349,66.7,11,4.8,14.1,,attendant,,,,
297,66.8,8.1,2.9,11.8,,worker,,,,
640,67,21.5,2.6,9.7,,counselor,,,,
662,67.5,8.7,3.9,7.6,,teacher,instructor,,,
179,67.8,17.8,7.3,14.9,,clerk,,,,
73,68,9.8,8.4,43.8,,graders,sorters,agricultural,products,
263,68.6,7.4,1,6.6,,manager,,,,
91,68.6,9.3,3.4,8.6,,tax,preparers,,,
79,68.8,2.6,16.4,37.6,,worker,,,,
307,68.8,26.2,1.7,10.6,,specialist,,,,
114,68.9,3.9,0.3,11.6,,nonfarm,animal,caretakers,,
268,69.1,11.6,4.1,6.4,,technician,,,,
1747,69.3,18.1,2.6,12.6,,customer,service,representatives,,
299,69.6,10.6,4.2,8.8,,worker,,,,
65,69.7,9.3,5.7,4.3,,assistant,,,,
182,69.8,2.6,9.3,4.1,,therapist,,,,
225,69.8,21.3,2.8,14,,collector,,,,
50,69.9,10.8,1.3,6.7,,opticians,dispensing,,,
1623,70.3,9.8,2.7,9.6,,worker,,,,
687,70.8,11.1,3.5,8.7,,specialist,,,,
113,70.9,12.4,1.7,17.8,,clerk,,,,
480,70.9,11.3,1.7,4.6,,manager,,,,
118,71,9.9,22.3,21.4,,tailors,dressmakers,sewers,,
162,71.5,6,10.3,7.5,,supervisor,worker,manager,,
108,72.1,12.1,4.6,14.9,,clerk,,,,
259,72.4,13.3,5.1,13.3,,food,,,,
101,73.2,9.8,5.7,6.8,,underwriter,,,,
6648,73.7,10.1,7.4,4.9,,practitioner,,,,
7768,73.8,9.8,3.3,7.1,,education,training,library,occupations,
1842,74.3,6.9,4.6,12.6,,waiter,,,,
58,74.8,3.9,2.3,9.8,,assistant,aide,therapist,,
81,74.9,17.9,6.1,46.4,,pressers,textile,garment,materials,
294,75.2,12.3,10.6,5.9,,technician,,,,
19536,75.9,12.6,3.3,11.1,,office,administrative,support,occupations,
211,76.1,8.1,2,11,,worker,,,,
78,76.2,19.7,4.3,17,,eligibility,interviewers,government,programs,
2903,76.4,15.9,5,15,,cashier,,,,
52,77.2,10.2,0.3,19.6,,clerk,,,,
120,77.6,11,5.6,7.8,,attendant,,,,
4232,78.4,13.7,5.4,13,,personal,care,service,occupations,
341,78.6,14.2,13.9,38.5,,operator,,,,
673,79.5,19.7,4,9.2,,worker,,,,
581,80.3,17.8,4.5,10.9,,data,entry,keyers,,
141,80.9,15.3,1.4,12.3,,interviewers,eligibility,loan,,
388,81.6,16.8,4,8.1,,technician,practitioner,,,
2557,81.7,10.4,1.9,5.9,,teacher,,,,
108,82.1,2.3,3.8,4.2,,therapist,,,,
174,82.2,3.7,43.4,6.6,,worker,,,,
370,82.4,8.3,0.5,4.9,,teacher,,,,
399,82.5,13.2,4.2,11.2,,clerk,,,,
88,83.4,3.7,5.8,9.6,,travel,agents,,,
116,83.6,6.6,6.2,5.2,,assistant,,,,
89,83.6,15.1,2.7,5.9,,clerk,,,,
52,83.9,19.9,0.7,5.6,,operator,,,,
204,84,11.5,3.5,11.1,,clerk,,,,
885,84.1,14.8,4.8,13.1,,clerk,,,,
286,84.2,10.7,1.8,9.4,,paralegal,assistant,,,
194,84.4,5.6,2.7,5,,librarian,,,,
71,85,16.9,1.9,16,,assistant,,,,
265,85.5,15.2,2,11.7,,clerk,,,,
57,85.8,21.5,3.1,15,,operator,,,,
230,86.8,3.6,2.8,11,,hosts,hostesses,restaurant,lounge,coffee
73,87.2,5.3,1.3,15.1,,models,demonstrators,product,promoters,
512,88.4,20.8,3.7,14.8,,aide,,,,
1370,88.4,18.1,4.1,38.7,,maids,housekeeping,cleaners,,
397,88.9,8.4,6.6,12.2,,teller,,,,
2926,89.4,25.2,3.9,12.5,,healthcare,support,occupations,,
1811,89.6,34.4,4.2,12,,aide,,,,
454,90.5,13.3,3.7,13,,clerk,operator,,,
85,91.1,13.1,9,5.6,,nutritionist,,,,
932,91.6,14.8,2,15.2,,assistant,teacher,,,
2449,92.1,9.9,7,3.9,,nurse,,,,
170,92.3,10.6,4.2,11.6,,clerk,,,,
1545,92.3,7.3,3.4,7.1,,clerk,,,,
107,92.6,13.4,4.4,14.1,,technician,,,,
1376,93.2,9.4,2.6,13.4,,receptionist,clerk,,,
362,93.6,16.7,5.6,10.8,,word,processors,typists,,
718,93.7,12.3,3.7,11.6,,hairdresser,,,,
93,94.5,5.1,1.2,1.6,,pathologist,,,,
531,94.8,22.3,3.6,6.6,,nurse,,,,
251,95,7.8,5.5,14.7,,assistant,,,,
1284,95.1,15.1,2.4,17.2,,worker,,,,
3632,96.6,9.2,2.2,8,,assistant,,,,
665,97.8,13.9,2.3,8.4,,teacher,,,,
126,98.9,0.6,1.4,2,,hygienist,,,,
