TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
163,34.4,3.2,20.2,9.5,,dentists,,,,
76,34.6,14.9,8.2,12.9,,technician,,,,
95,34.6,10.6,18.4,2.7,,chemist,scientist,,,
73,35.6,5.5,2.2,9.5,,appraiser,,,,
526,35.7,10.8,17.6,6.7,,analyst,,,,
194,35.7,12.4,2.3,12.1,,technician,paramedic,,,
1133,35.7,4.4,4.7,5.6,,lawyer,,,,
307,36.9,6.5,12.8,10.9,,analyst,,,,
1530,37,18.8,4.8,19.5,,clerk,,,,
138,37.4,23.3,7.4,35.3,,worker,,,,
734,37.9,12.8,7.4,17.7,,inspector,,,,
1061,38.2,7.5,19.3,5.9,,surgeon,,,,
173,38.5,3.6,4.6,6.3,,producers,directors,,,
2179,38.7,17.3,4.8,35,,cook,,,,
320,38.9,18.6,8.3,12.3,,postal,service,mail,carriers,
17418,39.1,7.5,6.1,9.9,,management,occupations,,,
323,39.9,16,1.2,28.4,,supervisor,worker,,,
5804,40.1,14.6,2.9,38.2,,building,grounds,cleaning,maintenance,occupations
53,40.2,13,5.7,11.4,,tour,travel,guides,,
192,40.4,14.6,3.7,9.3,,worker,,,,
199,41,15.7,6.4,9.8,,attendant,worker,,,
902,41.7,9,10.7,7.9,,analyst,,,,
60,42.4,34.3,7.5,9.7,,operator,,,,
181,42.6,13.2,3.4,10,,manager,,,,
331,42.9,15.3,6.4,27.8,,attendant,helper,bartender,,
96,43.4,6.5,17.2,7,,scientist,,,,
77,43.5,21.7,1,21.2,,clerk,operator,,,
24941,43.8,8.2,6.6,9.8,,management,business,financial,operations,occupations
94,44,11.5,4.5,6.7,,investigator,,,,
1367,44,6.4,16,8.2,,life,physical,social,science,occupations
3282,44.1,8.9,6.1,14.7,,supervisor,worker,,,
149,44.2,8.7,1.2,11.4,,lifeguard,worker,,,
261,45,4.9,26.9,9.7,,scientist,,,,
1066,45.3,5.3,6,9.9,,manager,,,,
222,45.5,12,4,11.7,,advertising,sales,agents,,
1157,45.9,10.2,12,17.7,,manager,,,,
90,46.2,4.4,16.2,2.9,,database,administrators,,,
206,46.4,4.8,4.1,11.6,,supervisor,worker,,,
630,46.5,11,4.6,11.7,,insurance,sales,agents,,
709,46.5,9,3.6,11.3,,manager,,,,
105,46.6,14,3.2,22.6,,clerk,,,,
151436,46.8,11.9,6.1,16.7,,,,,,
154,46.9,3.7,37.3,4.6,,scientist,,,,
274,47.2,9.7,3.2,12.1,,worker,,,,
61,47.3,1.2,1.3,11.7,,animal,trainers,,,
203,47.4,9.1,2.9,10.6,,manager,,,,
205,47.7,5.7,5.7,8.4,,photographers,,,,
92,47.9,8,28.2,9.8,,worker,,,,
272,48,9.9,6.2,11.6,,purchasing,agents,wholesale,retail,farm
1420,48.3,7,12.3,6.9,,teacher,,,,
3312,48.4,12.3,5.3,18.2,,salesperson,,,,
3097,48.5,6.6,5.5,10.6,,arts,design,entertainment,sports,media
553,48.7,29.4,3.3,11.8,,driver,,,,
73,48.8,3.6,9.6,10.5,,analyst,reporter,,,
15848,49,11,5.7,15.7,,sales,occupations,,,
117,49.3,14.1,16.9,22.5,,assembler,,,,
236,50.5,16.1,6.2,43.1,,operator,,,,
91,50.8,13.8,4.1,14.3,,operator,,,,
155,51,8,13,11.6,,technician,,,,
53,51.3,16.8,8.6,5.6,,analyst,,,,
85,51.4,8.4,11.8,11.3,,technician,,,,
245,51.5,8.6,4.2,9.1,,clerk,,,,
59438,51.5,9.1,8.1,9.3,,management,professional,occupations,,
114,51.7,13.5,3.4,11.9,,practitioner,,,,
1808,51.8,6.3,4.1,8.4,,legal,occupations,,,
51,52,17.8,1.7,19.2,,weighers,measurers,checkers,samplers,recordkeeping
166,52.2,9.7,15.8,9,,manager,,,,
167,52.4,1.9,6.6,6,,editor,,,,
1197,52.5,6.9,8.3,10.3,,manager,,,,
74,52.5,8.4,19.8,3.9,,statisticians,,,,
207,53.1,6.4,4.4,11.8,,wholesale,retail,buyers,farm,products
8542,53.5,13.8,5.8,25.8,,food,preparation,serving,occupations,
121,53.7,23.9,12.1,8.7,,clerk,,,,
550,54.5,18.9,7.1,43.6,,packers,packagers,hand,,
7523,54.7,9.7,7.8,9.8,,business,financial,operations,occupations,
878,54.8,5.1,8.4,10.6,,designers,,,,
78,55,3.1,4.2,9.9,,directors,religious,activities,education,
302,55,5,8.8,8.3,,analyst,specialist,,,
144,55.1,24.8,8.2,20,,clerk,,,,
129,55.4,11.2,12.9,10.4,,analyst,,,,
977,55.5,6.9,4.6,10.2,,real,estate,brokers,sales,agents
61,55.7,7.8,4.1,7.8,,writer,,,,
68,55.7,16.8,5.4,13.6,,specialist,,,,
292,55.7,12.8,3.1,16.6,,dispatchers,,,,
454,56.1,7.4,2.5,17,,bartender,,,,
142,56.5,14.4,4.4,12.6,,worker,,,,
67,56.5,7.1,1.3,4.8,,manager,,,,
232,56.6,3.6,3.6,9.9,,worker,,,,
26811,56.6,16.8,5.5,23.9,,service,occupations,,,
34498,57,9.8,9.2,9,,professional,occupations,,,
270,57.1,12.4,7.9,10,,officer,,,,
105,57.3,8.1,4.1,21.5,,clerk,,,,
102,57.4,21,1.3,14.3,,officer,specialist,,,
543,57.7,15.5,5.3,17.6,,supervisor,worker,,,
367,57.7,11.5,5.6,10.9,,counselor,officer,,,
188,58.1,21.4,7.9,34,,worker,,,,
1000,58.2,14.9,6.7,29.3,,worker,,,,
58,58.5,8.3,2.1,8.5,,manager,,,,
107,58.7,14.2,3.1,30.6,,food,batchmakers,,,
121,58.9,8.2,1.7,7.3,,specialist,,,,
306,59.9,10.1,18.1,4.6,,pharmacist,,,,
72,60.4,26.4,1.5,15.5,,guard,,,,
1078,60.5,8,2,7.9,,teacher,,,,
156,60.7,12,3,10.3,,specialist,,,,
290,60.9,13.7,4.7,13.5,,specialist,,,,
33539,61.2,12.6,5.2,15.6,,sales,office,occupations,,
1777,61.3,8.5,10.9,9,,accountant,auditor,,,
349,62.2,15.1,1.6,12.7,,appraiser,examiner,investigator,,
440,62.2,10,1,7.8,,worker,,,,
160,62.5,9.1,3.4,22.3,,worker,,,,
104,62.5,9.6,6.3,4.9,,underwriter,,,,
229,62.8,3.4,2.5,5.6,,writer,,,,
108,63.2,8.5,5.3,14.9,,tax,preparers,,,
101,63.2,2.1,3.7,0.3,,veterinarian,,,,
420,63.5,18,3.3,20.2,,worker,,,,
68,63.8,15.8,8.1,13.3,,examiner,collector,,,
69,63.9,14.6,9.1,14.2,,clerk,,,,
61,64,34.9,4.8,19.7,,telemarketers,,,,
73,64.4,7.4,7.9,8,,worker,,,,
224,64.8,13.9,7.2,27.3,,baker,,,,
2388,65,16.9,4.5,18.3,,customer,service,representatives,,
954,65.1,14.3,2.2,8.8,,education,administrators,,,
868,65.3,10.3,7.2,10.6,,teacher,instructor,,,
85,65.5,20.4,6.3,40.7,,graders,sorters,agricultural,products,
2612,65.5,18.6,3.4,12.1,,community,social,service,occupations,
130,65.6,24.3,11.9,9.7,,technician,,,,
138,66.1,17.2,9.7,21.5,,clerk,,,,
86,66.5,4.3,1.9,4.8,,fundraisers,,,,
214,67.2,11.4,5.7,18,,attendant,,,,
59,67.4,9.6,3,9.3,,models,demonstrators,product,promoters,
152,67.4,25.1,2,19.3,,collector,,,,
161,67.5,5.8,4.2,6.9,,psychologist,,,,
1352,68.5,11.1,4.6,13.6,,supervisor,worker,,,
361,68.5,16.5,10.6,13,,technician,,,,
116,68.7,11.3,13,37.8,,worker,,,,
290,69.3,5.2,9.5,5.3,,therapist,,,,
70,69.4,6.4,6.3,10.4,,assistant,aide,therapist,,
55,69.7,7.3,2.2,11.6,,opticians,dispensing,,,
2085,70,9.4,6.6,20.9,,waiter,,,,
92,70,3.2,11.5,6,,assistant,,,,
191,70.5,9.2,15.5,10.6,,supervisor,worker,,,
421,70.5,15.4,4.8,11,,manager,,,,
62,70.9,10.3,5.4,3.3,,manager,,,,
80,71.1,18.9,2.4,19.6,,clerk,,,,
213,71.3,16.3,5.7,22.5,,food,servers,nonrestaurant,,
132,71.4,12.2,6.3,9.7,,worker,,,,
208,71.5,8,12.1,46.9,,operator,,,,
118,71.9,19.8,3.6,7.9,,clerk,,,,
17691,72.1,14.1,4.7,15.6,,office,administrative,support,occupations,
77,72.1,17.8,7.2,8.5,,specialist,,,,
593,72.3,13.2,5.4,10.2,,manager,,,,
869,73,19.6,2.7,11.6,,counselor,,,,
311,73,9.8,5.4,8.8,,technician,,,,
8948,73.1,10,4.7,10,,education,training,library,occupations,
3260,73.2,17.8,7.2,20.7,,cashier,,,,
84,73.5,8.5,5.2,8.7,,therapist,,,,
156,73.9,26,4,7.9,,healthcare,support,occupations,medical,equipment
287,74.2,13.5,4.9,11.2,,manager,,,,
693,74.6,12.8,5.2,11.3,,worker,,,,
89,74.9,20.4,2.5,16.1,,specialist,educator,worker,,
77,75.2,27.6,6.6,19.4,,eligibility,interviewers,government,programs,
8960,75.6,11.8,9.6,7.8,,practitioner,,,,
551,75.8,13.6,4.3,11.6,,worker,,,,
93,75.8,13.7,6.4,16.1,,attendant,,,,
233,76.9,4.7,2.4,11.7,,nonfarm,animal,caretakers,,
168,77,8.4,1.9,8.7,,worker,,,,
5795,77.3,15.9,9.3,16.3,,personal,care,service,occupations,
272,77.6,13.4,9.1,20.9,,data,entry,keyers,,
162,77.6,8.6,4.5,11.1,,planner,,,,
3186,78.5,10.3,2.4,9.8,,teacher,,,,
132,79,10.8,5.4,13.8,,clerk,,,,
610,79.5,12.7,8.8,12.2,,practitioner,technician,,,
79,79.7,7.8,22.6,19.3,,tailors,dressmakers,sewers,,
184,80.5,21.6,2.6,14.1,,assistant,,,,
170,80.7,6.8,7.7,9.6,,therapist,,,,
319,80.8,8.8,3.8,16.3,,hosts,hostesses,restaurant,lounge,coffee
781,81.5,22.7,3,13.8,,worker,,,,
342,81.7,12.5,5.3,17.5,,teller,,,,
205,82.6,9.2,6.1,15.7,,therapist,,,,
183,82.7,21.2,5.7,11.6,,clerk,,,,
1295,82.8,14.6,6.9,16.9,,clerk,,,,
190,83.8,7.5,5.8,7.1,,librarian,,,,
83,84.7,2.6,10.3,11.3,,travel,agents,,,
1396,84.9,24.4,10.2,20.6,,aide,,,,
353,85.2,8.6,2.2,6.5,,teacher,,,,
273,85.2,17.9,6.7,11.4,,clerk,,,,
364,86.1,9.5,57.8,9.2,,worker,,,,
87,86.2,12.5,1.4,10.5,,assistant,,,,
101,86.5,22,3.6,16.2,,phlebotomist,,,,
433,86.7,10.2,3.5,16.2,,paralegal,assistant,,,
3554,87.7,27.3,5.5,16.9,,healthcare,support,occupations,,
2058,88.1,37.5,5.8,14.6,,aide,,,,
152,88.1,20.7,5.2,11.6,,interviewers,eligibility,loan,,
1137,88.5,7.7,4.9,11.9,,clerk,,,,
82,88.9,14.3,4.1,11.2,,word,processors,typists,,
452,89,14,4.6,15.8,,clerk,,,,
118,89.2,7.5,8.2,6.3,,therapist,,,,
950,89.3,14.8,3.4,17.3,,assistant,teacher,,,
120,89.4,15.9,6.1,4.9,,nutritionist,,,,
1485,89.6,17.3,4.2,47.3,,maids,housekeeping,cleaners,,
653,90,30.3,4.2,10.1,,nurse,,,,
3102,90,11.9,9,6.6,,nurse,,,,
1331,90.1,13,3.7,18.4,,receptionist,clerk,,,
129,90.7,10.4,8.1,13.2,,clerk,,,,
184,92.1,10.7,5.3,6.4,,technician,,,,
806,92.4,12.4,5.2,16.5,,hairdresser,,,,
570,92.9,14.3,4.1,28.6,,assistant,,,,
294,93.3,11.4,6.5,24.1,,assistant,,,,
176,94,8.5,6.2,3.5,,practitioner,nurse,,,
1280,94.4,17.1,2.8,20.9,,worker,,,,
2744,94.6,8.6,3.2,11.8,,assistant,,,,
169,97.1,5.2,2.7,9.2,,hygienist,,,,
692,97.5,12.5,3.4,13.3,,teacher,,,,
162,97.5,2.9,3.2,9,,pathologist,,,,
