TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
102,25.6,28.2,4.1,31.2,,barber,,,,
266,25.7,16.2,5.5,40.1,,worker,,,,
660,25.9,13,10.7,11.6,,specialist,,,,
54,26.3,4.2,13.4,15.6,,surgeon,,,,
159,26.4,13.9,0.7,17,,investigator,,,,
744,26.6,7,15.5,5.2,,manager,,,,
54,27.1,9.4,2.3,26.2,,worker,,,,
1046,27.6,15.3,6.2,27.2,,worker,,,,
51,27.7,30.6,2,11.1,,supervisor,officer,,,
104,27.8,3.7,16.2,5.9,,developer,,,,
792,28,13.3,15.8,11.2,,computer,occupations,,,
78,28.1,3.9,2.8,8.5,,paramedic,,,,
190,28.2,7.2,12.5,8.5,,architect,,,,
7590,28.3,13.1,5.6,23.6,,production,occupations,,,
173,28.7,1.4,16.6,5.5,,dentists,,,,
121,28.8,5.9,30.1,5.6,,architect,,,,
1669,29.3,4.3,5.4,7.4,,chief,executives,,,
86,29.7,2.3,1.2,6,,appraiser,,,,
1217,30.5,4.5,4.2,13.6,,sales,representatives,wholesale,manufacturing,
1057,30.5,7.1,4.5,12.4,,manager,,,,
50,30.8,10.1,2.2,14,,music,directors,composers,,
521,30.9,5.8,4.2,7.6,,manager,,,,
100,31.1,16.3,5.8,18.5,,operator,editor,,,
346,31.7,32.9,2.7,12.8,,officer,jailer,,,
1176,31.7,6.7,6.8,14.2,,supervisor,worker,,,
118,31.8,12.9,3.8,13,,musicians,singers,,,
68,32.1,20.9,3.9,11.6,,supervisor,worker,,,
60,32.5,24.6,8.6,33.7,,porter,concierge,,,
872,32.7,18.7,8.1,20.7,,assembler,,,,
572,33.6,19.1,4,26.8,,clerk,,,,
141,33.7,11.9,4,11.4,,technician,,,,
563,34,7.7,4.9,12.1,,sales,representatives,services,advertising,insurance
514,34,7.9,10.7,8.2,,advisor,,,,
1570,35,19.9,3.9,22.3,,stockers,order,fillers,,
594,35.6,9.7,18.7,8.1,,analyst,,,,
69,35.7,10.8,1.5,13.9,,clerk,,,,
65,35.7,9.8,17.4,6.7,,assistant,,,,
85,35.8,1.6,2.9,11.7,,specialist,technician,,,
312,36.7,18.7,6.8,13.6,,postal,service,mail,carriers,
125,36.9,17.9,7.1,36,,worker,,,,
144,37.1,10,6.2,12.6,,attendant,worker,,,
1183,37.4,6.8,5.2,5.8,,lawyer,,,,
4969,37.5,8.1,5.9,10.4,,manager,,,,
103,37.8,9.3,25.7,6.2,,mathematical,science,occupations,,
147,38.1,11.8,4.4,20.6,,logisticians,,,,
2043,38.6,17,3.9,33.6,,janitor,,,,
751,38.7,11.4,7.6,20.6,,inspector,,,,
58,40,20.5,1.7,20.8,,weighers,measurers,checkers,samplers,recordkeeping
5084,40.3,14.2,3.1,37.9,,building,grounds,cleaning,maintenance,occupations
80,40.4,10.7,19.7,2.2,,chemist,scientist,,,
18564,40.4,8,5.8,10.7,,management,occupations,,,
929,40.6,8.5,22,8.8,,physicians,,,,
187,40.7,37,3.6,17.7,,driver,,,,
62,41.3,21,4.2,20,,clerk,operator,,,
351,41.6,7.8,21,10.2,,analyst,,,,
375,41.9,6.3,11.1,11.5,,designers,,,,
1763,42.1,16,5.4,36,,cook,,,,
91,42.2,12.4,18,17.2,,assembler,,,,
321,42.5,13.4,3.2,30.9,,supervisor,worker,,,
68,42.6,10.3,5,12.1,,technician,,,,
997,42.7,8.4,11.9,9.3,,analyst,,,,
156,42.9,13.6,8.6,9.5,,analyst,,,,
336,43.3,6.4,30.1,6.2,,scientist,,,,
715,44.4,12.3,7.9,11.1,,specialist,,,,
27143,44.6,8.8,6.7,10.9,,management,business,financial,operations,occupations
3067,44.7,9.4,6.3,15.3,,supervisor,worker,,,
70,44.8,5.9,9.9,15.8,,web,digital,interface,designers,
210,44.8,14.7,3.5,5.4,,coaches,scouts,,,
181,45.2,6.1,6.7,8.7,,producers,directors,,,
90,45.4,21.9,3.8,16.2,,investigator,,,,
252,45.8,20.8,4.1,41.2,,operator,,,,
212,45.8,12.1,3.1,7.3,,manager,,,,
84,46,5.6,13.7,10.1,,scientist,,,,
1092,46.6,9.8,9.4,19.8,,manager,,,,
147795,46.8,12.1,6.4,17.6,,,,,,
66,46.9,31.1,18.7,6.1,,operator,,,,
2751,47.5,12.2,4.5,18.5,,salesperson,,,,
50,47.7,1.9,5.5,7.8,,scientist,worker,,,
102,47.8,2.9,2.3,16.6,,worker,,,,
781,48.5,8.6,3.5,12.9,,manager,,,,
14168,48.7,10.6,5.5,17.1,,sales,occupations,,,
301,48.9,5.2,2.1,16.7,,bartender,,,,
1627,49.3,6.5,14.9,8.5,,life,physical,social,science,occupations
231,49.7,15.3,8.2,27.3,,attendant,helper,bartender,,
65,50.1,7.3,3.6,8,,writer,,,,
641,50.1,10.8,5.7,14,,insurance,sales,agents,,
244,50.3,11.5,4.6,15.2,,clerk,,,,
61,50.3,7.9,28,2,,statisticians,,,,
64,50.6,14.5,25.3,15.5,,worker,,,,
105,50.7,26.9,0.7,12.8,,officer,specialist,,,
205,50.8,16.3,2.5,19,,dispatchers,police,fire,ambulance,
1156,51.1,6.5,11.2,6.2,,teacher,,,,
3042,51.3,8.5,5.9,11.2,,arts,design,entertainment,sports,media
640,51.4,25.9,8,32.5,,packers,packagers,hand,,
63644,51.7,9.7,8.6,10.4,,management,professional,occupations,,
1882,51.9,8.6,5.6,8.3,,legal,occupations,,,
230,52,11.9,3.9,11.3,,purchasing,agents,wholesale,retail,farm
56,52.1,14.7,3.9,3.5,,manager,,,,
186,52.1,6.7,5.6,10,,photographers,,,,
317,52.2,12.6,4.4,13.8,,worker,,,,
112,52.4,3.8,37.4,4.7,,scientist,,,,
108,52.5,26.1,7.7,17.8,,clerk,,,,
72,52.6,7.5,0,12.7,,animal,trainers,,,
1309,52.6,9.7,8.2,9.9,,manager,,,,
178,52.7,9.7,5.8,14.9,,wholesale,retail,buyers,farm,products
60,53.2,13.9,7.6,14.9,,analyst,,,,
256,53.5,3.6,6.1,9.3,,worker,,,,
141,53.8,5.5,2.4,16.4,,advertising,sales,agents,,
8578,53.9,10.5,8.7,11.2,,business,financial,operations,occupations,
78,53.9,16.6,5.7,6.2,,worker,,,,
77,54,10.9,6.7,5.3,,analyst,reporter,,,
258,54.1,4.9,10.9,10.7,,technician,,,,
82,54.2,15.5,7.7,9,,specialist,,,,
6556,54.4,13.9,6.4,27.3,,food,preparation,serving,occupations,
400,54.4,13.1,4.7,12.4,,counselor,officer,,,
113,54.5,9.5,6.1,19.6,,clerk,,,,
52,55.8,9.2,0.2,10.1,,manager,,,,
123,56,12.4,10.4,11.2,,manager,,,,
94,56.8,7.2,2.8,27.6,,food,batchmakers,,,
36502,57,10.5,10.1,10.1,,professional,occupations,,,
22853,57,17,5.6,25,,service,occupations,,,
115,57.1,13.2,2.7,14.1,,specialist,,,,
305,57.1,12,7.5,8.6,,officer,,,,
295,57.2,6.7,7.8,14.4,,graphic,designers,,,
308,57.3,12.4,11.3,9.7,,specialist,,,,
55,57.5,37.2,1.2,8.7,,aide,,,,
1037,57.5,7.9,5,14.5,,real,estate,brokers,sales,agents
61,57.9,14.5,5.8,15.9,,examiner,collector,,,
102,58,9.3,6.2,11.9,,underwriter,,,,
808,58.1,13.6,6.8,29.2,,worker,,,,
201,58.5,21.5,1.9,7.9,,driver,,,,
438,58.6,6.5,8.1,9.1,,analyst,specialist,,,
963,58.8,7.7,3,8.9,,teacher,,,,
57,58.8,16.3,8.6,6.7,,magnetic,resonance,imaging,technologists,
145,59.4,11,3.4,13.6,,specialist,,,,
466,59.4,16.4,3.7,22.6,,supervisor,worker,,,
1696,59.7,9.5,11.2,10.2,,accountant,auditor,,,
74,59.9,4.4,4.6,17,,technician,,,,
350,60.4,19.8,4.5,15,,appraiser,examiner,investigator,,
554,60.7,5.5,7.6,9.9,,manager,,,,
147,61.1,23.6,7.1,23.6,,worker,,,,
99,61.1,0.7,0.8,8.5,,editor,,,,
29726,61.3,12.5,5.1,17.3,,sales,office,occupations,,
327,61.6,8.3,20,3.4,,pharmacist,,,,
185,61.7,24.8,15.3,13.5,,technician,,,,
91,62.1,38.4,9.6,10.2,,clerk,,,,
114,62.4,13.3,1.5,22.4,,worker,,,,
100,62.8,17.3,10.8,3.5,,practitioner,,,,
83,62.8,17.6,2.9,10.1,,worker,,,,
57,63.6,0.6,4.4,7.6,,technician,,,,
2404,63.8,17.7,4.9,19.6,,customer,service,representatives,,
131,63.8,12.6,2.4,10.4,,worker,,,,
235,64.1,11.8,6.7,26.9,,baker,,,,
104,64.1,10.1,0.4,13.4,,public,safety,telecommunicators,,
83,64.9,0,5.7,7,,veterinarian,,,,
57,64.9,2.4,2.1,8.9,,directors,religious,activities,education,
242,64.9,7.9,4.3,2.4,,writer,,,,
55,64.9,7.8,7.8,17.1,,clerk,,,,
141,65.5,6.3,12.3,7.9,,assistant,,,,
98,66,23.9,2.1,15.8,,collector,,,,
103,66.1,8.2,7.3,13.1,,clerk,,,,
95,66.4,4.3,2.3,7.6,,manager,,,,
948,66.5,14.3,3.3,12,,education,childcare,administrators,,
131,66.7,12.6,10.8,36.9,,operator,,,,
655,67,16.6,5,22.6,,worker,,,,
202,67.1,11.9,2.1,10.1,,instructor,,,,
281,67.2,5.2,15,4.4,,therapist,,,,
195,67.4,12.4,7.5,16,,tutors,,,,
687,67.5,11.6,6.2,9.7,,teacher,instructor,,,
96,67.6,13.9,3.9,17.4,,tax,preparers,,,
254,67.8,6.5,5.4,11.2,,technician,,,,
225,68.2,18.3,3.7,15.2,,counselor,,,,
2717,68.8,19.9,3.4,13.5,,community,social,service,occupations,
101,69,11.5,9.2,7.8,,examiner,,,,
1273,69.2,12.8,3.9,13.6,,supervisor,worker,,,
1388,70,11.3,7.2,22.1,,waiter,,,,
711,70.3,13.3,5.6,11.5,,manager,,,,
331,70.4,13.7,9.5,19,,technician,,,,
108,71.3,14.9,2.5,17.3,,surgical,technologists,,,
120,71.5,25.6,10,26.7,,worker,,,,
64,71.5,13.4,6.2,11.7,,worker,,,,
78,71.7,6.6,3.7,5.8,,assistant,aide,therapist,,
237,71.7,10.3,16.2,13.9,,supervisor,worker,,,
65,71.7,9.5,6.5,16.9,,manager,,,,
50,71.9,16.2,6.7,12.3,,technician,,,,
102,71.9,15.8,6.9,10.4,,worker,,,,
122,72.4,18.5,2.3,7,,therapist,,,,
424,72.5,18.3,2.1,10.3,,manager,,,,
15558,72.7,14.3,4.7,17.4,,office,administrative,support,occupations,
138,72.9,9.4,2,14,,counselor,,,,
91,72.9,8.3,11.4,29.4,,interpreters,translators,,,
2552,73.1,17.1,6.3,25.5,,cashier,,,,
176,73.4,7.2,4,12.5,,worker,,,,
8902,73.5,10,4.9,10.9,,education,training,library,occupations,
66,73.5,27.6,2.1,5.3,,technician,,,,
118,73.7,7.7,4.8,11.9,,planner,,,,
113,74.3,16.4,1.7,26.3,,clerk,,,,
832,74.3,13,5.8,15.1,,worker,,,,
228,74.4,17.6,5.1,15.8,,data,entry,keyers,,
9559,74.4,12.1,9.4,9.4,,practitioner,,,,
99,74.8,3.7,8.4,7.4,,fundraisers,,,,
60,75.8,2.6,1.8,26.7,,assistant,,,,
535,75.9,16.1,5.3,15.7,,worker,,,,
74,76,11.2,2.2,9.7,,specialist,,,,
151,76.1,19.4,6.1,18,,clerk,,,,
272,76.5,4.7,1.7,13.9,,animal,caretakers,,,
287,76.8,12,4.9,14,,manager,,,,
3399,77,13.2,10.1,16.1,,personal,care,service,occupations,
157,77.1,18.8,7.7,22,,food,servers,nonrestaurant,,
336,77.2,15,7.2,17.6,,technician,,,,
161,77.6,8.8,5.6,16,,clerk,,,,
100,77.6,30.4,3.3,12.7,,specialist,,,,
343,77.8,19,4,14.8,,counselor,advisor,,,
208,78.3,20.5,3.4,18.1,,interviewers,eligibility,loan,,
236,79.2,17.5,5.7,17.3,,clerk,,,,
214,79.3,6.9,76.7,7.3,,manicurists,pedicurists,,,
51,79.5,7.3,7.3,5.4,,travel,agents,,,
230,79.6,18.9,3.2,14.9,,assistant,,,,
3371,79.6,10.5,2.8,10.5,,teacher,,,,
81,79.7,19.3,10.6,10.3,,attendant,,,,
1220,80.1,13.6,7.6,16.6,,assistant,,,,
145,80.3,11.8,4.1,3.5,,psychologist,,,,
279,80.4,12.2,3.7,17.7,,teller,,,,
151,80.6,10.5,10,11,,therapist,,,,
130,81.3,25.4,1.7,16.8,,counselor,,,,
332,81.4,7.2,1.8,8.9,,teacher,,,,
50,81.5,2.6,0.8,18.6,,floral,designers,,,
1282,81.5,22.2,9.4,21.4,,aide,,,,
82,81.8,20.7,11.4,26.8,,eligibility,interviewers,government,programs,
218,81.9,9.4,3.5,21.7,,hosts,hostesses,restaurant,lounge,coffee
67,82.2,24.2,1.4,12.1,,technician,,,,
91,82.6,21.9,3,27.7,,clerk,,,,
1227,83,11.8,7,19.6,,clerk,,,,
176,83.2,9.5,3.5,9.9,,librarian,specialist,,,
54,83.9,9.7,4.5,13.2,,assistant,,,,
90,84,9.3,5.5,5.1,,diagnostic,medical,sonographers,,
131,84,6.7,10.6,7.6,,interior,designers,,,
64,84.2,3.9,28.5,22.3,,tailors,dressmakers,sewers,,
233,84.4,11.7,4.3,12.1,,therapist,,,,
101,84.8,27.6,2.8,19,,phlebotomist,,,,
76,85.1,23.1,2.7,12.1,,clerk,,,,
4790,85.3,25.3,6.2,20.2,,healthcare,support,occupations,,
673,85.4,25.7,3.7,15,,worker,,,,
416,85.8,10.3,6.8,15.1,,paralegal,assistant,,,
65,86,10.3,5.7,9,,assistant,,,,
124,86.3,4,7.4,6.5,,therapist,,,,
146,86.9,10.2,3.4,12.4,,clerk,,,,
78,87,20.3,8.2,9.2,,worker,,,,
1179,87.3,7.7,4,14.2,,clerk,,,,
3256,87.4,13.4,8.7,7.9,,nurse,,,,
218,88,9.1,3.2,6.3,,practitioner,nurse,,,
105,88.1,3.2,1.2,9.8,,technician,,,,
1163,88.3,17.3,4.1,46.1,,maids,housekeeping,cleaners,,
1147,88.3,12.6,3.6,22.2,,receptionist,clerk,,,
434,89.1,15.5,4.8,15.3,,clerk,,,,
1364,89.3,35.2,4.7,13.7,,assistant,,,,
62,89.8,26.8,0.6,21.3,,worker,,,,
596,90,25.6,2.9,15.3,,nurse,,,,
561,90.2,17.4,4,27.9,,assistant,,,,
571,90.3,37.4,5,25.4,,aide,,,,
646,90.8,14.4,5.1,14.6,,hairdresser,,,,
106,91.4,15.5,8.2,9.9,,nutritionist,,,,
196,92.5,12.8,3.3,9.8,,assistant,,,,
2080,92.9,10.3,3.2,13.8,,assistant,,,,
72,93.3,8.2,7.6,18.5,,assistant,,,,
288,93.7,5.5,4.3,31.7,,assistant,,,,
72,93.9,4.7,15.9,22.2,,specialist,,,,
190,93.9,2.1,7.7,10.5,,hygienist,,,,
195,94.4,6.6,3.6,8.5,,pathologist,,,,
928,94.8,16.1,3.8,21.6,,worker,,,,
183,95.9,16.1,1.7,13.2,,specialist,,,,
535,98.8,12,2.2,15.3,,teacher,,,,
