TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
172,80.2,14.1,,6.7,,clerk,,,,
317,80.2,17,,8.6,,clerk,,,,
2810,80.7,13.5,,8.8,,personal,service,occupations,,
143,80.8,13.7,,3.1,,clerk,,,,
694,81.7,14.1,,10.5,,clerk,,,,
94,81.7,16.9,,3.1,,attendant,,,,
89,81.8,12.9,,9,,clerk,,,,
439,82.6,11.6,,10.9,,worker,,,,
183,82.7,12.4,,10.4,,interviewers,,,,
652,82.9,17.5,,8.3,,data,entry,keyers,,
73,83.1,5.7,,7.5,,demonstrators,promoters,models,,
634,83.1,29.1,,19.4,,maids,houseman,,,
211,83.2,7.5,,2.3,,librarian,,,,
3441,83.4,14.1,,9.6,,administrative,support,,,
195,83.9,7.6,,1.3,,librarian,,,,
1738,84.1,10.1,,4.3,,elementary,school,,,
311,84.3,9.3,,2.1,,special,education,,,
94,84.3,24.8,,8.5,,clerk,,,,
93,85.1,29.4,,11.8,,aide,,,,
607,85.7,17,,26.9,,operator,,,,
2762,85.8,8.6,,3.1,,health,assessment,treating,occupations,
60,86.5,12.9,,10.1,,clerk,,,,
185,87.4,25.6,,7.4,,operator,,,,
1872,88,10,,8,,clerk,,,,
2315,88.2,27.6,,8.4,,health,service,occupations,,
176,88.4,26,,7.4,,operator,,,,
1757,89.4,30.4,,8.4,,aide,attendant,,,
443,90.1,11,,7.6,,teller,,,,
176,90.4,11.8,,8.3,,clerk,,,,
161,90.9,10.5,,4.9,,clerk,,,,
634,90.9,14.9,,15.1,,aide,,,,
750,92,9.9,,9.4,,hairdresser,,,,
91,92.1,3.3,,1.4,,therapist,,,,
91,92.2,10.4,,6.3,,operator,,,,
2255,92.4,6.1,,5.3,,financial,records,processing,,
1776,92.8,4.9,,4.9,,clerk,,,,
1977,93.1,8.4,,2.6,,nurse,,,,
94,93.2,18.4,,7.5,,dietitians,,,,
656,94.3,17.7,,8.1,,typists,,,,
487,94.6,20,,28,,cleaners,servants,,,
89,95.1,5.8,,3.9,,stenographers,,,,
399,95.4,19.6,,3.7,,nurse,,,,
821,95.5,16.7,,24.8,,private,household,,,
396,95.8,16.5,,10.8,,assistant,,,,
939,96.5,8.8,,8.4,,receptionist,,,,
312,96.8,9.6,,19.3,,worker,,,,
4106,97.8,10,,6.6,,secretaries,stenographers,typists,,
486,97.9,10.1,,8.6,,family,child,care,providers,
498,98.2,13.9,,6.9,,prekindergarten,kindergarten,,,
93,98.2,9.6,,16.5,,dressmakers,,,,
3361,98.5,8.7,,6.4,,secretaries,,,,
211,98.5,3.6,,12.3,,assistant,,,,
95,99.4,1,,5.1,,hygienist,,,,
