TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
108,13,15.2,4.8,10.5,,technician,operator,,,
79,13,3,12.6,3.6,,engineer,,,,
265,13.3,12.2,7.9,12.3,,teller,repairer,,,
105,13.7,2.4,3.8,5.6,,estimator,,,,
85,14.2,7.2,4.7,11.6,,repairer,,,,
84,15.3,7.4,22.8,9.5,,engineer,,,,
93,15.3,4.8,0.5,12.2,,salesperson,,,,
2798,15.4,5.2,11.7,8.2,,architecture,engineering,occupations,,
147,15.6,6.2,10.7,11.4,,engineer,,,,
9010,15.7,17.3,3.4,22.1,,transportation,material,moving,occupations,
126,15.9,14.4,0.7,7,,supervisor,,,,
233,16,14.4,3.2,20.4,,courier,messenger,,,
194,16,5.5,9.7,8.6,,engineer,,,,
349,16.5,6.1,9.7,8.8,,engineer,,,,
110,16.8,36.3,5.4,23.7,,barber,,,,
273,17.8,4.2,3.6,8.4,,manager,,,,
138,18.1,5.3,4.3,6.5,,drafter,,,,
68,18.1,9.7,5.7,6.1,,analyst,,,,
72,18.1,4.4,0,5.7,,operator,editor,,,
1867,18.3,15.6,3.2,23.8,,laborer,mover,,,
199,18.3,9,2,22.1,,supervisor,worker,,,
433,18.6,8.3,6.9,7.5,,clergy,,,,
789,18.6,11,3.4,17,,supervisor,worker,,,
205,19.1,9.5,8.4,7.9,,network,computer,systems,administrators,
187,19.6,13.2,5.7,21.7,,operator,,,,
1235,19.8,5.3,31.9,5.2,,developer,,,,
85,20.2,17.2,6,24.8,,porter,concierge,,,
739,20.2,5.1,1.5,49.2,,worker,,,,
342,20.4,13.5,5.9,23,,worker,,,,
369,20.5,8.2,8.7,13.2,,technician,drafter,,,
91,20.9,10.9,1.6,10.3,,supervisor,worker,,,
164,21,14.6,1.6,13.2,,investigator,,,,
246,21.2,12.3,5.7,40.2,,dishwasher,,,,
430,21.4,15.3,16.4,18.3,,chef,cook,,,
509,21.4,5.7,19.7,6.4,,programmer,,,,
260,21.6,7,6.1,12.4,,manager,,,,
17448,21.7,15,4.7,22,,production,transportation,material,moving,occupations
3140,21.8,19.7,2.3,14.4,,protective,service,occupations,,
60,21.9,10.3,4.7,22,,worker,,,,
1022,22.4,6,1.6,43.4,,farming,fishing,forestry,occupations,
66,22.4,0,7,2.9,,chiropractors,,,,
899,22.6,30.3,3.7,19,,guard,officer,,,
512,23.1,9.7,12.5,8.5,,computer,occupations,,,
331,23.5,20.2,8,35.4,,worker,,,,
941,23.8,0.9,0.8,4.2,,manager,,,,
85,24.2,14,0.9,15.9,,operator,,,,
91,24.5,1.3,3.9,6.6,,scientist,geoscientist,,,
947,24.7,15.1,5.5,23.1,,worker,,,,
54,25.1,10.9,9.6,32.9,,worker,helper,,,
178,25.3,4.1,10,7.2,,architect,,,,
4303,25.6,8.3,19.2,6.6,,computer,mathematical,occupations,,
60,25.7,17.1,5.1,10.5,,announcers,,,,
232,25.8,7.7,1.2,8.4,,technician,paramedic,,,
1200,26,5.6,4.8,11.2,,supervisor,worker,,,
1603,26.3,3,4.7,4.7,,chief,executives,,,
524,26.6,14.3,8.1,9.4,,specialist,,,,
629,26.7,6.3,11.6,4.9,,manager,,,,
108,28,11.7,13.3,4.6,,database,administrators,,,
8438,28,12.5,6.2,21.9,,production,occupations,,,
395,28.6,20.6,1.7,16,,bailiff,officer,jailer,,
192,29.1,5.6,15.5,6.8,,dentists,,,,
1309,29.3,5.3,3.8,9.3,,sales,representatives,wholesale,manufacturing,
887,29.5,6.2,3.9,11.5,,manager,,,,
480,29.5,6.6,4.3,11,,sales,representatives,services,,
102,29.8,8.1,12.7,6,,chemist,scientist,,,
128,32,18.1,7.6,31.7,,worker,,,,
71,32.3,16.4,4.6,8.9,,technician,,,,
606,32.3,13.3,3.2,23.2,,clerk,,,,
256,32.5,4.9,4.6,9.5,,securities,commodities,financial,services,sales
1132,32.9,5.7,4.4,5.6,,lawyer,,,,
2328,33.2,17.5,3.4,31.5,,janitor,,,,
4075,33.3,6.6,5.5,9.2,,manager,,,,
194,34,12.6,3,6.1,,worker,,,,
511,34.2,9.7,20.9,4.8,,analyst,,,,
294,34.3,6.5,2.5,8.8,,worker,,,,
752,35.1,12.7,6.8,16.8,,inspector,,,,
220,35.2,6.3,5.7,8.6,,developer,,,,
434,35.5,8.1,5.7,7.1,,advisor,,,,
1483,35.9,16,4.2,22.3,,clerk,,,,
161,36.5,4.6,4,11.7,,producers,directors,,,
1014,36.7,5.5,21,6.3,,surgeon,,,,
1002,37.5,17,8.7,21,,assembler,,,,
183,37.6,3,25.4,5.7,,scientist,,,,
98,37.7,14.5,3,13.5,,investigator,,,,
16199,38.6,6.7,5.4,9.1,,management,occupations,,,
311,38.7,19.2,5.3,12.9,,postal,service,mail,carriers,
95,40.1,5.4,1.6,4.2,,appraiser,,,,
5803,40.2,14.6,3.4,36.7,,building,grounds,cleaning,maintenance,occupations
261,40.5,4.9,15.8,7.2,,analyst,,,,
1992,40.6,16.5,4.9,34,,cook,,,,
134,40.8,8.1,2.7,9,,manager,,,,
850,41.3,7.7,9.6,5.8,,analyst,,,,
100,41.4,12,4.2,15.6,,logisticians,,,,
189,41.5,13.3,3.3,17.3,,attendant,worker,,,
75,41.8,14.7,1.5,22.2,,weighers,measurers,checkers,samplers,recordkeeping
99,41.8,8,19.4,12.5,,worker,,,,
282,42.3,14.7,2.8,24.1,,supervisor,worker,,,
131,42.6,8.2,3.1,15.3,,worker,,,,
193,42.6,7.6,8.9,11.6,,manager,,,,
23171,43.7,7.5,6.1,8.9,,management,business,financial,operations,occupations
80,43.9,7.5,6.3,13.8,,analyst,reporter,,,
3285,44.3,8.8,6.1,12.1,,supervisor,worker,,,
1113,44.9,9.8,10,16.4,,manager,,,,
584,45,25.9,2.5,12.8,,driver,,,,
151,45.2,4.4,6.4,7.3,,supervisor,worker,,,
1355,45.6,6.4,12.3,7.5,,life,physical,social,science,occupations
110,45.9,5.3,10.5,6,,scientist,,,,
917,46.1,3.9,5.9,8.3,,manager,,,,
239,46.4,10.4,5.3,9.3,,officer,,,,
164,46.7,15.3,16.8,22.9,,assembler,,,,
146305,46.9,11.4,5.7,16.1,,,,,,
54,46.9,5.9,5.8,11.3,,tour,travel,guides,,
562,47,8.3,4.9,13.2,,insurance,sales,agents,,
2935,47.4,6.3,5,9.8,,arts,design,entertainment,sports,media
163,48.2,2.8,5.5,7.1,,editor,,,,
227,48.7,7.9,4.5,12.7,,advertising,sales,agents,,
203,48.8,2.1,5.7,9.1,,worker,,,,
674,48.9,7.5,3.1,12.9,,manager,,,,
61,48.9,5.7,3.6,2.6,,writer,,,,
54,48.9,24.3,3.6,13.1,,attendant,,,,
52,48.9,9.7,5.7,8.3,,manager,,,,
375,49.2,7.6,5.5,34.1,,attendant,helper,bartender,,
15646,49.2,10.7,5.3,14.7,,sales,occupations,,,
141,49.7,12.6,1.8,11.1,,lifeguard,worker,,,
3316,49.8,12.3,4.6,16.2,,salesperson,,,,
113,49.8,11.8,4.5,22.5,,clerk,,,,
85,49.9,5.8,24.5,4.1,,statisticians,,,,
1259,50.2,6.1,12.2,6.1,,teacher,,,,
1814,50.8,7.5,4.5,7.9,,legal,occupations,,,
174,51,4.3,3.7,10.1,,photographers,,,,
149,51.4,7.4,11.6,7.7,,technician,,,,
56050,51.6,8.8,7.5,8.7,,management,professional,occupations,,
53,51.7,10.9,3.2,4.8,,worker,,,,
253,52,10.6,6.2,5.7,,worker,,,,
117,52.3,30.8,8.7,7.9,,clerk,,,,
85,52.3,3,14.3,12.3,,technician,,,,
143,52.5,5.1,33.8,7.9,,scientist,,,,
100,52.5,21,3.2,16.4,,officer,specialist,,,
79,53,20,10.3,13.8,,clerk,operator,,,
64,53,4.1,1.1,7.1,,directors,religious,activities,education,
1194,53.4,7.8,6.9,10.5,,manager,,,,
216,53.4,6.1,7,8.8,,wholesale,retail,buyers,farm,products
108,53.7,8.7,4,9.1,,practitioner,,,,
505,53.8,18.2,5.9,43.3,,packers,packagers,hand,,
244,54.3,11.4,4.5,13.5,,clerk,,,,
146,54.6,8.1,15.5,7.1,,manager,,,,
885,54.7,13.4,6.9,27.2,,worker,,,,
868,54.9,5.4,4.2,10.5,,real,estate,brokers,sales,agents
87,55,12.5,4.3,8.5,,operator,,,,
8112,55.1,12.6,6,24.9,,food,preparation,serving,occupations,
271,55.3,10.8,3.5,9,,purchasing,agents,wholesale,retail,farm
138,55.4,11,11.9,10.5,,analyst,,,,
6972,55.7,9.5,7.6,8.4,,business,financial,operations,occupations,
259,56.2,19,8.9,36,,operator,,,,
81,56.2,3.1,1.1,4.9,,veterinarian,,,,
830,56.3,4.1,7.1,11.1,,designers,,,,
293,56.3,8.1,18.9,5.6,,pharmacist,,,,
25854,56.7,16.2,5.4,23.4,,service,occupations,,,
1099,57,10,2.2,7.6,,teacher,,,,
194,57.2,10.7,7.4,11,,specialist,,,,
32879,57.2,9.7,8.6,8.6,,professional,occupations,,,
94,57.4,16,9.9,18.5,,clerk,,,,
416,57.5,6,1.9,15.5,,bartender,,,,
52,57.9,6.7,4.9,4.6,,manager,,,,
128,58.3,11,2.1,7.6,,specialist,,,,
68,58.8,7.3,6.3,6.1,,worker,,,,
545,59.1,13.7,4.7,19.1,,supervisor,worker,,,
221,59.1,6.2,3.2,5.6,,writer,,,,
61,59.1,27.5,5.7,9.5,,operator,,,,
288,59.4,10.3,6.3,11,,counselor,officer,,,
156,59.7,16.1,11.5,38,,worker,,,,
93,59.9,13.4,2.1,54,,graders,sorters,agricultural,products,
104,59.9,9.5,5.8,19.1,,clerk,,,,
71,60,7.7,7.9,12.9,,manager,,,,
93,60.1,11.1,8.1,11.2,,specialist,,,,
70,60.2,18.3,7.3,6.4,,examiner,collector,,,
311,60.3,15.2,3.3,9.7,,appraiser,examiner,investigator,,
113,60.5,12.3,2.4,7.6,,underwriter,,,,
136,60.5,9,4,9.2,,specialist,,,,
284,60.8,5.6,12.1,7.3,,analyst,specialist,,,
267,60.9,14,1.8,14.9,,dispatchers,,,,
95,61.5,13.1,6.1,25.3,,food,batchmakers,,,
33416,61.8,12,4.8,14.9,,sales,office,occupations,,
428,61.9,20.5,3.3,18.7,,worker,,,,
185,61.9,23.5,6.1,20.8,,food,servers,nonrestaurant,,
112,62.4,13.7,9.8,4.9,,therapist,,,,
224,62.8,10.1,7.5,22.9,,baker,,,,
1724,63,8.2,10.7,7.8,,accountant,auditor,,,
404,63,9.2,2.9,11.6,,worker,,,,
838,63.3,13.3,2.1,9.1,,education,administrators,,,
120,63.5,12.4,9.3,25.1,,clerk,,,,
175,64,10.6,3.5,21.7,,worker,,,,
2495,64.3,17.5,3.4,11.6,,community,social,service,occupations,
70,64.6,7.8,8.8,5.5,,assistant,aide,therapist,,
2086,64.6,17,4.5,16.5,,customer,service,representatives,,
362,65.3,14.6,5.3,7.6,,manager,,,,
123,65.3,18,6.5,11.6,,technician,,,,
836,65.4,11.5,6,11.1,,teacher,instructor,,,
179,65.5,26.9,6.6,11.4,,healthcare,support,occupations,medical,equipment
66,66.3,21.6,6.2,6.1,,guard,,,,
65,66.6,11.8,6.4,7.8,,clerk,,,,
165,66.6,20.3,1.5,13.9,,collector,,,,
1351,67.4,11.1,3.6,12.2,,supervisor,worker,,,
75,67.4,19.6,3.6,18.5,,telemarketers,,,,
103,67.8,16.5,5.7,13.1,,tax,preparers,,,
66,68.4,5.5,4,15.9,,models,demonstrators,product,promoters,
114,69.3,14.6,1.7,17.4,,specialist,educator,worker,,
244,69.8,6.7,12.5,4.6,,therapist,,,,
201,69.9,2.8,0.9,12.2,,nonfarm,animal,caretakers,,
254,70.4,13.9,4.3,21.6,,attendant,,,,
737,71.1,18.7,2.8,10.6,,counselor,,,,
202,71.3,11.5,18.2,13.7,,supervisor,worker,,,
2054,71.8,7.5,6.6,19.4,,waiter,,,,
593,71.8,11,5.5,8.1,,manager,,,,
615,71.8,13.3,4,12.1,,worker,,,,
232,71.9,5.7,1.3,8,,psychologist,,,,
3242,72.2,18.3,6.9,22,,cashier,,,,
92,72.6,4.4,2.3,3.5,,fundraisers,,,,
17771,72.9,13.1,4.4,15.1,,office,administrative,support,occupations,
331,73.6,6.5,5.3,8,,technician,,,,
78,73.6,4.8,11.6,33.3,,worker,,,,
497,73.8,12.9,3.9,12.2,,worker,,,,
293,74,18.2,12.8,10.9,,technician,,,,
206,74,10.9,2.9,8.7,,worker,,,,
8686,74.1,10.3,4.4,9.5,,education,training,library,occupations,
8493,74.2,11.2,9.4,7.7,,practitioner,,,,
236,74.4,11.8,3.3,10,,manager,,,,
84,74.5,6.4,11.3,5.9,,assistant,,,,
92,75.8,10.2,2.5,7.9,,attendant,,,,
200,75.8,12.8,5.1,8.9,,worker,,,,
71,77.3,16.3,8.6,9.1,,specialist,,,,
69,77.4,12.7,0.8,14.1,,clerk,,,,
5337,77.4,15,8.4,16.6,,personal,care,service,occupations,
180,77.9,25.5,2.2,16.5,,assistant,,,,
143,78.1,11.4,3.9,9.6,,clerk,,,,
292,78.7,16.1,8.4,12.9,,data,entry,keyers,,
156,79.2,12.8,3.3,6.8,,planner,,,,
186,79.9,9.7,2.4,13.1,,therapist,,,,
160,80.5,23.9,4.8,11.3,,interviewers,eligibility,loan,,
92,80.6,9.5,16.7,30.4,,tailors,dressmakers,sewers,,
3102,80.9,10.2,2.5,8.7,,teacher,,,,
583,81.4,13.2,6.8,13.2,,practitioner,technician,,,
82,81.4,7.9,13.2,9.9,,travel,agents,,,
226,81.6,15.6,3.8,18.3,,clerk,,,,
95,81.6,9.7,6.5,15,,clerk,,,,
361,81.6,10.5,7.1,16.8,,teller,,,,
158,81.9,15,21.1,34.6,,operator,,,,
799,81.9,21.3,2.4,13.2,,worker,,,,
70,82.1,26.3,3.2,20.6,,eligibility,interviewers,government,programs,
172,82.7,4.3,10.6,8.4,,therapist,,,,
288,82.8,15.2,2.9,10.1,,clerk,,,,
118,83.4,17.9,3.8,18,,phlebotomist,,,,
336,83.7,8.9,1.5,6.8,,teacher,,,,
1254,83.9,23,7.9,18.2,,aide,,,,
98,84,7.3,3.2,10.2,,assistant,,,,
1230,84.6,13.3,6.1,15.5,,clerk,,,,
198,84.8,3.6,4,5.7,,librarian,,,,
297,85.2,10.9,6.5,18.2,,hosts,hostesses,restaurant,lounge,coffee
417,87.3,9.5,4.3,14.2,,paralegal,assistant,,,
101,87.6,17.1,1.9,15.1,,assistant,,,,
3461,87.6,25.7,5.2,16.2,,healthcare,support,occupations,,
101,88.4,18.4,5.3,10.7,,word,processors,typists,,
1980,88.5,35.9,4.5,15.4,,aide,,,,
1514,88.6,16.8,5.5,43.8,,maids,housekeeping,cleaners,,
296,88.9,5.9,55.3,10.3,,worker,,,,
641,89,27.9,5,9.9,,nurse,,,,
146,89.4,15.1,3.9,12.1,,clerk,,,,
2888,90,11.8,8.2,6.7,,nurse,,,,
138,90.2,19.8,4.4,12.7,,technician,,,,
1231,90.2,8,4.8,10.9,,clerk,,,,
904,90.3,14.4,3,17.1,,assistant,teacher,,,
507,91.2,13.3,5.2,12.2,,clerk,,,,
1301,91.3,10.5,4.1,18.7,,receptionist,clerk,,,
128,91.5,7.7,5.2,3.9,,practitioner,nurse,,,
111,92.4,5.7,3,5.2,,therapist,,,,
123,92.4,10.6,10.2,5.1,,nutritionist,,,,
508,92.8,14.3,5,21.9,,assistant,,,,
2995,94.2,9.8,3.3,12.7,,assistant,,,,
760,94.6,12.4,4.8,15.3,,hairdresser,,,,
1218,95.5,15.9,3.5,21.6,,worker,,,,
273,96.6,5.1,5.4,23.5,,assistant,,,,
58,97.1,3.9,0.4,4.7,,medical,transcriptionists,,,
175,97.1,4.3,5.5,9.9,,hygienist,,,,
664,97.2,15.8,3.4,13.9,,teacher,,,,
137,98.4,7.2,3.2,8.4,,pathologist,,,,
