TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
173,17.4,3.8,12.4,9.6,,engineer,,,,
91,17.5,12.9,6.7,15.5,,attendant,,,,
178,18,11.6,7.7,11.9,,analyst,,,,
434,18.9,9.9,6.1,10.2,,clergy,,,,
350,18.9,19.5,2.4,36.4,,cleaners,vehicles,equipment,,
129,19.3,6.1,1.1,17.8,,manager,,,,
217,19.8,9.5,11.9,9.1,,network,computer,systems,administrators,
235,20.2,18.9,3.3,32.8,,dishwasher,,,,
387,20.3,16.1,8.6,22.2,,worker,,,,
74,21.1,24.5,2.1,11.7,,supervisor,worker,,,
2085,21.5,5.7,36.4,5.7,,developer,,,,
11826,21.8,20.3,4.4,24.3,,transportation,material,moving,occupations,
79,21.9,0.8,10.2,20.4,,developer,,,,
457,22.1,5.5,21.4,8,,programmer,,,,
2244,22.4,21.5,3,27,,laborer,mover,,,
281,22.5,6.7,6.7,12.9,,manager,,,,
351,22.6,8.9,3.4,17.2,,manager,,,,
799,22.7,14.9,5.3,18.3,,supervisor,worker,,,
3057,23.2,20.9,2.9,14.7,,protective,service,occupations,,
107,23.6,1.6,6.7,9,,paramedic,,,,
946,23.9,1.5,0.6,6.6,,manager,,,,
312,24.2,14.8,5.8,19.9,,supervisor,worker,,,
835,24.3,34.5,4.5,16.6,,guard,officer,,,
123,24.8,27.1,9.8,40.4,,barber,,,,
221,25,7.1,16.8,6.1,,engineer,,,,
20082,25.1,18.2,5,24.3,,production,transportation,material,moving,occupations
252,25.4,18.3,7.5,33.2,,worker,,,,
57,25.5,9,7.3,1.5,,chiropractors,,,,
165,25.7,13.6,6.6,8.6,,musicians,singers,,,
704,25.8,11.3,12.5,12.9,,specialist,,,,
969,26,14.7,14,11.1,,computer,occupations,,,
980,26.2,4.6,1.8,44.7,,farming,fishing,forestry,occupations,
764,26.4,7.8,16.5,7.5,,manager,,,,
936,26.5,21.6,4.4,23.6,,courier,messenger,,,
753,26.5,4.7,1.5,49.3,,worker,,,,
6171,26.7,9.1,22.3,8.6,,computer,mathematical,occupations,,
465,26.9,15.8,15.7,22.7,,chef,cook,,,
142,27.6,12.4,3.2,10.5,,investigator,,,,
75,27.9,7.8,13.5,7.3,,engineer,,,,
57,28,24.3,3.7,22.5,,worker,,,,
193,28.5,28.2,4.9,18.8,,operator,,,,
1155,28.7,6.3,4.3,13.5,,sales,representatives,wholesale,manufacturing,
151,29,13.2,5.5,21.6,,operator,,,,
615,29,6.2,4.5,10.8,,sales,representatives,services,advertising,insurance
1246,29,18.5,4.1,25.3,,worker,,,,
79,29.2,7.6,9.4,18.2,,specialist,technician,,,
1780,29.2,5.9,6.7,6.8,,chief,executives,,,
182,29.8,4.6,7,8.3,,architect,,,,
8256,29.8,15,5.9,24.3,,production,occupations,,,
285,29.9,27.3,4.2,12.8,,officer,jailer,,,
226,30.3,6.5,9.1,9.3,,securities,commodities,financial,services,sales
65,31,16.5,4.8,25.9,,worker,helper,,,
83,33,8,23.9,12.1,,analyst,,,,
566,34.2,5.9,3.5,11.3,,manager,,,,
543,35.1,6.3,9.5,8.4,,advisor,,,,
51,35.1,3.8,9.7,20.1,,technician,,,,
1203,35.2,7.7,6.5,15.5,,supervisor,worker,,,
1165,35.4,9.1,5.3,11.5,,manager,,,,
78,35.7,20,6.9,16.1,,porter,concierge,,,
5557,36.1,8.9,7,12.5,,manager,,,,
142,36.4,17.4,6.2,38.6,,worker,,,,
140,36.6,7.7,14,7.1,,dentists,,,,
645,37.1,13.3,7.5,28.8,,clerk,,,,
1047,37.5,21.5,7.7,23.9,,assembler,,,,
1722,37.5,20.3,4.8,22.6,,stockers,order,fillers,,
139,38.3,9.1,5.3,15.6,,technician,,,,
2012,38.4,17.7,5.9,36.1,,cook,,,,
105,38.5,11,2.1,13.9,,investigator,,,,
1141,38.5,6.3,3.8,6.5,,lawyer,,,,
781,38.6,13.7,8,18.8,,inspector,,,,
501,38.7,12.7,15.3,9.4,,analyst,,,,
137,38.8,7.5,23.6,6.8,,architect,,,,
245,39.7,36.6,2.9,12.2,,driver,,,,
387,40.2,8,14.2,12.2,,analyst,,,,
2183,40.2,17.4,3.2,34.6,,janitor,,,,
20199,40.5,9,6.6,11.5,,management,occupations,,,
83,40.8,8,1.6,23.8,,clerk,,,,
53,41.5,23.2,8.8,23.3,,clerk,operator,,,
280,41.5,22.4,6.5,11.6,,postal,service,mail,carriers,
65,41.5,7.1,1.6,8.6,,manager,,,,
74,41.5,8.3,20.6,7.8,,worker,,,,
5576,42,14,3.1,40.4,,building,grounds,cleaning,maintenance,occupations
841,42.2,9,9.3,7.7,,specialist,,,,
59,42.5,12.8,3.3,23.8,,weighers,measurers,checkers,samplers,recordkeeping
314,42.5,18.6,2.4,28.4,,supervisor,worker,,,
442,43,5,29.4,6.4,,scientist,,,,
314,43,5.7,17.5,7,,mathematical,science,occupations,,
112,43.1,20.4,8.4,21.5,,clerk,,,,
95,43.3,12,9.2,23.3,,technician,,,,
169,43.7,18,5.4,16.3,,logisticians,,,,
933,43.8,8.4,22.4,7.2,,physicians,,,,
185,44.2,11.6,3.2,9.3,,producers,directors,,,
89,44.5,7.2,9.1,9,,web,digital,interface,designers,
29350,44.8,9.4,7.3,11.3,,management,business,financial,operations,occupations
3081,45.2,10.8,6.7,15.9,,supervisor,worker,,,
269,45.4,10,4.7,35,,attendant,helper,bartender,,
100,45.5,4.2,2.7,7.8,,appraiser,,,,
375,45.5,4.4,10,12.3,,designers,,,,
234,45.5,11.5,7.5,8.4,,manager,,,,
237,46.2,10.3,4.5,19.5,,attendant,worker,,,
51,46.3,6.9,11.3,9.3,,analyst,,,,
78,46.3,8.3,21.8,9.1,,chemist,scientist,,,
1153,46.3,13,11.2,19.5,,manager,,,,
147,46.5,9.3,41.1,4.2,,scientist,,,,
113,46.7,6.6,12.9,8.4,,manager,,,,
297,46.7,8,3.3,13.2,,coaches,scouts,,,
158291,46.8,12.6,6.7,18.5,,,,,,
65,47.2,3.8,12.6,23.8,,worker,,,,
56,47.7,24.3,3.8,11.1,,actors,,,,
210,47.8,8.4,3.7,15.8,,photographers,,,,
58,47.9,6.3,4.1,5.9,,tour,travel,guides,,
51,48.2,6.4,35.3,2.7,,statisticians,,,,
1840,48.2,6.1,17.1,8.2,,life,physical,social,science,occupations
1045,48.2,8.5,12.6,6.5,,analyst,,,,
1087,48.4,7.5,10.8,8,,teacher,,,,
88,48.4,13.1,3,8.8,,analyst,reporter,,,
63,48.7,6.2,6.6,4.4,,manager,,,,
3441,48.8,8.3,5.5,12.7,,arts,design,entertainment,sports,media
212,48.9,11.3,7.8,11.3,,clerk,,,,
147,48.9,2,0.4,16.6,,worker,,,,
324,49.2,6.1,5.7,14.5,,worker,,,,
614,49.2,13.5,4.3,16.8,,insurance,sales,agents,,
102,49.3,13.5,18.7,25.1,,assembler,,,,
14316,49.4,11,5.7,17.4,,sales,occupations,,,
2582,49.4,12.1,4.6,18.8,,salesperson,,,,
68,49.7,13.8,4.4,8.9,,manager,,,,
835,50.3,9.9,4.3,11,,manager,,,,
68099,51.5,10.2,9,10.9,,management,professional,occupations,,
135,51.6,17.6,9.2,11.3,,analyst,,,,
59,51.8,30,3.7,18.6,,aide,,,,
320,51.9,7.8,11.4,9.8,,technician,,,,
57,51.9,1.9,8.2,4.9,,scientist,worker,,,
128,52,13.2,7,14.8,,clerk,,,,
250,52,19.9,3.3,14.4,,driver,,,,
130,52.1,7.8,5.4,9.9,,advertising,sales,agents,,
304,52.5,23.8,4.7,41.6,,operator,,,,
1861,52.6,8.5,4.9,10.9,,legal,occupations,,,
719,52.9,21.8,4.8,37.9,,packers,packagers,hand,,
7907,53.3,13.9,6.7,28.1,,food,preparation,serving,occupations,
70,53.4,21.5,0.6,26,,officer,specialist,,,
328,53.7,6.3,7.7,12.9,,graphic,designers,,,
124,54.2,14.5,12.7,18,,clerk,,,,
491,54.5,18,4.2,22.9,,supervisor,worker,,,
9152,54.5,10.2,8.9,11,,business,financial,operations,occupations,
391,54.8,12.2,6.1,13.2,,counselor,officer,,,
157,54.9,13.2,4.9,13.1,,specialist,,,,
932,55.1,15.2,5.9,30.3,,worker,,,,
179,55.2,6.8,3.4,15.2,,wholesale,retail,buyers,farm,products
266,55.7,7.2,7.4,7.9,,purchasing,agents,wholesale,retail,farm
1380,55.7,9.6,9.3,10.1,,manager,,,,
107,56.1,40.4,5.3,11.6,,clerk,,,,
68,56.2,12.4,6.1,3.3,,worker,,,,
38749,56.6,10.9,10.3,10.6,,professional,occupations,,,
87,56.6,14.3,11.7,7.1,,specialist,,,,
59,56.6,38.5,14.6,8.2,,operator,,,,
294,56.8,13.7,5.6,16.5,,officer,,,,
365,56.8,16,5.7,13.2,,appraiser,examiner,investigator,,
1182,56.9,8.4,5.7,13.5,,real,estate,brokers,sales,agents
25438,57,16.8,6.1,26.3,,service,occupations,,,
277,57.3,6.7,4.5,7.3,,writer,,,,
73,57.4,5.9,2,26,,worker,,,,
71,57.9,9.8,5.8,15,,examiner,collector,,,
110,57.9,5.7,11.8,3.5,,scientist,,,,
455,57.9,5.8,11.1,9.9,,analyst,specialist,,,
94,58.1,12.7,5.1,24.7,,food,batchmakers,,,
1000,58.7,8.6,3.7,9.8,,teacher,,,,
1652,58.8,9.7,11.7,9.7,,accountant,auditor,,,
181,58.9,17.8,2,22.7,,dispatchers,police,fire,ambulance,
656,58.9,6.8,7.5,11.4,,manager,,,,
457,59,7.7,2,21.1,,bartender,,,,
369,59.2,10.2,4.8,18.7,,worker,,,,
375,59.6,10.6,18.7,6.9,,pharmacist,,,,
409,59.8,10.9,7,12.4,,specialist,,,,
104,60.6,12.8,6.6,12.7,,therapist,,,,
805,60.8,15,4.6,12.5,,teacher,instructor,,,
158,61.2,15.1,1.8,11.8,,worker,,,,
30412,61.3,13.1,5.4,17.8,,sales,office,occupations,,
98,61.6,6.7,9.2,17.2,,tax,preparers,,,
80,62.1,12.8,6.1,18.8,,worker,,,,
68,62.8,7.8,1.1,9.5,,directors,religious,activities,education,
234,62.9,11.1,3.5,12.8,,instructor,,,,
70,63.4,6.3,0.8,10,,technician,,,,
230,63.6,10,8.5,31.7,,baker,,,,
104,63.7,11.9,9.5,15.4,,examiner,,,,
784,64.2,12.7,7.7,21.4,,worker,,,,
131,64.3,8.9,2.9,7.5,,manager,,,,
65,64.5,32,9.4,16.3,,specialist,,,,
52,64.6,14.2,12.1,9.3,,magnetic,resonance,imaging,technologists,
122,64.7,7.6,4,19.9,,worker,,,,
2714,64.8,17.6,5.5,19.7,,customer,service,representatives,,
53,65.1,0,9.5,9.2,,writer,,,,
105,65.6,13.2,2.3,13,,underwriter,,,,
146,65.8,22.1,8.9,17.2,,technician,,,,
104,66,2.6,3.5,3,,editor,,,,
132,66.5,15.3,8.8,24.5,,clerk,,,,
91,66.8,8.2,6.2,11.3,,practitioner,,,,
120,67,12.2,2.4,11.9,,specialist,,,,
2945,67.2,19.3,3.6,14.1,,community,social,service,occupations,
66,67.6,0,2,5.4,,animal,trainers,,,
160,67.7,4.5,8.2,6.1,,assistant,,,,
68,67.8,1.8,4.5,11.8,,worker,,,,
1199,67.9,12.3,3.9,15.5,,supervisor,worker,,,
988,68.1,16.3,4,9.8,,education,childcare,administrators,,
1762,68.2,9.7,8.3,24.5,,waiter,,,,
103,68.8,20.6,3.6,9.3,,collector,,,,
169,68.8,11.9,2.7,15.6,,clerk,,,,
168,69,9.7,9.2,14.8,,tutors,,,,
112,69.2,20.4,2.7,21.7,,specialist,,,,
83,69.8,2.2,4.3,0.5,,veterinarian,,,,
237,69.8,15.8,6.1,11.7,,data,entry,keyers,,
131,69.9,14,7.7,32.4,,operator,,,,
248,69.9,19.1,1.6,13.3,,counselor,,,,
116,69.9,11.1,6.5,12.5,,attendant,,,,
228,70.1,23.8,5.3,15.2,,worker,,,,
274,70.2,5.9,7.2,4.3,,therapist,,,,
155,70.3,17.7,3.2,11.9,,worker,,,,
137,70.4,16.3,3.4,15.9,,counselor,,,,
115,70.5,20.4,10,37.2,,worker,,,,
434,70.7,12.7,4.7,12.8,,manager,,,,
223,71.4,11.2,5.9,10.5,,technician,,,,
797,71.6,16,7.3,9,,manager,,,,
77,71.7,5.7,4.7,7.6,,assistant,aide,therapist,,
2712,71.8,16.2,6.6,24.4,,cashier,,,,
16096,71.9,15,5.1,18.2,,office,administrative,support,occupations,
200,71.9,21.9,6.8,23.5,,food,servers,nonrestaurant,,
582,72.4,14.2,4.6,17.9,,worker,,,,
295,72.9,12,4,11.6,,manager,,,,
9220,73.3,11.2,5.4,11.7,,education,training,library,occupations,
89,73.6,23.5,5.8,13.9,,worker,,,,
93,74.5,17.1,7.6,18,,clerk,,,,
159,74.5,14,3.7,12.5,,planner,,,,
195,74.9,14.9,1.1,10.6,,counselor,,,,
80,75,24.6,6.2,22.6,,eligibility,interviewers,government,programs,
93,75,4.8,14.7,10.9,,diagnostic,medical,sonographers,,
154,75,5.8,3.2,8.1,,psychologist,,,,
333,75.2,12,14.9,13.5,,technician,,,,
408,75.3,17.6,3,11.4,,counselor,advisor,,,
9808,75.7,12.9,9.7,9.3,,practitioner,,,,
305,76.9,3.6,3.3,12.8,,animal,caretakers,,,
94,76.9,10.3,15.5,35.8,,interpreters,translators,,,
3968,77.1,12.2,9.9,18.3,,personal,care,service,occupations,
936,77.2,14,6.2,16.2,,worker,,,,
232,77.8,13.8,14.2,12,,supervisor,worker,,,
68,77.9,23.2,3.1,11.8,,technician,,,,
171,78,18.7,4,19.3,,interviewers,eligibility,loan,,
58,78.2,6.6,18,19.4,,tailors,dressmakers,sewers,,
69,78.2,9.4,4.8,17.3,,manager,,,,
76,78.5,7.9,14.5,8.6,,assistant,,,,
127,78.6,15,4.1,17.4,,clerk,,,,
91,78.9,31.6,4.2,19.8,,technician,,,,
228,79.2,25,1.8,16.9,,assistant,,,,
254,79.4,14.6,2.4,14,,therapist,,,,
3336,79.7,11.1,3.9,11.2,,teacher,,,,
1407,80.2,26.2,8,21,,aide,,,,
149,80.4,8.5,12.2,11.1,,therapist,,,,
1380,81.3,12.1,8.2,17.2,,assistant,,,,
731,81.5,27.3,4.2,17.3,,worker,,,,
71,81.9,14.7,6.7,6.9,,travel,agents,,,
168,82.2,4.3,5.1,8,,librarian,specialist,,,
355,82.4,19,10.1,17.3,,technician,,,,
82,82.5,18.4,3.1,11.1,,public,safety,telecommunicators,,
76,82.9,0.3,3.9,9.3,,fundraisers,,,,
218,83.1,9.4,6.2,21.3,,teller,,,,
445,83.2,12.3,5.7,20.2,,paralegal,assistant,,,
93,83.3,22.6,2.1,13.1,,surgical,technologists,,,
84,83.8,24.8,0.4,13.7,,clerk,,,,
293,84,7.2,5.2,27.4,,hosts,hostesses,restaurant,lounge,coffee
369,84.2,10.8,1.4,9.4,,teacher,,,,
1256,84.3,14,5.6,20,,clerk,,,,
4930,84.6,25.8,7.4,21.3,,healthcare,support,occupations,,
314,84.7,25.8,3.5,17.6,,clerk,,,,
1132,85,8.7,5.7,14.9,,clerk,,,,
295,85.1,7.6,65.4,15.2,,manicurists,pedicurists,,,
149,85.9,5.4,8.3,6.1,,therapist,,,,
72,86,30.5,6.2,11.1,,worker,,,,
67,86.4,12.4,4,23.6,,assistant,,,,
617,86.7,32.5,11.1,28.9,,aide,,,,
463,87.6,14.8,4.4,17.3,,clerk,,,,
3363,87.9,14.5,8.9,8.1,,nurse,,,,
114,87.9,22,7.9,20.2,,phlebotomist,,,,
141,88,18.1,3.1,9.6,,nutritionist,,,,
1364,88.1,15.7,4.3,51,,maids,housekeeping,cleaners,,
193,88.2,14.9,5.5,10.9,,specialist,,,,
148,88.4,1.1,2,11.5,,technician,,,,
125,88.5,2.1,8.3,11.2,,interior,designers,,,
263,88.7,9.9,6.2,6.7,,practitioner,nurse,,,
588,88.9,29.1,4.9,12.3,,nurse,,,,
89,89.1,17.9,7.2,7,,assistant,,,,
541,89.2,15.7,5.6,32.9,,assistant,,,,
1236,90,36,5.6,15.3,,assistant,,,,
1171,90.3,15.5,3.9,21.6,,receptionist,clerk,,,
58,90.8,5.5,1.6,21.5,,floral,designers,,,
126,92.4,11.2,5,24.6,,clerk,,,,
1915,92.5,9.5,3.5,14.6,,assistant,,,,
720,93.1,13.7,6,18.8,,hairdresser,,,,
327,94.1,9.8,9,28.3,,assistant,,,,
1007,94.3,13.5,3.7,23.9,,worker,,,,
244,94.8,10.5,5.9,15.7,,assistant,,,,
217,96.3,2.5,5.6,12.7,,hygienist,,,,
74,97.3,21.8,4.5,12.5,,assistant,,,,
645,97.4,16.7,4.1,13.5,,teacher,,,,
171,97.6,4,0.5,2.7,,pathologist,,,,
96,98.7,4.4,7.5,21.5,,specialist,,,,
