TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
69,72.8,10.7,3.1,3.1,,manager,,,,
156,73.1,7.2,2.9,16.6,,worker,,,,
9313,73.2,10.6,5.2,10.7,,education,training,library,occupations,
208,73.3,11.9,17.8,9.5,,supervisor,worker,,,
174,73.4,9.4,12.7,44.3,,operator,,,,
61,73.4,7.3,4.9,6.8,,opticians,dispensing,,,
3200,73.8,17.3,6.6,24.5,,cashier,,,,
173,73.9,12.8,5.4,14.3,,worker,,,,
104,74.9,20.8,10.6,9.7,,attendant,,,,
115,75,16.9,7.6,19.6,,phlebotomist,,,,
9420,75,12.6,9.9,8.5,,practitioner,,,,
85,75.1,3.6,25.3,23.5,,tailors,dressmakers,sewers,,
318,75.2,18.6,8.5,12.9,,technician,,,,
224,75.9,7.7,3,11.2,,psychologist,,,,
126,76.3,8.6,5.3,10.5,,planner,,,,
71,76.3,21.5,3.3,12.4,,specialist,educator,worker,,
83,76.5,12.6,2.9,16.1,,clerk,,,,
161,76.8,15.1,5.5,15.5,,clerk,,,,
5947,76.9,16.3,10.5,17.8,,personal,care,service,occupations,
270,77.2,17,9.1,18.1,,data,entry,keyers,,
268,77.6,3.8,1.8,9.8,,nonfarm,animal,caretakers,,
121,77.6,11.7,6.8,15.2,,clerk,,,,
208,77.7,21.1,4.1,18.6,,assistant,,,,
313,77.9,12.8,6.3,10.2,,manager,,,,
103,78,9.5,3.8,8.3,,assistant,,,,
540,78.5,14,5,14.1,,worker,,,,
178,78.5,6.6,4.7,8.4,,librarian,,,,
3421,79.8,11.1,3.3,10.3,,teacher,,,,
68,80,25.2,3.1,20.5,,eligibility,interviewers,government,programs,
694,80.6,14.1,6.9,15,,practitioner,technician,,,
117,80.8,13.9,9.5,11.7,,clerk,,,,
835,81.6,23.6,3.5,13.4,,worker,,,,
354,81.6,12.9,4.5,27,,hosts,hostesses,restaurant,lounge,coffee
152,81.6,21.7,3.1,16.4,,interviewers,eligibility,loan,,
237,82.1,18.1,5.3,8.8,,therapist,,,,
244,82.5,14.9,2.6,14.8,,clerk,,,,
155,83.2,9.2,10.2,13.9,,therapist,,,,
57,83.3,20.1,6,12.3,,assistant,,,,
449,83.6,9.1,57.2,10.8,,worker,,,,
1354,84.4,24.6,8.3,22.4,,aide,,,,
1309,84.5,14.2,7,19.1,,clerk,,,,
67,85.1,22.2,8,15.9,,word,processors,typists,,
300,85.4,12.7,6.1,17.8,,teller,,,,
79,85.5,17.7,4.4,9.9,,travel,agents,,,
56,86.3,7,2.8,9.4,,assistant,,,,
444,86.4,11.3,5.3,18.5,,paralegal,assistant,,,
1045,86.7,7,3.7,10.2,,clerk,,,,
116,86.8,2.5,6.4,4.2,,therapist,,,,
3629,87.1,26.2,5.7,18.3,,healthcare,support,occupations,,
490,87.1,13.8,5.2,18,,clerk,,,,
212,87.2,11.2,8.8,2.6,,practitioner,nurse,,,
369,87.5,8.5,1.6,7.6,,teacher,,,,
658,87.8,30.4,5.1,11.5,,nurse,,,,
3213,88.6,13.1,9,7.2,,nurse,,,,
994,88.9,12.9,4.6,17.4,,assistant,teacher,,,
2035,89.3,35.8,5.4,16.3,,aide,,,,
121,89.8,13.3,6.6,14.9,,clerk,,,,
1512,90.1,16.1,4.5,49.3,,maids,housekeeping,cleaners,,
1324,90.5,13.2,3.2,20.4,,receptionist,clerk,,,
570,90.6,15.3,4.5,28.6,,assistant,,,,
834,92.1,14.2,7.3,17.6,,hairdresser,,,,
104,93.1,9.6,9.1,9.6,,nutritionist,,,,
171,93.6,15.5,9.2,9.2,,technician,,,,
2569,94,8.9,3.3,13.5,,assistant,,,,
1193,94,15.5,4.1,24.3,,worker,,,,
293,96,9.9,3.5,27.7,,assistant,,,,
152,96,3.5,1.2,4.8,,pathologist,,,,
178,97.1,5.6,3.8,8.6,,hygienist,,,,
716,97.6,16,4,14.5,,teacher,,,,
