TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
167,53.3,5.2,1,5.4,,lifeguard,worker,,,
127,53.6,4.8,6.7,5.2,,market,survey,researchers,,
281,54.1,8.6,4.2,4.9,,clerk,,,,
320,54.1,13.7,6.6,28.8,,attendant,helper,bartender,,
764,54.3,5.1,4.6,7.9,,designers,,,,
103,54.5,12.4,2.2,11.1,,worker,,,,
860,54.6,5.7,4.8,7.4,,real,estate,brokers,sales,agents
237,54.7,15.8,4,45.1,,operator,,,,
1183,54.7,8.5,6.1,9.1,,manager,,,,
1212,54.9,7.8,2.1,6.6,,teacher,,,,
144,55.2,8.9,9.3,9.2,,technician,,,,
239,55.5,6.8,3.3,10.7,,purchasing,agents,wholesale,retail,farm
278,55.7,15.4,1.6,14,,dispatchers,,,,
7733,55.7,11.4,5.4,21.6,,food,preparation,serving,occupations,
346,55.8,11.4,5.6,9.9,,counselor,officer,,,
169,55.8,3.7,5.4,1.3,,editor,,,,
167,55.9,4.3,5.8,16.4,,wholesale,retail,buyers,farm,products
277,56,8.8,2.7,7.8,,worker,,,,
193,56,6.3,4.5,32.7,,baker,,,,
6082,56.3,9.3,6.1,8,,business,financial,operations,occupations,
404,56.4,5.6,2.1,11.3,,bartender,,,,
378,56.4,12.3,4.8,43.7,,packers,packagers,hand,,
78,56.5,6.3,2.7,11.1,,manager,,,,
597,56.9,15.4,3.6,15.8,,supervisor,manager,worker,,
170,56.9,4.5,33.3,4.3,,scientist,,,,
91,57.1,11.4,5.8,11.1,,assistant,,,,
24598,57.2,15.4,4.6,20.6,,service,occupations,,,
192,57.3,17.8,9.3,30.6,,worker,,,,
30690,57.5,9.4,7.1,7.1,,professional,occupations,,,
111,57.9,16.5,5.5,9,,clerk,,,,
748,58,11.2,5.4,22.8,,worker,,,,
57,59.3,14.9,9.2,3.6,,analyst,,,,
147,59.4,11.6,13.2,28.8,,assembler,,,,
119,59.9,11.4,4.6,10.8,,therapist,,,,
280,60.6,13.7,2.7,7.3,,appraiser,examiner,investigator,,
137,60.7,6.2,3.3,6,,specialist,,,,
69,61.2,2.4,3.7,3.6,,veterinarian,,,,
1754,61.8,8,10.3,6.3,,accountant,auditor,,,
808,62.6,10.7,2.6,7.2,,education,administrators,,,
178,62.7,7.3,1.3,3.1,,writer,,,,
97,62.8,13.6,3.2,11.5,,underwriter,,,,
2341,62.9,19.8,2.7,9.7,,community,social,services,occupations,
33787,63,11.2,4.2,12.4,,sales,office,occupations,,
67,63.6,18,3,15.9,,guard,,,,
102,63.8,12.2,8.5,19.6,,clerk,,,,
217,64,10,2.2,19.5,,worker,,,,
175,64.7,6.1,8.4,4.5,,therapist,,,,
369,65,9,3,10.3,,worker,,,,
349,65.2,21.4,2.5,15.7,,specialist,,,,
54,65.2,23.1,2.2,10.5,,worker,operator,,,
70,65.4,14.2,1.2,58,,graders,sorters,agricultural,products,
143,65.5,15.9,6.7,13.2,,clerk,,,,
169,65.7,18.9,4.9,18.4,,food,servers,nonrestaurant,,
264,65.8,12.7,4.3,12.9,,attendant,,,,
99,65.9,11.8,7.1,10.1,,tax,preparers,,,
163,66.3,4.4,1.7,11.2,,nonfarm,animal,caretakers,,
53,66.6,15.2,7.8,12.8,,specialist,,,,
122,66.7,21.7,1.1,10.6,,telemarketers,,,,
283,66.8,7.6,3.3,7.6,,manager,,,,
341,67,13.3,4,15.4,,worker,,,,
55,67.2,21.3,4.2,35.7,,pressers,textile,garment,materials,
94,67.3,9,8.6,37,,worker,,,,
50,67.4,3.7,3.4,6.1,,opticians,dispensing,,,
76,67.6,12.5,4.1,8.3,,worker,,,,
1862,67.9,18,3.9,15.6,,customer,service,representatives,,
71,68.1,29.6,1.6,5.8,,advisor,,,,
758,68.3,9.5,3.9,8.6,,teacher,instructor,,,
317,68.4,11.9,5.7,8.7,,specialist,,,,
195,68.6,19.9,2,15.7,,collector,,,,
161,68.8,6.3,3.2,6.2,,psychologist,,,,
66,68.8,4.9,3.4,12.9,,directors,religious,activities,education,
343,69.4,11.5,1.5,8.5,,manager,,,,
533,69.5,9.9,4.6,7,,manager,,,,
697,70.5,22.9,2,9.4,,counselor,,,,
843,71.1,12.1,3.2,9.6,,specialist,,,,
1632,71.3,9.8,2.9,10.7,,worker,,,,
2005,71.5,6.2,6.4,15,,waiter,,,,
146,71.5,21.5,9.1,6.9,,technician,,,,
133,72.3,17.9,4.3,15,,attendant,,,,
212,72.3,7.6,17.3,6.3,,supervisor,worker,manager,,
197,72.9,10,13.3,41.7,,operator,,,,
105,73.6,18.1,5,10.3,,clerk,,,,
74,73.8,15.6,5.7,3.1,,examiner,collector,,,
240,73.8,9.7,4.7,8.8,,worker,,,,
8627,74.3,9.2,3.9,7.8,,education,training,library,occupations,
342,74.4,8,5.3,6.7,,technician,,,,
3056,74.4,15.6,6.3,17.2,,cashier,,,,
18146,74.5,12.7,3.6,12.7,,office,administrative,support,occupations,
7738,74.6,11.1,8.3,6.3,,practitioner,,,,
349,74.7,13.2,11.2,8.8,,technician,,,,
533,76,11.7,3.3,10.5,,worker,,,,
74,76.3,8.6,16.5,24.3,,tailors,dressmakers,sewers,,
50,76.4,7.7,5.3,9,,technician,,,,
96,77.2,10.4,4.3,5.4,,worker,,,,
63,78,10.5,1.4,7.1,,models,demonstrators,product,promoters,
5043,78.1,14.5,7.4,14.3,,personal,care,service,occupations,
375,79.1,14.8,5.2,13.3,,data,entry,keyers,,
79,79.3,7.4,5.8,10.9,,assistant,aide,therapist,,
72,79.7,11.8,3.3,10.7,,travel,agents,,,
476,79.8,14.5,6,11.1,,technician,practitioner,,,
725,80.7,22.5,2.5,9.6,,worker,,,,
128,81,10.8,5.3,6.5,,therapist,,,,
113,81,10.3,3.3,13.2,,clerk,,,,
145,81.2,14.7,5,18.2,,interviewers,eligibility,loan,,
206,81.8,5.3,3,6.8,,librarian,,,,
324,81.8,14.6,4.5,13.8,,clerk,,,,
2862,81.9,9.3,2.4,7.1,,teacher,,,,
1002,81.9,13.1,5.5,13.9,,clerk,,,,
252,82.7,16.7,1.8,12.9,,clerk,,,,
56,83.3,12.9,0.8,8.2,,planner,,,,
129,84.2,8.8,1.8,7.7,,assistant,,,,
242,84.5,5.7,49.6,8.3,,worker,,,,
926,85.2,21.1,7.3,19,,aide,,,,
150,85.7,5.1,8.3,10,,therapist,,,,
354,85.9,9.8,1.4,8.3,,paralegal,assistant,,,
385,86,6.8,2.3,4.8,,teacher,,,,
258,86.4,8,2.8,12.5,,hosts,hostesses,restaurant,lounge,coffee
150,86.7,15.1,3.9,14.4,,clerk,,,,
63,86.7,22.6,5,19.2,,eligibility,interviewers,government,programs,
109,87,19.5,2.8,10.4,,clerk,,,,
432,87,10.4,5,13.7,,teller,,,,
99,87.3,21.8,5.3,7.8,,nutritionist,,,,
2002,88.4,34,3.7,12.4,,aide,,,,
103,88.7,17.8,4.3,18.6,,technician,,,,
3309,89.4,25.3,3.9,13.8,,healthcare,support,occupations,,
1428,89.8,16.1,4.3,41.7,,maids,housekeeping,cleaners,,
481,89.9,13.4,2.9,13.9,,clerk,operator,,,
800,90.4,11.9,4.3,12.1,,hairdresser,,,,
776,90.7,16.2,3.1,16.9,,assistant,,,,
633,91.4,22.4,3.5,8.8,,nurse,,,,
1006,91.5,14.5,2.4,14.7,,assistant,teacher,,,
1277,91.5,9.8,2.5,15.1,,receptionist,clerk,,,
2839,92,11.5,8.1,4.6,,nurse,,,,
1306,92.2,6.6,3.7,7.5,,clerk,,,,
163,92.2,17.1,3.7,19,,word,processors,typists,,
1292,95,16.8,2.7,18.4,,worker,,,,
140,95.8,2.4,1.7,5.6,,pathologist,,,,
137,96.6,4.3,6,4.5,,hygienist,,,,
3176,96.8,8.3,1.9,9.2,,assistant,,,,
286,97.6,5.3,5.3,17.9,,assistant,,,,
691,97.8,14.2,2.6,10.3,,teacher,,,,
