TotalEmployed,Women,AfricanAmerican,Asian,HispanicLatino,none,label1,label2,label3,label4,label5
3116,4.9,14.1,,12.7,,driver,,,,
100,5.1,12.6,,18.8,,helper,,,,
1152,5.2,15.5,,11.4,,operator,,,,
112,5.5,11.7,,18.5,,helper,,,,
58,5.6,5.1,,5.7,,operator,,,,
927,5.7,7.8,,11,,mechanic,repairer,,,
571,5.7,9.5,,14.9,,welders,cutters,,,
515,5.7,7,,8.4,,machinist,,,,
135,6,4.2,,10.3,,worker,,,,
603,6.4,7.6,,23.1,,painters,construction,maintenance,,
86,6.4,1.9,,16.4,,carpenter,,,,
50,6.4,5.6,,2.3,,fishers,hunters,trappers,,
943,6.8,10.3,,29.5,,groundskeepers,gardeners,farm,,
56,6.9,8.6,,7.8,,installer,repairer,,,
107,7,5.2,,8,,forestry,logging,occupations,,
544,7.1,21.8,,17.4,,operator,,,,
340,7.1,1.9,,2.4,,engineer,,,,
928,7.6,6.5,,8.5,,precision,metalworking,,,
217,7.9,7,,11.2,,repairer,,,,
14593,9,8,,12.8,,precision,production,craft,repair,
55,9.5,33.1,,14.2,,collector,,,,
287,9.5,5.5,,3.3,,engineer,,,,
164,9.5,3.9,,22.2,,supervisor,,,,
5516,9.9,15.9,,11.9,,transportation,material,moving,occupations,
173,10.1,5.7,,14.5,,worker,,,,
264,10.1,9.2,,5.9,,supervisor,,,,
639,10.1,6.1,,4.1,,engineer,,,,
65,10.4,5.3,,13.1,,horticultural,specialty,farmers,,
2081,10.6,4.6,,3.5,,engineer,,,,
69,10.6,1.9,,12.8,,inspector,,,,
320,10.7,7.1,,8.6,,worker,,,,
160,10.7,15.4,,8,,worker,driver,,,
2291,11,4.4,,3.6,,engineer,architect,,,
67,11,4.5,,7.9,,technician,,,,
966,11.1,9.3,,8.7,,repairer,,,,
4202,11.5,16.1,,12.4,,operator,,,,
79,11.5,7.5,,4.8,,engineer,,,,
114,12,3.2,,16.8,,precision,woodworking,occupations,,
128,12.3,21.2,,23.5,,operator,,,,
280,13.1,19.9,,26.8,,vehicle,washers,equipment,cleaners,
181,13.2,10.6,,5,,supervisor,,,,
249,13.2,13.2,,6.9,,installer,repairer,,,
271,13.3,23.9,,16.2,,driver,,,,
83,13.5,8.9,,11.2,,operator,,,,
205,13.5,10.9,,18.2,,operator,,,,
68,13.6,20.9,,20.8,,attendant,,,,
618,14.2,15.1,,9.1,,police,detectives,public,service,
352,14.2,10.3,,5.2,,clergy,,,,
175,14.4,17.3,,3.6,,bailiff,officer,,,
437,14.5,11.3,,6.5,,technician,,,,
52,14.6,14.6,,6.5,,operator,,,,
315,15.2,9.4,,6.3,,repairer,,,,
194,15.7,2.3,,4.4,,architect,,,,
114,16.2,11.3,,23,,operator,,,,
82,16.3,2.7,,5,,engineer,,,,
173,16.5,1.9,,3.1,,dentists,,,,
143,16.6,9,,10.5,,operator,,,,
1289,16.7,8.5,,28.1,,agricultural,occupations,,,
260,16.8,4.1,,3.2,,engineer,,,,
1108,16.9,18.2,,8.1,,police,detectives,,,
376,17.1,10.7,,12.9,,operator,,,,
96,17.3,8.8,,4.8,,police,detectives,,,
277,17.4,11.3,,13.4,,operator,,,,
2135,18.1,7.1,,35.1,,agricultural,occupations,,,
235,18.3,6.5,,5.6,,drafting,occupations,,,
757,18.6,5.4,,46,,worker,,,,
2440,18.9,19.8,,8.2,,protective,service,,,
973,19.1,9.7,,6.2,,technician,,,,
1160,19.5,10.8,,10.8,,supervisor,,,,
3426,19.7,5,,23.1,,farming,forestry,fishing,,
845,20.2,5,,45.8,,farm,occupations,managerial,,
81,20.3,25.1,,11.3,,barber,,,,
5265,20.5,15.7,,18.8,,handler,helper,laborer,,
146,20.7,0.8,,7.4,,manager,,,,
763,20.7,29,,9.6,,guard,,,,
50,21.4,8.9,,9.2,,announcers,,,,
1286,21.6,16.2,,17,,laborer,,,,
145,21.7,14.5,,14.5,,operator,,,,
86,21.8,13.6,,8.7,,supervisor,,,,
69,23.2,7.3,,26.1,,upholsterers,,,,
151,23.3,15.2,,9.6,,messenger,,,,
315,23.5,24.9,,8.7,,officer,,,,
131,23.9,8.6,,6.5,,inspector,worker,,,
123,24.1,7.3,,5.9,,inspector,,,,
1071,24.1,4.4,,4.1,,health,diagnosing,occupations,,
18167,24.1,15.7,,16.6,,operator,laborer,,,
355,24.2,9.9,,12.2,,operator,,,,
2060,24.3,17.6,,14.7,,handler,,,,
3793,24.3,9.6,,13.2,,precision,production,occupations,,
96,24.5,16.4,,12.7,,operator,,,,
720,24.5,5.7,,4.8,,physicians,,,,
1134,24.7,1,,2.9,,operator,manager,,,
260,24.9,16.8,,34.5,,butchers,meat,cutters,,
102,24.9,12.6,,9.9,,operator,,,,
287,25,4.9,,7.3,,worker,,,,
57,25.7,9.2,,13.6,,production,testers,,,
665,26.3,6.4,,3.8,,programmer,,,,
66,26.5,14.8,,21.3,,helper,,,,
900,26.6,0.7,,1.5,,farmers,horticultural,,,
53,26.7,1.1,,47.5,,supervisor,worker,,,
910,26.7,26.1,,9.4,,guard,,,,
1526,26.8,2.9,,5.4,,sales,representatives,commodities,retail,
302,27.2,7,,9.3,,worker,,,,
1488,27.3,2.8,,5.4,,sales,representatives,mining,manufacturing,wholesale
153,27.3,13.8,,21.7,,operator,,,,
136,27.4,5.7,,3.5,,chemist,biochemist,,,
51,27.8,11.2,,3.6,,administrators,protective,services,,
110,28,19,,3.4,,athletes,,,,
1549,28.5,7.4,,3.4,,analyst,scientist,,,
541,28.5,6.8,,3.7,,securities,financial,services,sales,
923,28.8,5.1,,4,,lawyer,,,,
964,28.9,5.2,,3.9,,lawyer,,,,
79,28.9,14.9,,9.9,,technician,,,,
578,30.1,3.7,,3.6,,scientist,,,,
1172,31,13.8,,14.1,,handler,,,,
1847,31.1,7.5,,3.6,,scientist,,,,
332,31.8,15,,5.6,,mail,carriers,postal,service,
2757,32.6,17.1,,19.8,,operator,,,,
216,33.1,20.5,,8.9,,supervisor,clerk,,,
646,33.7,14.8,,17.9,,clerk,,,,
1995,33.7,14.9,,14.7,,assembler,,,,
254,33.7,15.1,,6.7,,inspector,officer,,,
166,34.5,7.1,,8.2,,photographers,,,,
53,34.8,5.3,,14.4,,technician,,,,
172,35.6,9.2,,7.1,,musicians,composers,,,
2118,35.8,21,,22.1,,janitor,,,,
4675,37,15.9,,19.9,,operator,,,,
457,37.1,13.5,,28.4,,precision,food,production,occupations,
7386,37.2,15.5,,18.5,,operator,assembler,inspector,,
739,37.6,4.8,,2.7,,manager,,,,
163,38.6,21,,21.5,,supervisor,,,,
129,38.8,10.7,,5.1,,actors,directors,,,
247,39.7,11.5,,6.9,,attendant,,,,
293,40.8,11,,7.3,,technician,,,,
4896,40.9,6.1,,6.8,,supervisor,,,,
1388,41.5,7,,5.3,,technician,,,,
91,41.7,29.3,,13.8,,machine,feeders,offbearers,,
459,41.8,12.5,,11.2,,clerk,,,,
653,41.9,9.5,,6.4,,sales,occupations,business,services,
990,42.2,21.1,,8.4,,mail,message,distributing,,
978,42.4,6.5,,4.2,,teacher,,,,
432,43.2,7.6,,3.6,,analyst,,,,
109,43.8,3.2,,4.1,,scientist,,,,
2735,43.9,7.2,,5,,sales,representatives,finance,business,services
585,44,5.8,,4.6,,insurance,sales,,,
2078,44,17.4,,19.9,,cook,,,,
1246,44.5,18.5,,15,,assembler,,,,
146,44.7,10.7,,20.6,,baker,,,,
100,44.9,6.1,,5.3,,scientist,,,,
19584,45.1,7.6,,5.6,,executive,administrative,managerial,,
3021,45.5,21.9,,23.2,,cleaning,building,service,occupations,
1959,45.5,13.2,,12.8,,clerk,,,,
101,45.8,9.5,,3,,news,vendors,,,
1489,46.1,7.5,,8.6,,manager,,,,
133488,46.5,11.3,,10.3,,,,,,
241,46.6,8.4,,5.2,,analyst,,,,
138,47.4,8.9,,5.6,,manager,,,,
716,48.3,14.5,,19.9,,inspector,,,,
316,48.4,4.1,,12.9,,bartender,,,,
506,48.6,13.8,,16,,inspector,examiner,,,
216,49,5.6,,3.5,,pharmacist,,,,
577,49.4,6.6,,8.9,,manager,,,,
538,49.5,10.6,,19.4,,assistant,,,,
40467,49.5,8,,5,,managerial,professional,specialty,,
290,49.8,4.5,,2.7,,editor,reporter,,,
2454,49.9,6.6,,5.3,,writer,,,,
16118,50.1,8.7,,7.9,,sales,occupations,,,
313,50.8,28.4,,7.5,,clerk,,,,
490,51.1,24.5,,9.3,,driver,,,,
655,51.1,14,,4.9,,officials,administrators,public,administration,
753,51.1,7,,5.4,,manager,,,,
141,51.2,6.1,,1.9,,economists,,,,
201,51.4,10.9,,21.3,,worker,,,,
808,51.6,9.5,,4.5,,officer,,,,
606,51.8,12.8,,26.4,,food,preparation,,,
4355,51.9,10.7,,6.4,,technician,,,,
181,52,2.7,,7.9,,worker,,,,
67,52.6,4.3,,2.6,,assistant,,,,
274,52.6,14.2,,9.2,,dispatchers,,,,
102,53,11.9,,10.9,,operator,,,,
769,53.2,5.5,,5,,real,estate,sales,,
20883,53.5,8.4,,4.5,,professional,specialty,,,
129,53.9,22.4,,14.1,,worker,,,,
554,53.9,10.5,,14,,worker,,,,
193,54.5,6.3,,7.4,,buyers,wholesale,retail,trade,farm
252,54.8,5.2,,3.8,,painters,sculptors,craft,artists,artist
148,55.2,7.3,,2.3,,authors,,,,
50,55.4,9.9,,3.8,,postmasters,mail,superintendents,,
722,56.2,3.7,,5.5,,designers,,,,
149,56.3,18.9,,35.1,,graders,sorters,agricultural,,
1435,56.4,18.5,,6.3,,worker,,,,
63,56.7,20.2,,8.4,,operator,,,,
356,57,13.9,,7.2,,operator,,,,
187,57.1,11.9,,4.1,,advertising,sales,,,
350,57.3,13.9,,7.3,,operator,,,,
1342,57.5,7.9,,5,,secondary,school,,,
675,57.5,17.5,,8.2,,supervisor,,,,
6091,57.7,11.8,,16.5,,food,preparation,service,occupations,
4879,57.8,9.8,,5.3,,management,occupations,,,
460,58.4,8.1,,3.1,,scientist,planner,,,
201,58.4,22.3,,25.3,,operator,,,,
1658,58.6,9.6,,4.9,,accountant,auditor,,,
71,60.2,5.7,,0.1,,writer,,,,
208,60.2,10,,4.4,,production,coordinators,,,
17915,60.4,18.3,,15.2,,service,occupations,,,
196,60.4,10.9,,6.3,,manager,,,,
194,60.5,24.6,,13.5,,clerk,,,,
90,60.6,17.6,,3.3,,therapist,,,,
190,61,7.5,,4.9,,specialist,,,,
313,61.4,14.5,,28.4,,hand,packers,packagers,,
366,61.7,18.1,,30.5,,operator,,,,
821,62.5,15,,4.8,,administrators,education,fields,,
198,63.3,8.8,,7.4,,clerk,,,,
318,63.3,13.8,,15.8,,assembler,,,,
38921,63.8,11.2,,8.4,,technical,sales,administrative,support,
6866,63.9,12.5,,10.4,,worker,,,,
106,64.1,6.8,,4.8,,technician,,,,
81,64.5,6.2,,6.1,,worker,,,,
360,64.5,10.3,,13.7,,food,counter,fountain,occupations,
266,64.9,9.9,,3.5,,psychologist,,,,
14644,65.4,18.2,,15.5,,service,occupations,private,household,protective
128,66.4,18,,7,,worker,,,,
360,67.4,15.8,,7.4,,supervisor,,,,
95,67.7,8.6,,3,,sales,occupations,,,
1386,67.8,9.6,,8.6,,worker,,,,
264,68.1,11.1,,13.6,,expediters,,,,
469,68.3,12.9,,11.6,,supervisor,,,,
542,68.5,11.4,,5.3,,specialist,,,,
131,68.7,14.5,,1.7,,underwriter,,,,
247,68.7,18.1,,5.7,,counselor,,,,
175,69.8,24.9,,6.3,,collector,,,,
293,70.4,13.2,,12.6,,worker,,,,
66,70.6,11.1,,3.7,,demonstrators,promoters,models,,
872,70.8,18.1,,28.9,,operator,,,,
472,71.3,15.4,,7.6,,examiner,investigator,,,
813,71.4,24.2,,7.4,,worker,,,,
134,71.6,15.5,,8.5,,supervisor,,,,
270,72.7,21.5,,12,,clerk,,,,
58,72.8,4.9,,68.2,,graders,sorters,agricultural,products,
144,73.2,5.3,,5.3,,therapist,,,,
365,73.8,9.3,,8.9,,worker,,,,
286,74.1,9.8,,10.8,,transportation,ticket,reservation,agents,
167,74.4,9.7,,4.1,,technician,,,,
151,74.4,9.8,,11.1,,clerk,,,,
5277,74.9,9.9,,5.4,,teacher,,,,
1802,75.5,18.1,,7.9,,investigator,,,,
517,75.8,7.5,,4.5,,therapist,,,,
120,76,2,,5.8,,animal,caretakers,farm,,
125,76.1,15.4,,15.9,,clerk,,,,
3014,77,16.7,,12,,cashier,,,,
1431,77.4,5.1,,10.2,,waiter,,,,
1054,77.4,17.8,,7.6,,investigator,,,,
716,77.4,8.9,,6.6,,manager,,,,
411,77.7,13.7,,11.7,,worker,,,,
1047,77.8,16.9,,10.8,,records,processing,financial,,
50,78,4.9,,19.8,,food,batchmakers,,,
79,78.2,20.1,,39,,operator,,,,
338,78.5,19.4,,5.6,,technician,,,,
18448,78.7,13.5,,9.4,,administrative,support,occupations,clerical,
345,79.2,16.2,,11.2,,clerk,,,,
461,79.9,15,,33.2,,operator,,,,
338,80.5,25,,10,,aide,,,,
3011,80.8,16.1,,10.5,,personal,service,occupations,,
1701,81.2,14.4,,7.3,,technician,,,,
746,81.3,15.6,,10.9,,data,entry,keyers,,
728,81.4,13.4,,12,,clerk,,,,
158,81.7,18.6,,13.7,,operator,,,,
82,81.9,13.6,,10.7,,supervisor,,,,
202,82,15.2,,10.3,,clerk,,,,
663,82.7,25.4,,28.1,,maids,houseman,,,
264,82.9,7.6,,4.8,,librarian,,,,
70,83.3,24.6,,5.4,,clerk,,,,
3616,83.4,14.4,,11,,administrative,support,,,
111,83.5,13.1,,7.1,,attendant,,,,
94,83.6,18.2,,10.2,,clerk,,,,
60,83.6,17.9,,13.7,,clerk,,,,
142,83.7,20.2,,12.2,,operator,,,,
236,83.7,7.7,,4.8,,librarian,,,,
2072,83.8,10.3,,5.1,,elementary,school,,,
97,83.8,30.2,,10.7,,aide,,,,
403,83.9,8.7,,7.1,,assistant,,,,
92,84,19.5,,4.6,,dietitians,,,,
171,84.4,12.3,,12.5,,interviewers,,,,
369,84.4,9.1,,2.8,,special,education,,,
102,85.4,20.8,,16.1,,clerk,,,,
3019,85.7,9.1,,3.4,,health,assessment,treating,occupations,
425,87.7,13.3,,8.1,,teller,,,,
105,88.1,12.1,,7.4,,operator,,,,
146,88.2,8.7,,9.3,,clerk,,,,
2143,88.3,10.7,,11,,clerk,,,,
2521,89.2,31.7,,9.9,,health,service,occupations,,
65,89.8,8.1,,10.8,,dressmakers,,,,
1970,89.9,35.6,,9.8,,aide,attendant,,,
784,90.8,11.7,,10.1,,hairdresser,,,,
2181,90.8,8.9,,6.4,,financial,records,processing,,
689,91,13.8,,14.9,,aide,,,,
1691,91.4,7.6,,5.6,,clerk,,,,
179,92,15.9,,8.7,,clerk,,,,
120,92.5,5.4,,5.7,,stenographers,,,,
2128,92.9,9.6,,3.1,,nurse,,,,
99,93.1,1.1,,4.2,,therapist,,,,
521,94.4,17.6,,33.9,,cleaners,servants,,,
357,95.1,18.4,,5.8,,nurse,,,,
831,95.2,15.1,,29.3,,private,household,,,
509,95.3,20.3,,10.8,,assistant,,,,
1091,95.4,10.2,,10.3,,receptionist,,,,
556,95.5,15.6,,8.5,,typists,,,,
213,96.1,6.7,,10.4,,assistant,,,,
295,97.4,10.2,,21.5,,worker,,,,
3457,97.9,10.4,,7.8,,secretaries,stenographers,typists,,
469,98,13.9,,15.5,,family,child,care,providers,
600,98.4,13.4,,8.2,,prekindergarten,kindergarten,,,
2781,98.6,9.5,,7.7,,secretaries,,,,
106,99.1,2.8,,1.5,,hygienist,,,,
